Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NYF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NYF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NYF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NYF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NYF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NYF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NYF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NYF_M_R
2766,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2767,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2768,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2769,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2770,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2771,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2772,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2773,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2774,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2775,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2776,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2777,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2778,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2779,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2780,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2781,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2782,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2783,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2784,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2785,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2786,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2787,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2788,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2789,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2790,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2791,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2792,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2793,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2794,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2795,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2796,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2797,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2798,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2799,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2800,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2801,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2802,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2803,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2804,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2805,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2806,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2807,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2808,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2809,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2810,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2811,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2812,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2813,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2814,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2815,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2816,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2817,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2818,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2819,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2820,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2821,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2822,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2823,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2824,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2825,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2826,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2827,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2828,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2829,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2830,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2831,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2832,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2833,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2834,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
2835,Forest,Bareland,Water,Water,Water,NULL,NULL,Wetland
2836,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2837,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2838,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
2839,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2840,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2841,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2842,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2843,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2844,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2845,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2846,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2847,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2848,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2849,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2850,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2851,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2852,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2853,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2854,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2855,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2856,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2857,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
2858,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2859,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2860,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2861,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2862,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2863,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2864,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2865,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2866,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2867,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2868,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2869,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2870,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2871,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2872,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2873,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2874,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2875,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2876,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2877,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2878,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2879,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2880,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2881,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2882,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2883,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
2884,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2885,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2886,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2887,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2888,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2889,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2890,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2891,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2892,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2893,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2894,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2895,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2896,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2897,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2898,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2899,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2900,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2901,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2902,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2903,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2904,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2905,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2906,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2907,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2908,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
2909,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2910,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2911,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2912,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2913,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2914,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2915,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2916,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2917,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2918,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2919,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2920,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2921,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2922,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2923,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2924,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2925,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
2926,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Water
2927,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2928,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
2929,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
2930,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2931,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2932,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2933,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2934,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2935,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2936,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2937,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2938,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2939,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2940,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2941,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2942,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2943,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2944,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2945,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2946,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2947,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2948,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2949,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2950,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2951,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2952,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2953,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2954,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2955,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2956,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2957,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2958,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2959,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2960,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2961,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2962,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2963,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2964,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2965,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2966,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2967,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2968,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2969,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2970,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2971,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2972,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2973,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2974,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2975,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2976,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2977,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2978,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2979,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2980,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2981,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2982,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2983,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2984,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2985,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2986,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2987,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2988,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2989,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2990,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2991,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2992,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2993,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2994,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2995,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2996,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2997,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2998,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2999,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3000,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3001,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3002,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3003,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3004,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3005,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3006,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3007,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3008,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3009,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3010,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3011,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3012,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3013,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3014,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3015,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3016,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3017,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3018,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3019,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3020,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3021,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3022,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3023,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3024,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3025,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3026,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3027,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3028,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3029,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3030,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3031,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3032,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3033,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3034,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3035,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3036,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3037,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3038,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3039,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3040,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
3041,Forest,Water,Water,Water,Water,NULL,NULL,Water
3042,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3043,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3044,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3045,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3046,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3047,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3048,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3049,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3050,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3051,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3052,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3053,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3054,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3055,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3056,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3057,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3058,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3059,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3060,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3061,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3062,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3063,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3064,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3065,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3066,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3067,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3068,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3069,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3070,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3071,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3072,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3073,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3074,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3075,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3076,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3077,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3078,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3079,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3080,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3081,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3082,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3083,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3084,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3085,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3086,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3087,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3088,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3089,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3090,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3091,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3092,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3093,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3094,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3095,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3096,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3097,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3098,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3099,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3100,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3101,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3102,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3103,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3104,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3105,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3106,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3107,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3108,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3109,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3110,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3111,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
3112,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3113,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
