Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUS_M_R
20423,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
20424,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
20425,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
20426,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
20427,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
20428,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
20429,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
20430,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
20431,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
20432,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
20433,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
20434,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
20435,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
20436,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
20437,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
20438,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
20439,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Water
20440,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
20441,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
20442,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
20443,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
20444,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
20445,Forest,Bareland,Wetland,NULL,Wetland,NULL,Bareland,Water
20446,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
20447,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
20448,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
20449,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
20450,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
20451,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
20452,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
20453,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
20454,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
20455,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
20456,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
20457,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
20458,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
20459,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
20460,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
20461,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
20462,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
20463,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20464,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20465,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
20466,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20467,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20468,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
20469,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20470,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
20471,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
20472,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
20473,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
20474,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
20475,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
20476,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
20477,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
20478,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
20479,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
20480,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
20481,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20482,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
20483,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
20484,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
20485,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
20486,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
20487,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
20488,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
20489,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
20490,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
20491,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
20492,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
20493,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
20494,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
20495,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
20496,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Cropland
20497,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
20498,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
20499,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
20500,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
20501,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
20502,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
20503,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
20504,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Built-up,NULL
20505,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
20506,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
20507,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
20508,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
20509,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
20510,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
20511,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
20512,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
20513,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
20514,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
20515,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
20516,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
20517,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
20518,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
20519,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
20520,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
20521,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
20522,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
20523,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
20524,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
20525,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20526,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20527,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
20528,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20529,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20530,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
20531,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20532,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
20533,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
20534,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
20535,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
20536,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
20537,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
20538,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
20539,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
20540,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
20541,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
20542,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
20543,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
20544,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
20545,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20546,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
20547,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
20548,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
20549,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20550,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
20551,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
20552,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
20553,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
20554,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
20555,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
20556,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
20557,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
20558,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
20559,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
20560,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
20561,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
20562,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
20563,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
20564,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
20565,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
20566,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
20567,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
20568,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
20569,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
20570,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
20571,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
20572,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
20573,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
20574,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
20575,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
20576,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
20577,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
20578,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland,Built-up,NULL
20579,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
20580,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
20581,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
20582,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
20583,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
20584,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
20585,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
20586,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
20587,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
20588,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
20589,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
20590,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
20591,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
20592,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
20593,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20594,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20595,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20596,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20597,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
20598,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20599,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
20600,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20601,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
20602,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
20603,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
20604,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
20605,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
20606,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
20607,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
20608,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
20609,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20610,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
20611,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
20612,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20613,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
20614,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
20615,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
20616,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
20617,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
20618,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
20619,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
20620,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
20621,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
20622,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
20623,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
20624,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
20625,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
20626,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
20627,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
20628,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
20629,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
20630,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
20631,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
20632,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
20633,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
20634,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Cropland
20635,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
20636,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
20637,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
20638,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
20639,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
20640,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
20641,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
20642,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
20643,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
20644,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
20645,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
20646,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
20647,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
20648,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
20649,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
20650,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
20651,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
20652,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
20653,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
20654,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20655,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20656,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
20657,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20658,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20659,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
20660,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20661,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
20662,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
20663,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
20664,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
20665,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
20666,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
20667,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
20668,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
20669,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
20670,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
20671,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
20672,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
20673,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
20674,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
20675,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
20676,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20677,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
20678,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
20679,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
20680,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20681,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
20682,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
20683,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
20684,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
20685,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
20686,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
20687,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
20688,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
20689,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
20690,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
20691,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
20692,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
20693,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
20694,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
20695,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
20696,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
20697,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
20698,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
20699,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
20700,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
20701,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
20702,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
20703,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
20704,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
20705,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
20706,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
20707,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
20708,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
20709,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
20710,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
20711,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
20712,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
20713,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Forest
20714,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,NULL
20715,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
20716,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
20717,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
20718,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
20719,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
20720,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
20721,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
20722,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
20723,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
20724,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,Built-up,Water
20725,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
20726,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
20727,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
20728,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
20729,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,Water
20730,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,Forest
