Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFU_M_R
13895,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
13896,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
13897,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13898,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
13899,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
13900,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13901,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13902,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13903,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13904,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,NULL
13905,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
13906,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
13907,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
13908,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13909,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
13910,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
13911,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
13912,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13913,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
13914,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13915,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13916,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13917,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
13918,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
13919,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13920,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
13921,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
13922,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
13923,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
13924,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Wetland,NULL
13925,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
13926,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
13927,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Forest,NULL
13928,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
13929,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
13930,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
13931,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
13932,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Cropland
13933,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
13934,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
13935,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
13936,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
13937,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
13938,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
13939,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
13940,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
13941,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
13942,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
13943,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
13944,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Forest
13945,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
13946,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Water
13947,Forest,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
13948,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
13949,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,Wetland,Forest
13950,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
13951,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
13952,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
13953,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
13954,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
13955,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Cropland
13956,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
13957,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Cropland
13958,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
13959,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
13960,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
13961,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
13962,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
13963,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
13964,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
13965,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
13966,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
13967,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
13968,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
13969,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
13970,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
13971,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Forest
13972,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
13973,Forest,Cropland,Wetland,NULL,Wetland,Water,Forest,Forest
13974,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Grassland
13975,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
13976,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
13977,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Forest
13978,Forest,Cropland,Wetland,NULL,Wetland,Forest,Water,Grassland
13979,Forest,Cropland,Wetland,NULL,Wetland,Forest,Water,Forest
13980,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Grassland
13981,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
13982,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
13983,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
13984,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
13985,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
13986,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
13987,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
13988,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
13989,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
13990,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
13991,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
13992,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
13993,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
13994,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
13995,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
13996,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Forest
13997,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Forest,NULL
13998,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
13999,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
14000,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
14001,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
14002,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
14003,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
14004,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
14005,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
14006,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
14007,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
14008,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
14009,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
14010,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
14011,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
14012,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
14013,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
14014,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Cropland
14015,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
14016,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
14017,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
14018,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14019,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
14020,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
14021,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
14022,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
14023,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
14024,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Forest
14025,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
14026,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
14027,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
14028,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland,Grassland
14029,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
14030,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
14031,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Forest
14032,Forest,Cropland,Wetland,Water,Wetland,Wetland,NULL,Water
14033,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
14034,Forest,Cropland,Wetland,Water,Wetland,Bareland,NULL,Water
14035,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Forest
14036,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
14037,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Forest
14038,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Forest
14039,Forest,Cropland,Wetland,Water,Wetland,Water,Forest,Forest
14040,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
14041,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
14042,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
14043,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
14044,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
14045,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
14046,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Cropland
14047,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
14048,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
14049,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
14050,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Water
14051,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
14052,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
14053,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
14054,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14055,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
14056,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14057,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
14058,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
14059,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Cropland
14060,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
14061,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
14062,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
14063,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14064,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Cropland
14065,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
14066,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
14067,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
14068,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
14069,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
14070,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
14071,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
14072,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
14073,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
14074,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Water
14075,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
14076,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
14077,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Forest,Water
14078,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
14079,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Wetland,Wetland
14080,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
14081,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
14082,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14083,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14084,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
14085,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
14086,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
14087,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
14088,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
14089,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
14090,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Forest,NULL
14091,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
14092,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14093,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
14094,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
14095,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14096,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
14097,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
14098,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
14099,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Wetland,NULL
14100,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Cropland
14101,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
14102,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
14103,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
14104,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
14105,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
14106,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Forest
14107,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
14108,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
14109,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Wetland,Water
14110,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Water,Water
14111,Forest,Cropland,Bareland,Water,Non_Wetland,Forest,NULL,Forest
14112,Forest,Cropland,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
14113,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
14114,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
14115,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
14116,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
14117,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
14118,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
14119,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
14120,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
14121,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
14122,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
14123,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
14124,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
14125,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
14126,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
14127,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
14128,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
14129,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
14130,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
14131,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
14132,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
14133,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
14134,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
14135,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
14136,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
14137,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
14138,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14139,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
14140,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
14141,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
14142,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
14143,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
14144,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
14145,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
14146,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
14147,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
14148,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
14149,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
14150,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
14151,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
14152,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
14153,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
14154,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
14155,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
14156,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
14157,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
14158,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
14159,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
14160,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
14161,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
14162,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
14163,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
14164,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
14165,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
14166,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
14167,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
14168,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
14169,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
14170,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
14171,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
14172,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
14173,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
14174,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
14175,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
14176,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
14177,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
14178,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
14179,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
14180,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
14181,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
14182,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
14183,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
14184,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
14185,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Forest,Bareland
14186,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
14187,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
14188,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
14189,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
14190,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
14191,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
14192,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
14193,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
14194,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
14195,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
14196,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Forest
14197,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
14198,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
14199,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
14200,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
14201,Forest,Cropland,Water,NULL,Water,NULL,Wetland,Cropland
14202,Forest,Cropland,Water,NULL,Water,NULL,Wetland,Forest
14203,Forest,Cropland,Water,NULL,Water,NULL,Water,Grassland
14204,Forest,Cropland,Water,NULL,Water,NULL,Water,Water
14205,Forest,Cropland,Water,NULL,Water,NULL,Water,Forest
14206,Forest,Cropland,Water,NULL,Water,NULL,Forest,Forest
14207,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
14208,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Forest
14209,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
14210,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Water
