Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZS_M_R
24818,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
24819,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
24820,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24821,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24822,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24823,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
24824,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24825,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24826,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
24827,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
24828,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
24829,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
24830,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
24831,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
24832,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
24833,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
24834,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
24835,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24836,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
24837,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
24838,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
24839,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
24840,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
24841,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
24842,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
24843,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
24844,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
24845,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
24846,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
24847,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
24848,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
24849,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
24850,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
24851,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
24852,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
24853,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
24854,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
24855,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
24856,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24857,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24858,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
24859,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24860,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,Water,Wetland
24861,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
24862,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
24863,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
24864,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
24865,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
24866,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24867,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
24868,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
24869,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
24870,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
24871,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
24872,Permanent_ice_and_snow,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
24873,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
24874,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
24875,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
24876,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24877,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
24878,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
24879,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
24880,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
24881,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
24882,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
24883,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Water
24884,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
24885,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
24886,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
24887,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
24888,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24889,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
24890,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
24891,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
24892,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
24893,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
24894,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
24895,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
24896,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
24897,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
24898,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
24899,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
24900,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
24901,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24902,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24903,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24904,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
24905,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
24906,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
24907,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
24908,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24909,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24910,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
24911,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
24912,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
24913,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
24914,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
24915,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
24916,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Cropland
24917,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
24918,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
24919,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
24920,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
24921,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24922,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
24923,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
24924,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,Shrubland,Water,Water
24925,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
24926,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,Water,Water,Grassland
24927,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
24928,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
24929,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,Water,Water
24930,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,Water,Water,Water
24931,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,NULL,Water,Water
24932,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Water
24933,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Shrubland,Water,Water
24934,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Water,NULL,Grassland
24935,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Water,NULL,Water
24936,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
24937,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Water,Water,Water
24938,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
24939,Permanent_ice_and_snow,Cropland,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
24940,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
24941,Permanent_ice_and_snow,Cropland,Water,NULL,Water,Water,Water,Water
24942,Permanent_ice_and_snow,Cropland,Water,Water,Water,NULL,Water,Water
24943,Permanent_ice_and_snow,Cropland,Water,Water,Water,Shrubland,NULL,Water
24944,Permanent_ice_and_snow,Cropland,Water,Water,Water,Shrubland,Water,Water
24945,Permanent_ice_and_snow,Cropland,Water,Water,Water,Water,NULL,Water
24946,Permanent_ice_and_snow,Cropland,Water,Water,Water,Water,Water,Water
24947,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
24948,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
24949,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
24950,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
24951,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
24952,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
24953,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
24954,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
24955,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24956,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24957,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24958,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
24959,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24960,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24961,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
24962,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
24963,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
24964,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
24965,Permanent_ice_and_snow,Cropland,Forest,Water,Non_Wetland,Water,Water,Grassland
24966,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
24967,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
24968,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
24969,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
24970,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24971,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
24972,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
24973,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24974,Permanent_ice_and_snow,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
24975,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
24976,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Forest
24977,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
24978,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
24979,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
24980,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
24981,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
24982,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
24983,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Bareland
24984,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
24985,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
24986,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Water
24987,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
24988,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
24989,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
24990,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
24991,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
24992,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
24993,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Cropland
24994,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
24995,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
24996,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
24997,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
24998,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
24999,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
25000,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
25001,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
25002,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
25003,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
25004,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25005,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
25006,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
25007,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25008,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
25009,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
25010,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
25011,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
25012,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
25013,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
25014,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
25015,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
25016,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
25017,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
25018,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
25019,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
25020,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25021,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25022,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
25023,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
25024,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
25025,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
25026,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
25027,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
25028,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
25029,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
25030,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
25031,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
25032,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
25033,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
25034,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
25035,Permanent_ice_and_snow,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
25036,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
25037,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
25038,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
25039,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
25040,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
25041,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
25042,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
25043,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
25044,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
25045,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
25046,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
25047,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
25048,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
25049,Permanent_ice_and_snow,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
25050,Permanent_ice_and_snow,Built-up,Water,NULL,Water,Water,Built-up,Water
25051,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
25052,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
25053,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
25054,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
25055,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
25056,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
25057,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25058,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
25059,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
25060,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
25061,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
25062,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
25063,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
25064,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
25065,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25066,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Built-up,NULL,Water
25067,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
25068,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
25069,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
25070,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
25071,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
25072,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
25073,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,Water,Cropland
25074,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
25075,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
25076,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
25077,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
25078,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
25079,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
