Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXT_M_R
9621,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9622,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
9623,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
9624,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
9625,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
9626,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
9627,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
9628,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Water,Water
9629,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Built-up,Water
9630,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
9631,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9632,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Wetland
9633,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9634,Water,Built-up,Wetland,NULL,Wetland,Cropland,Water,Forest
9635,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9636,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9637,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Water
9638,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9639,Water,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
9640,Water,Built-up,Wetland,NULL,Wetland,Wetland,Water,Wetland
9641,Water,Built-up,Wetland,NULL,Wetland,Wetland,Water,Water
9642,Water,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
9643,Water,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
9644,Water,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
9645,Water,Built-up,Wetland,NULL,Wetland,Built-up,Water,Grassland
9646,Water,Built-up,Wetland,NULL,Wetland,Water,Water,Grassland
9647,Water,Built-up,Wetland,NULL,Wetland,Water,Water,Wetland
9648,Water,Built-up,Wetland,NULL,Wetland,Water,Water,Water
9649,Water,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
9650,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9651,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9652,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
9653,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Water
9654,Water,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
9655,Water,Built-up,Wetland,Non_Water,Wetland,Water,Water,Water
9656,Water,Built-up,Wetland,Water,Wetland,Cropland,Water,Water
9657,Water,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9658,Water,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9659,Water,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Bareland
9660,Water,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Water
9661,Water,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
9662,Water,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Grassland
9663,Water,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Water
9664,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
9665,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Water
9666,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
9667,Water,Built-up,Wetland,Water,Wetland,Wetland,Forest,Grassland
9668,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
9669,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Bareland
9670,Water,Built-up,Wetland,Water,Wetland,Built-up,Water,Grassland
9671,Water,Built-up,Wetland,Water,Wetland,Water,Wetland,Grassland
9672,Water,Built-up,Wetland,Water,Wetland,Water,Wetland,Wetland
9673,Water,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
9674,Water,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
9675,Water,Built-up,Wetland,Water,Wetland,Water,Water,Bareland
9676,Water,Built-up,Wetland,Water,Wetland,Water,Water,Water
9677,Water,Built-up,Wetland,Water,Wetland,Water,Water,Forest
9678,Water,Built-up,Wetland,Water,Wetland,Water,Forest,Grassland
9679,Water,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
9680,Water,Built-up,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
9681,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9682,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
9683,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Water
9684,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water,Built-up,Grassland
9685,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
9686,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
9687,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
9688,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
9689,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Water
9690,Water,Built-up,Water,NULL,Water,Wetland,Wetland,Forest
9691,Water,Built-up,Water,Non_Water,Water,Wetland,Water,Grassland
9692,Water,Built-up,Water,Non_Water,Water,Wetland,Water,Water
9693,Water,Built-up,Water,Non_Water,Water,Water,Bareland,Water
9694,Water,Built-up,Water,Water,Water,Wetland,Bareland,Grassland
9695,Water,Built-up,Water,Water,Water,Wetland,Water,Grassland
9696,Water,Built-up,Water,Water,Water,Bareland,Wetland,Grassland
9697,Water,Built-up,Water,Water,Water,Water,Wetland,Water
9698,Water,Built-up,Water,Water,Water,Water,Water,Bareland
9699,Water,Built-up,Water,Water,Water,Water,Water,Water
9700,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
9701,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9702,Water,Water,NULL,NULL,Non_Wetland,Cropland,Wetland,Water
9703,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9704,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
9705,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9706,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9707,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
9708,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
9709,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9710,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9711,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9712,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
9713,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
9714,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9715,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
9716,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
9717,Water,Water,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
9718,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9719,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9720,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
9721,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
9722,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9723,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
9724,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
9725,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9726,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
9727,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
9728,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9729,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
9730,Water,Water,NULL,NULL,Non_Wetland,Bareland,Built-up,Water
9731,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9732,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
9733,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
9734,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
9735,Water,Water,NULL,NULL,Non_Wetland,Built-up,Wetland,Water
9736,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
9737,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
9738,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9739,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
9740,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9741,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
9742,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9743,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
9744,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9745,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
9746,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
9747,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
9748,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
9749,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
9750,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
9751,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
9752,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
9753,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
9754,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
9755,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
9756,Water,Water,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Water
9757,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9758,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9759,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9760,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9761,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
9762,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9763,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Water
9764,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
9765,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
9766,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
9767,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
9768,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
9769,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
9770,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
9771,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
9772,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
9773,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
9774,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
9775,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
9776,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
9777,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
9778,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
9779,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
9780,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
9781,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
9782,Water,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
9783,Water,Water,NULL,Water,Non_Wetland,Cropland,Water,Water
9784,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Water
9785,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
9786,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Water
9787,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
9788,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
9789,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
9790,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
9791,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
9792,Water,Water,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
9793,Water,Water,NULL,Water,Non_Wetland,Wetland,Bareland,Water
9794,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
9795,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
9796,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Bareland
9797,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
9798,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
9799,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
9800,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
9801,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
9802,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
9803,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
9804,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
9805,Water,Water,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
9806,Water,Water,NULL,Water,Non_Wetland,Built-up,Wetland,Water
9807,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
9808,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Wetland
9809,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
9810,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
9811,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
9812,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
9813,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
9814,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
9815,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
9816,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
9817,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
9818,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
9819,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
9820,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
9821,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
9822,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9823,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9824,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
9825,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9826,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
9827,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9828,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Water
9829,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9830,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
9831,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9832,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
9833,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9834,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9835,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9836,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
9837,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9838,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9839,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
9840,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
9841,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9842,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
9843,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
9844,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9845,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9846,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
9847,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9848,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9849,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
9850,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
9851,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9852,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9853,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
9854,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9855,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9856,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
9857,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
9858,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
9859,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9860,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9861,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
9862,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9863,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
9864,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
9865,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
9866,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
9867,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
9868,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
9869,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
9870,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
9871,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
9872,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
9873,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
9874,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
9875,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9876,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
9877,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
9878,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
9879,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
9880,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9881,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9882,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9883,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9884,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
9885,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9886,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
9887,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9888,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9889,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9890,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
9891,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
9892,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9893,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
9894,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
9895,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
9896,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
9897,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
9898,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
9899,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
9900,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
9901,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
9902,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
9903,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
9904,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
9905,Water,Water,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
9906,Water,Water,Shrubland,Water,Non_Wetland,Cropland,Wetland,Forest
9907,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
9908,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
9909,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
9910,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
9911,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
9912,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
9913,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
9914,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
9915,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Built-up,Grassland
9916,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Built-up,Forest
9917,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
9918,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
9919,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
9920,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
9921,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
9922,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
9923,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
9924,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
9925,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Built-up,Water
9926,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
9927,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
9928,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
9929,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
9930,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
9931,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
9932,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
9933,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
9934,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
9935,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
9936,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
9937,Water,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Water
9938,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9939,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
9940,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
9941,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
9942,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
