Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDC_M_R
3709,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3710,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
3711,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3712,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3713,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3714,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3715,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3716,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3717,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3718,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
3719,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3720,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3721,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3722,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3723,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3724,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
3725,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3726,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
3727,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
3728,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3729,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
3730,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
3731,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
3732,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3733,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3734,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3735,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3736,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3737,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3738,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3739,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3740,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
3741,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3742,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
3743,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3744,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
3745,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3746,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3747,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
3748,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3749,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
3750,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3751,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3752,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
3753,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3754,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3755,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
3756,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
3757,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
3758,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
3759,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3760,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3761,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
3762,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3763,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3764,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3765,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3766,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3767,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3768,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3769,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3770,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3771,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3772,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3773,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
3774,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3775,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3776,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Wetland
3777,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
3778,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3779,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3780,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
3781,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3782,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3783,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3784,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3785,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3786,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3787,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3788,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3789,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3790,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3791,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3792,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3793,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3794,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3795,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3796,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
3797,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3798,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3799,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3800,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3801,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
3802,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3803,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3804,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3805,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
3806,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3807,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
3808,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3809,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
3810,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3811,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3812,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
3813,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
3814,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3815,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3816,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3817,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3818,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3819,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3820,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3821,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
3822,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3823,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3824,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3825,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
3826,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3827,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Wetland
3828,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3829,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3830,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Wetland
3831,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3832,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
3833,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3834,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3835,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3836,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
3837,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3838,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3839,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3840,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3841,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
3842,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3843,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3844,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3845,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
3846,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3847,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
3848,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Water
3849,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3850,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
3851,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3852,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3853,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3854,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
3855,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3856,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3857,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3858,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Wetland
3859,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
3860,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3861,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3862,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
3863,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3864,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
3865,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3866,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
3867,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
3868,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
3869,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
3870,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3871,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
3872,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
3873,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3874,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
3875,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3876,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3877,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3878,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
3879,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3880,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
3881,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
3882,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3883,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Wetland
3884,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
3885,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3886,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Wetland
3887,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
3888,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3889,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
3890,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
3891,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3892,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3893,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3894,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
3895,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3896,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3897,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
3898,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3899,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3900,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3901,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3902,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3903,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3904,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3905,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3906,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3907,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3908,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3909,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3910,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3911,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3912,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3913,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3914,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3915,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3916,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3917,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
3918,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
3919,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3920,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3921,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3922,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3923,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3924,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3925,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3926,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3927,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3928,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3929,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3930,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3931,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3932,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
3933,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3934,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3935,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
3936,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
3937,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3938,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3939,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3940,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3941,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3942,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3943,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3944,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3945,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3946,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3947,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3948,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3949,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3950,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3951,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3952,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3953,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3954,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3955,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3956,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3957,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
3958,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
3959,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3960,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3961,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3962,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3963,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3964,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3965,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3966,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
3967,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3968,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
3969,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3970,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3971,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3972,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3973,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3974,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
3975,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3976,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3977,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3978,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3979,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3980,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3981,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3982,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3983,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3984,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3985,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3986,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3987,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3988,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
3989,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3990,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Water
3991,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
3992,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3993,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Water
3994,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
3995,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3996,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3997,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3998,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3999,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4000,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
4001,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4002,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4003,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4004,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4005,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
4006,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4007,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4008,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4009,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4010,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4011,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4012,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4013,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4014,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4015,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4016,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
4017,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4018,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4019,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4020,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4021,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4022,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4023,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
4024,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
4025,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4026,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
