Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NZA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NZA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NZA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NZA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NZA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NZA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NZA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NZA_M_R
2164,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2165,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2166,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2167,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2168,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2169,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2170,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2171,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2172,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2173,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2174,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2175,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2176,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2177,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2178,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2179,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
2180,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2181,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2182,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2183,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2184,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2185,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2186,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2187,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
2188,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2189,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2190,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2191,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2192,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2193,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2194,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
2195,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2196,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2197,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2198,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
2199,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2200,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2201,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2202,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2203,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2204,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2205,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2206,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2207,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2208,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
2209,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2210,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Water
2211,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2212,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Bareland
2213,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2214,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2215,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2216,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2217,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2218,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2219,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2220,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2221,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
2222,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
2223,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2224,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2225,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
2226,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2227,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2228,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2229,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2230,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
2231,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
2232,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2233,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2234,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
2235,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2236,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2237,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2238,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
2239,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2240,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2241,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Grassland
2242,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
2243,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2244,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2245,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2246,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
2247,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2248,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2249,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2250,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
2251,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2252,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2253,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2254,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2255,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
2256,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2257,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2258,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2259,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2260,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
2261,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
2262,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2263,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2264,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
2265,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
2266,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2267,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2268,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2269,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2270,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2271,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2272,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2273,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2274,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2275,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
2276,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2277,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
2278,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2279,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2280,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2281,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2282,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2283,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2284,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2285,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
2286,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2287,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2288,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2289,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2290,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2291,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2292,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2293,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2294,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2295,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2296,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2297,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2298,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2299,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2300,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2301,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2302,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
2303,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2304,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2305,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2306,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
2307,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2308,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2309,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2310,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2311,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2312,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
2313,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2314,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2315,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Water
2316,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2317,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2318,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2319,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Forest,Forest
2320,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2321,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2322,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2323,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2324,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2325,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Water
2326,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
2327,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2328,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2329,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
2330,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
2331,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2332,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
2333,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Forest
2334,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Forest,Water
2335,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
2336,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2337,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2338,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2339,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2340,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2341,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2342,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2343,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2344,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
2345,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
2346,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
2347,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
2348,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
2349,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
2350,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2351,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2352,Forest,Forest,Water,NULL,Water,Water,Water,Water
2353,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2354,Forest,Forest,Water,NULL,Water,Water,Forest,Water
2355,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2356,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2357,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2358,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
2359,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2360,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2361,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2362,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2363,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2364,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
2365,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2366,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2367,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2368,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2369,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2370,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2371,Forest,Forest,Water,Water,Water,Grassland,Grassland,Bareland
2372,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2373,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2374,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2375,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2376,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2377,Forest,Forest,Water,Water,Water,Water,Water,Water
2378,Forest,Forest,Water,Water,Water,Water,Water,Forest
2379,Forest,Forest,Water,Water,Water,Water,Forest,Water
2380,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2381,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2382,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2383,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2384,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2385,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2386,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2387,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2388,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2389,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2390,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2391,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2392,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2393,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2394,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2395,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2396,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2397,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2398,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2399,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2400,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2401,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2402,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2403,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2404,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2405,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2406,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2407,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
2408,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2409,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2410,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2411,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2412,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2413,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2414,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
2415,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2416,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2417,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2418,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2419,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2420,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2421,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2422,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2423,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2424,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2425,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2426,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2427,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2428,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2429,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2430,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2431,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2432,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2433,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2434,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2435,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2436,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2437,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2438,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2439,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2440,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2441,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2442,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
2443,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2444,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
2445,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2446,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2447,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
2448,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2449,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2450,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2451,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2452,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2453,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2454,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2455,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2456,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2457,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2458,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2459,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2460,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2461,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2462,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2463,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2464,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2465,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2466,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2467,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2468,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
2469,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2470,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
2471,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2472,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2473,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2474,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2475,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2476,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2477,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
2478,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2479,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2480,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
2481,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
2482,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2483,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2484,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2485,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2486,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2487,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Grassland
2488,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
2489,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2490,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
2491,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2492,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
2493,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2494,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2495,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Water
2496,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2497,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2498,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2499,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2500,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2501,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2502,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2503,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2504,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2505,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2506,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2507,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2508,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
2509,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2510,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2511,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2512,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Water
2513,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
