Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R
9699,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
9700,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9701,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
9702,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
9703,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
9704,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9705,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
9706,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9707,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9708,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9709,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
9710,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
9711,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Water,Bareland
9712,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
9713,Forest,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
9714,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9715,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
9716,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
9717,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9718,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
9719,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9720,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
9721,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9722,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
9723,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
9724,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
9725,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9726,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
9727,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9728,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
9729,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
9730,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
9731,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9732,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
9733,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
9734,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
9735,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
9736,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
9737,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
9738,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Water
9739,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
9740,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
9741,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9742,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9743,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
9744,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
9745,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9746,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
9747,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
9748,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
9749,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9750,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9751,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
9752,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
9753,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9754,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9755,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9756,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9757,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9758,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
9759,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9760,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
9761,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
9762,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9763,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9764,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
9765,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
9766,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
9767,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
9768,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
9769,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
9770,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
9771,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
9772,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
9773,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
9774,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
9775,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9776,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
9777,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9778,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
9779,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
9780,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9781,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
9782,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9783,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9784,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9785,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9786,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9787,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9788,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9789,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
9790,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
9791,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
9792,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
9793,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
9794,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
9795,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
9796,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
9797,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
9798,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
9799,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
9800,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
9801,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
9802,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9803,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
9804,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
9805,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9806,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9807,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
9808,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
9809,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
9810,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
9811,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
9812,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
9813,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
9814,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Built-up
9815,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9816,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
9817,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
9818,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
9819,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9820,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
9821,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
9822,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
9823,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
9824,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Built-up
9825,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
9826,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9827,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
9828,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9829,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Forest
9830,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
9831,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Water,Forest
9832,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
9833,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
9834,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
9835,Forest,NULL,Water,NULL,Water,NULL,Grassland,NULL
9836,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
9837,Forest,NULL,Water,NULL,Water,NULL,Grassland,Water
9838,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
9839,Forest,NULL,Water,NULL,Water,NULL,Water,Grassland
9840,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
9841,Forest,NULL,Water,NULL,Water,NULL,Forest,Grassland
9842,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
9843,Forest,NULL,Water,NULL,Water,Grassland,NULL,Grassland
9844,Forest,NULL,Water,NULL,Water,Wetland,NULL,Forest
9845,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
9846,Forest,NULL,Water,NULL,Water,Bareland,Grassland,NULL
9847,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
9848,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Water
9849,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
9850,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
9851,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
9852,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
9853,Forest,NULL,Water,NULL,Water,Water,NULL,Water
9854,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
9855,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
9856,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
9857,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
9858,Forest,NULL,Water,NULL,Water,Water,Water,Forest
9859,Forest,NULL,Water,NULL,Water,Water,Forest,Grassland
9860,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
9861,Forest,NULL,Water,NULL,Water,Forest,Grassland,NULL
9862,Forest,NULL,Water,NULL,Water,Forest,Grassland,Grassland
9863,Forest,NULL,Water,NULL,Water,Forest,Grassland,Water
9864,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
9865,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
9866,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
9867,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
9868,Forest,NULL,Water,Non_Water,Water,NULL,Water,Grassland
9869,Forest,NULL,Water,Non_Water,Water,NULL,Water,Forest
9870,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
9871,Forest,NULL,Water,Non_Water,Water,Water,NULL,Grassland
9872,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
9873,Forest,NULL,Water,Non_Water,Water,Forest,NULL,Forest
9874,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
9875,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
9876,Forest,NULL,Water,Water,Water,NULL,NULL,Water
9877,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
9878,Forest,NULL,Water,Water,Water,NULL,Grassland,Grassland
9879,Forest,NULL,Water,Water,Water,NULL,Water,Grassland
9880,Forest,NULL,Water,Water,Water,NULL,Water,Water
9881,Forest,NULL,Water,Water,Water,NULL,Water,Forest
9882,Forest,NULL,Water,Water,Water,NULL,Forest,Water
9883,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
9884,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
9885,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
9886,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
9887,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
9888,Forest,NULL,Water,Water,Water,Water,NULL,Water
9889,Forest,NULL,Water,Water,Water,Water,NULL,Forest
9890,Forest,NULL,Water,Water,Water,Water,Water,Water
9891,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9892,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9893,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
9894,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9895,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
9896,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
9897,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
9898,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9899,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9900,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
9901,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9902,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9903,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9904,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
9905,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
9906,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
9907,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
9908,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9909,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9910,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
9911,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
9912,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9913,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
9914,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
9915,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
9916,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
9917,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
9918,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9919,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
9920,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
9921,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
9922,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9923,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
9924,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
9925,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9926,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9927,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9928,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9929,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9930,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9931,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9932,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
9933,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9934,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9935,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
9936,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9937,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
9938,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9939,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
9940,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9941,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9942,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9943,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
9944,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
9945,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9946,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
9947,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9948,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9949,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
9950,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9951,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
9952,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
9953,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
9954,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
9955,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9956,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9957,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9958,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
9959,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9960,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9961,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
9962,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
9963,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9964,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9965,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
9966,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9967,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
9968,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9969,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
9970,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
9971,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
9972,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
9973,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
9974,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
9975,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
9976,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
9977,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
9978,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
9979,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9980,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9981,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
9982,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9983,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
9984,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9985,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9986,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
9987,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9988,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9989,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9990,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9991,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9992,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9993,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
9994,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
9995,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9996,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9997,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
9998,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9999,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10000,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10001,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10002,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
10003,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
10004,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10005,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10006,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10007,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
10008,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
10009,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10010,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
10011,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
10012,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
10013,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
10014,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10015,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10016,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
10017,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
10018,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
10019,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
10020,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
10021,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
10022,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
10023,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
10024,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
10025,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
10026,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
10027,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
10028,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
10029,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
10030,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
10031,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
10032,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
10033,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
10034,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
10035,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
10036,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
10037,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
10038,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
10039,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10040,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
10041,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
