Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYL_M_R
2523,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2524,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2525,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2526,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2527,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2528,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2529,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2530,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2531,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2532,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2533,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2534,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2535,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2536,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2537,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2538,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2539,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2540,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2541,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2542,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2543,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2544,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2545,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2546,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2547,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2548,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2549,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2550,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2551,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2552,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2553,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2554,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2555,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2556,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2557,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2558,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2559,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2560,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2561,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2562,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2563,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2564,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2565,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2566,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2567,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2568,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2569,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2570,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2571,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2572,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2573,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2574,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2575,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2576,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2577,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2578,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2579,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2580,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2581,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2582,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Built-up
2583,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2584,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2585,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2586,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2587,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2588,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2589,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2590,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2591,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2592,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2593,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2594,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2595,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2596,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2597,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2598,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2599,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2600,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2601,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2602,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2603,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2604,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2605,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2606,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2607,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2608,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2609,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2610,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2611,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2612,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2613,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2614,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2615,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2616,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2617,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2618,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2619,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2620,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2621,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2622,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2623,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2624,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2625,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2626,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2627,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2628,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2629,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2630,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2631,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2632,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2633,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2634,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2635,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2636,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2637,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2638,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2639,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2640,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2641,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2642,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2643,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2644,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2645,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2646,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2647,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2648,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2649,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2650,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2651,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2652,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2653,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2654,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2655,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2656,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2657,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2658,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2659,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2660,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2661,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2662,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2663,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2664,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2665,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2666,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2667,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2668,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2669,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2670,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2671,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2672,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2673,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2674,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2675,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2676,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2677,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2678,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2679,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2680,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2681,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2682,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2683,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2684,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2685,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2686,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2687,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2688,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2689,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2691,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2692,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2693,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2694,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2695,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2696,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2697,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2698,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2699,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2700,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2701,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2702,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2703,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2704,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2705,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2706,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2707,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2708,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2709,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2710,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2711,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2712,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2713,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2714,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2715,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2716,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2717,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2718,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2719,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2720,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2721,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2722,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2723,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2724,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2725,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2726,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2727,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2728,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2729,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2730,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2731,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2732,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2733,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2734,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2735,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2736,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2737,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2738,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2739,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2740,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2741,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2742,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2743,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2744,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2745,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2746,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2747,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2748,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2749,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2750,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2751,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2752,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2753,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2754,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2755,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2756,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2757,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2758,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2759,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2760,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2761,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2762,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2763,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2764,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2765,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2766,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2767,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2768,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2769,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2770,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2771,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2772,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2773,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2774,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2775,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2776,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2777,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2778,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2779,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2780,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2781,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2782,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2783,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2784,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2785,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2786,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2787,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2788,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2789,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2790,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2791,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2792,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2793,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2794,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2795,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2796,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2797,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2798,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2799,Forest,Water,Water,Water,Water,NULL,NULL,Water
2800,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2801,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2802,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2803,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2804,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2805,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2806,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2807,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2808,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2809,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2810,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2811,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2812,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2813,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2814,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2815,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2816,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2817,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2818,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2819,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2820,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2821,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2822,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2823,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2824,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2825,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2826,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2827,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2828,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2829,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2830,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2831,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2832,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2833,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2834,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2835,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2836,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2837,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2838,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2839,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2840,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2841,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2842,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2843,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2844,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2845,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2846,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2847,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2848,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2849,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2850,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2851,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2852,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2853,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2854,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2855,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2856,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2857,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2858,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2859,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2860,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2861,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2862,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2863,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2864,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
