Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKM_M_R
14042,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
14043,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
14044,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
14045,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14046,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
14047,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
14048,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14049,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14050,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
14051,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14052,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14053,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14054,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14055,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14056,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14057,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14058,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14059,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
14060,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
14061,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
14062,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
14063,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
14064,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
14065,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14066,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
14067,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
14068,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
14069,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
14070,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
14071,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14072,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
14073,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
14074,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
14075,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
14076,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
14077,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
14078,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14079,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
14080,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
14081,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
14082,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14083,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
14084,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14085,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14086,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14087,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
14088,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14089,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14090,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
14091,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
14092,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14093,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
14094,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
14095,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
14096,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
14097,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14098,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14099,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
14100,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14101,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Built-up
14102,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
14103,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
14104,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
14105,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
14106,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
14107,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
14108,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
14109,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
14110,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
14111,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
14112,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
14113,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14114,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
14115,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14116,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
14117,Forest,Forest,Cropland,Water,Non_Wetland,Water,NULL,Forest
14118,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
14119,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
14120,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
14121,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
14122,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
14123,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
14124,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
14125,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
14126,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
14127,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
14128,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
14129,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
14130,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
14131,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
14132,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
14133,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
14134,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
14135,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Grassland
14136,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
14137,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
14138,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
14139,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
14140,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
14141,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
14142,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
14143,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
14144,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
14145,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
14146,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
14147,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
14148,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
14149,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
14150,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
14151,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
14152,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
14153,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
14154,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
14155,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
14156,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
14157,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
14158,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14159,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
14160,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
14161,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
14162,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
14163,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
14164,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
14165,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
14166,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
14167,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Bareland
14168,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
14169,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
14170,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
14171,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
14172,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
14173,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
14174,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
14175,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
14176,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
14177,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
14178,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
14179,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
14180,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
14181,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
14182,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
14183,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
14184,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
14185,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
14186,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
14187,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
14188,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
14189,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
14190,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
14191,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
14192,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
14193,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
14194,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
14195,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
14196,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
14197,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
14198,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
14199,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
14200,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
14201,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
14202,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
14203,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
14204,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
14205,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
14206,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
14207,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
14208,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
14209,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
14210,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
14211,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Wetland
14212,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
14213,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
14214,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
14215,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
14216,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
14217,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
14218,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
14219,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
14220,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
14221,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,NULL
14222,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
14223,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
14224,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
14225,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
14226,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,Forest
14227,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
14228,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
14229,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
14230,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
14231,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
14232,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
14233,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
14234,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
14235,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
14236,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
14237,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
14238,Forest,Forest,Wetland,Water,Wetland,Bareland,Shrubland,Water
14239,Forest,Forest,Wetland,Water,Wetland,Water,Shrubland,Forest
14240,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
14241,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
14242,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
14243,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
14244,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
14245,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Forest
14246,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
14247,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
14248,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
14249,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
14250,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
14251,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
14252,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
14253,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
14254,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
14255,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
14256,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14257,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14258,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
14259,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
14260,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14261,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Water
14262,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
14263,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14264,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
14265,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
14266,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
14267,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
14268,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
14269,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
14270,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
14271,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
14272,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
14273,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
14274,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
14275,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
14276,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
14277,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
14278,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
14279,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
14280,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
14281,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14282,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
14283,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
14284,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
14285,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
14286,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
14287,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
14288,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
14289,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
14290,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
14291,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
14292,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14293,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14294,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
14295,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14296,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
14297,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,NULL
14298,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
14299,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
14300,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
14301,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
14302,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
14303,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14304,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
14305,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
14306,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
14307,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
14308,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
14309,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
14310,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14311,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14312,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
14313,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
14314,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
14315,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
14316,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
14317,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
14318,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Built-up
14319,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
14320,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
14321,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
14322,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
14323,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
14324,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
14325,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
14326,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
14327,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
14328,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
14329,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
14330,Forest,Forest,Water,NULL,Water,Shrubland,NULL,Forest
14331,Forest,Forest,Water,NULL,Water,Shrubland,Shrubland,Forest
14332,Forest,Forest,Water,NULL,Water,Shrubland,Wetland,Forest
14333,Forest,Forest,Water,NULL,Water,Shrubland,Bareland,Grassland
14334,Forest,Forest,Water,NULL,Water,Shrubland,Water,Forest
14335,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Forest
14336,Forest,Forest,Water,NULL,Water,Grassland,Shrubland,Grassland
14337,Forest,Forest,Water,NULL,Water,Wetland,NULL,Water
14338,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
14339,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Wetland
14340,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Forest
14341,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
14342,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
14343,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
14344,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
14345,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
14346,Forest,Forest,Water,NULL,Water,Wetland,Forest,Wetland
14347,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
14348,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,Forest
14349,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
14350,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
14351,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
14352,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
14353,Forest,Forest,Water,NULL,Water,Water,Shrubland,Forest
14354,Forest,Forest,Water,NULL,Water,Water,Water,Water
14355,Forest,Forest,Water,NULL,Water,Water,Water,Forest
14356,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
14357,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
14358,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Water
14359,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
14360,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
14361,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
14362,Forest,Forest,Water,NULL,Water,Forest,Bareland,Grassland
14363,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
14364,Forest,Forest,Water,NULL,Water,Forest,Water,Water
14365,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
14366,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
14367,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
14368,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
14369,Forest,Forest,Water,Non_Water,Water,Shrubland,NULL,Forest
14370,Forest,Forest,Water,Non_Water,Water,Shrubland,Water,Forest
14371,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,NULL
14372,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Wetland
14373,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
