Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVF_M_R
7661,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7662,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7663,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7664,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7665,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
7666,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7667,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7668,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7669,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7670,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7671,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
7672,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7673,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7674,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7675,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7676,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7677,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7678,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7679,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7680,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7681,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7682,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7683,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
7684,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7685,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
7686,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
7687,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7688,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7689,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
7690,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7691,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7692,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7693,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7694,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
7695,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7696,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7697,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
7698,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
7699,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
7700,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
7701,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
7702,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7703,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
7704,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7705,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7706,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
7707,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
7708,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7709,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
7710,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7711,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
7712,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
7713,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7714,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7715,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
7716,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7717,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7718,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7719,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7720,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7721,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
7722,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
7723,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7724,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7725,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7726,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7727,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7728,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7729,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7730,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
7731,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7732,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
7733,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7734,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
7735,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7736,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7737,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7738,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
7739,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
7740,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7741,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
7742,Forest,Built-up,Water,NULL,Water,Shrubland,Bareland,Forest
7743,Forest,Built-up,Water,NULL,Water,Shrubland,Built-up,Forest
7744,Forest,Built-up,Water,NULL,Water,Grassland,NULL,Forest
7745,Forest,Built-up,Water,NULL,Water,Bareland,Built-up,Built-up
7746,Forest,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
7747,Forest,Built-up,Water,NULL,Water,Forest,Shrubland,Forest
7748,Forest,Built-up,Water,Non_Water,Water,Bareland,NULL,Forest
7749,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7750,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7751,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7752,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7753,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7754,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7755,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7756,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7757,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7758,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7759,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7760,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7761,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7762,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7763,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7764,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7765,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7766,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7767,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7768,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7769,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7770,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7771,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7772,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7773,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7774,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7775,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7776,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7777,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7778,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7779,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
7780,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7781,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7782,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7783,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
7784,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7785,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7786,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7787,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7788,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7789,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7790,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7791,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
7792,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
7793,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7794,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
7795,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
7796,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7797,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
7798,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7799,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7800,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7801,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
7802,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7803,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7804,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
7805,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7806,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7807,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7808,Forest,Water,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
7809,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7810,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7811,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7812,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7813,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7814,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
7815,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7816,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
7817,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
7818,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7819,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7820,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7821,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
7822,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7823,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7824,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7825,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7826,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7827,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7828,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
7829,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7830,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7831,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
7832,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
7833,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7834,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
7835,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
7836,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7837,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
7838,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
7839,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
7840,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7841,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7842,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7843,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
7844,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
7845,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
7846,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7847,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7848,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7849,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7850,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
7851,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7852,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7853,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7854,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
7855,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
7856,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
7857,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7858,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
7859,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
7860,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
7861,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
7862,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
7863,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
7864,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7865,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
7866,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7867,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7868,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7869,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7870,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
7871,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7872,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7873,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7874,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7875,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7876,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7877,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7878,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7879,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7880,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7881,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7882,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7883,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
7884,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7885,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7886,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7887,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7888,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7889,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7890,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7891,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7892,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,Water,Forest
7893,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7894,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7895,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7896,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7897,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7898,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7899,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7900,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
7901,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7902,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7903,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
7904,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7905,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
7906,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7907,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7908,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7909,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7910,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7911,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7912,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7913,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7914,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7915,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7916,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7917,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7918,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
7919,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
7920,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
7921,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7922,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7923,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7924,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7925,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
7926,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7927,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7928,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
7929,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
7930,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
7931,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7932,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7933,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7934,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
7935,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
7936,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7937,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7938,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
7939,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7940,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7941,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7942,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
7943,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7944,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7945,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
7946,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7947,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7948,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
7949,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
7950,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
7951,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
7952,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
7953,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
7954,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
7955,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
7956,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
7957,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
7958,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7959,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
7960,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7961,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
7962,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
7963,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
7964,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
7965,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
7966,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7967,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
7968,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
7969,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
7970,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
7971,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7972,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7973,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7974,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7975,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
7976,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7977,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7978,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7979,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7980,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7981,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7982,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
7983,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7984,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7985,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7986,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7987,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
7988,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
7989,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7990,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7991,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7992,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
