Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R
11885,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11886,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11887,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11888,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11889,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
11890,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11891,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
11892,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
11893,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11894,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11895,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11896,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11897,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
11898,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
11899,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11900,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11901,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11902,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11903,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
11904,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11905,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
11906,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
11907,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11908,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11909,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11910,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
11911,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11912,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11913,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
11914,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
11915,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11916,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11917,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11918,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11919,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11920,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
11921,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11922,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
11923,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
11924,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
11925,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
11926,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Forest
11927,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
11928,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
11929,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
11930,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
11931,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
11932,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
11933,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Bareland
11934,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
11935,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
11936,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
11937,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
11938,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
11939,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
11940,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
11941,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
11942,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
11943,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
11944,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
11945,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
11946,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
11947,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
11948,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
11949,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
11950,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Bareland
11951,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
11952,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11953,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
11954,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
11955,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
11956,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
11957,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
11958,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
11959,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
11960,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Forest
11961,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
11962,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
11963,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
11964,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
11965,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
11966,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Grassland
11967,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Forest
11968,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
11969,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
11970,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
11971,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
11972,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
11973,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
11974,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11975,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
11976,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Forest
11977,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
11978,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
11979,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Built-up
11980,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
11981,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
11982,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
11983,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
11984,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Water
11985,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
11986,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
11987,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
11988,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
11989,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
11990,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
11991,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
11992,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
11993,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
11994,Forest,Forest,Wetland,NULL,Wetland,Bareland,Built-up,Forest
11995,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
11996,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
11997,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
11998,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
11999,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
12000,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
12001,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
12002,Forest,Forest,Wetland,NULL,Wetland,Built-up,Built-up,Forest
12003,Forest,Forest,Wetland,NULL,Wetland,Built-up,Forest,Forest
12004,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
12005,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
12006,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
12007,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
12008,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
12009,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
12010,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
12011,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
12012,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
12013,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
12014,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
12015,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
12016,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
12017,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
12018,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12019,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
12020,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
12021,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
12022,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
12023,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Grassland
12024,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
12025,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
12026,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
12027,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
12028,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
12029,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
12030,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
12031,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
12032,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
12033,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
12034,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
12035,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
12036,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
12037,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
12038,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
12039,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12040,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
12041,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
12042,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
12043,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
12044,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
12045,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
12046,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
12047,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
12048,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
12049,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12050,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
12051,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
12052,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Forest,Forest
12053,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
12054,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
12055,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12056,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
12057,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
12058,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
12059,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12060,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
12061,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
12062,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
12063,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
12064,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
12065,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
12066,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
12067,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
12068,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
12069,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12070,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
12071,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
12072,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
12073,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
12074,Forest,Forest,Wetland,Non_Water,Wetland,Built-up,Wetland,Forest
12075,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Water
12076,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
12077,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
12078,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
12079,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
12080,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
12081,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
12082,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
12083,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
12084,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
12085,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
12086,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
12087,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
12088,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
12089,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
12090,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12091,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
12092,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
12093,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
12094,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
12095,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
12096,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
12097,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
12098,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
12099,Forest,Forest,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
12100,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
12101,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
12102,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
12103,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
12104,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
12105,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
12106,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
12107,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
12108,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
12109,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
12110,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
12111,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
12112,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
12113,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Water
12114,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
12115,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
12116,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
12117,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
12118,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
12119,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
12120,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
12121,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
12122,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Bareland
12123,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
12124,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
12125,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
12126,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
12127,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
12128,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
12129,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Bareland
12130,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
12131,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
12132,Forest,Forest,Wetland,Water,Wetland,Bareland,Built-up,Water
12133,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
12134,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Bareland
12135,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
12136,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
12137,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
12138,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
12139,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
12140,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
12141,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
12142,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
12143,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
12144,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
12145,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
12146,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
12147,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
12148,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
12149,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
12150,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
12151,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,Forest
12152,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
12153,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
12154,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Forest
12155,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
12156,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
12157,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
12158,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
12159,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
12160,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
12161,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
12162,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
12163,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
12164,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
12165,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Forest
12166,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
12167,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
12168,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
12169,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
12170,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Bareland,Forest
12171,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
12172,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
12173,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Forest
12174,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Forest
12175,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
12176,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
12177,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
12178,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
12179,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
12180,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
12181,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
12182,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
12183,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12184,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12185,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
12186,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12187,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
12188,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12189,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
12190,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
12191,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
12192,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
12193,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
12194,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
12195,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12196,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
12197,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12198,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
12199,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
