Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLN_M_R
8118,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
8119,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8120,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
8121,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8122,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8123,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
8124,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
8125,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
8126,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8127,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
8128,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
8129,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8130,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
8131,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
8132,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
8133,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
8134,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
8135,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
8136,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
8137,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
8138,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Forest,Water
8139,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
8140,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
8141,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Water
8142,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
8143,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
8144,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8145,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8146,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
8147,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
8148,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8149,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8150,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8151,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8152,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8153,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8154,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8155,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Water
8156,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
8157,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
8158,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
8159,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8160,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8161,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8162,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8163,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8164,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8165,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8166,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8167,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8168,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8169,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
8170,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
8171,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
8172,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8173,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
8174,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
8175,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
8176,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
8177,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
8178,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
8179,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8180,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
8181,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
8182,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Bareland
8183,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
8184,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
8185,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,NULL
8186,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8187,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
8188,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
8189,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
8190,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
8191,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
8192,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8193,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8194,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8195,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Water
8196,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
8197,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
8198,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
8199,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Bareland
8200,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
8201,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8202,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8203,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
8204,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
8205,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
8206,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
8207,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
8208,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8209,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8210,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
8211,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
8212,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
8213,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8214,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8215,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8216,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8217,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
8218,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8219,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8220,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8221,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8222,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
8223,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
8224,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
8225,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Bareland
8226,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
8227,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
8228,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
8229,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
8230,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
8231,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
8232,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
8233,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
8234,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
8235,Water,Water,Wetland,Water,Wetland,Water,Water,Water
8236,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
8237,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
8238,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8239,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8240,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
8241,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
8242,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
8243,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Water
8244,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8245,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
8246,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
8247,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
8248,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
8249,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Bareland
8250,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
8251,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8252,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
8253,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
8254,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8255,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
8256,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
8257,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
8258,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
8259,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
8260,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
8261,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
8262,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
8263,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
8264,Water,Water,Water,NULL,Water,NULL,Forest,Water
8265,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
8266,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
8267,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
8268,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
8269,Water,Water,Water,NULL,Water,Shrubland,Water,Water
8270,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
8271,Water,Water,Water,NULL,Water,Grassland,NULL,Grassland
8272,Water,Water,Water,NULL,Water,Wetland,NULL,Grassland
8273,Water,Water,Water,NULL,Water,Wetland,Shrubland,NULL
8274,Water,Water,Water,NULL,Water,Wetland,Shrubland,Grassland
8275,Water,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
8276,Water,Water,Water,NULL,Water,Wetland,Shrubland,Water
8277,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
8278,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
8279,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
8280,Water,Water,Water,NULL,Water,Wetland,Water,Water
8281,Water,Water,Water,NULL,Water,Wetland,Water,Forest
8282,Water,Water,Water,NULL,Water,Wetland,Forest,Water
8283,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
8284,Water,Water,Water,NULL,Water,Built-up,Water,Water
8285,Water,Water,Water,NULL,Water,Water,NULL,Grassland
8286,Water,Water,Water,NULL,Water,Water,NULL,Water
8287,Water,Water,Water,NULL,Water,Water,NULL,Forest
8288,Water,Water,Water,NULL,Water,Water,Shrubland,NULL
8289,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
8290,Water,Water,Water,NULL,Water,Water,Shrubland,Water
8291,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
8292,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
8293,Water,Water,Water,NULL,Water,Water,Water,Grassland
8294,Water,Water,Water,NULL,Water,Water,Water,Bareland
8295,Water,Water,Water,NULL,Water,Water,Water,Water
8296,Water,Water,Water,NULL,Water,Water,Water,Forest
8297,Water,Water,Water,NULL,Water,Water,Forest,Water
8298,Water,Water,Water,NULL,Water,Water,Forest,Forest
8299,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
8300,Water,Water,Water,NULL,Water,Forest,Water,Water
8301,Water,Water,Water,NULL,Water,Forest,Forest,Water
8302,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
8303,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
8304,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
8305,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
8306,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
8307,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
8308,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,NULL
8309,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Water
8310,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Forest
8311,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
8312,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
8313,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
8314,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
8315,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
8316,Water,Water,Water,Non_Water,Water,Water,Water,Water
8317,Water,Water,Water,Non_Water,Water,Water,Water,Forest
8318,Water,Water,Water,Water,Water,NULL,Water,Grassland
8319,Water,Water,Water,Water,Water,Shrubland,NULL,Water
8320,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
8321,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
8322,Water,Water,Water,Water,Water,Shrubland,Water,NULL
8323,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
8324,Water,Water,Water,Water,Water,Shrubland,Water,Water
8325,Water,Water,Water,Water,Water,Grassland,NULL,Water
8326,Water,Water,Water,Water,Water,Wetland,Shrubland,NULL
8327,Water,Water,Water,Water,Water,Wetland,Shrubland,Water
8328,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
8329,Water,Water,Water,Water,Water,Wetland,Water,Water
8330,Water,Water,Water,Water,Water,Wetland,Water,Forest
8331,Water,Water,Water,Water,Water,Wetland,Forest,Wetland
8332,Water,Water,Water,Water,Water,Built-up,NULL,Water
8333,Water,Water,Water,Water,Water,Water,NULL,Water
8334,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
8335,Water,Water,Water,Water,Water,Water,Shrubland,Bareland
8336,Water,Water,Water,Water,Water,Water,Shrubland,Water
8337,Water,Water,Water,Water,Water,Water,Shrubland,Forest
8338,Water,Water,Water,Water,Water,Water,Water,Grassland
8339,Water,Water,Water,Water,Water,Water,Water,Water
8340,Water,Water,Water,Water,Water,Water,Water,Forest
8341,Water,Water,Water,Water,Water,Water,Forest,Water
8342,Water,Water,Water,Water,Water,Water,Forest,Forest
8343,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8344,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8345,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8346,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8347,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8348,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8349,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8350,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
8351,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8352,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8353,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8354,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
8355,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8356,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8357,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
8358,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8359,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8360,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
8361,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
8362,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
8363,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
8364,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8365,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8366,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8367,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
8368,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
8369,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8370,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8371,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
8372,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8373,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8374,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
8375,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8376,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8377,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8378,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
8379,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8380,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
8381,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8382,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8383,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8384,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8385,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
8386,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
8387,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
8388,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
8389,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8390,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
8391,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8392,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8393,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
8394,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
8395,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
8396,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
8397,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
8398,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
8399,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8400,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8401,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
8402,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8403,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
8404,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8405,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8406,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8407,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8408,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8409,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8410,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8411,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
8412,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
8413,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
8414,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
8415,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8416,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
8417,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
8418,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
8419,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8420,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
8421,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
8422,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
8423,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
8424,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
8425,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
8426,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8427,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
8428,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
8429,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
8430,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
8431,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
8432,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
8433,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
8434,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
8435,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8436,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8437,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8438,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8439,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
8440,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8441,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8442,Water,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
8443,Water,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8444,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8445,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8446,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
8447,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8448,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8449,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8450,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8451,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8452,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8453,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8454,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8455,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
8456,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8457,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8458,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8459,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8460,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8461,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8462,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8463,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8464,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8465,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8466,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
