Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFU_M_R
2190,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
2191,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2192,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
2193,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2194,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
2195,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2196,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
2197,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
2198,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2199,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
2200,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2201,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
2202,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
2203,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
2204,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2205,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2206,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
2207,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2208,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2209,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
2210,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2211,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
2212,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2213,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2214,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
2215,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
2216,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
2217,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
2218,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
2219,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
2220,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
2221,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
2222,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2223,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2224,Forest,Forest,Water,NULL,Water,NULL,Bareland,Forest
2225,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2226,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2227,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2228,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
2229,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
2230,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
2231,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2232,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Forest
2233,Forest,Forest,Water,NULL,Water,Wetland,Water,NULL
2234,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
2235,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
2236,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2237,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2238,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
2239,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
2240,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2241,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2242,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
2243,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
2244,Forest,Forest,Water,NULL,Water,Water,Water,Water
2245,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2246,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2247,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2248,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2249,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2250,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
2251,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2252,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
2253,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2254,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2255,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2256,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
2257,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2258,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
2259,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
2260,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2261,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
2262,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
2263,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2264,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2265,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
2266,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
2267,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2268,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2269,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2270,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2271,Forest,Forest,Water,Non_Water,Water,Forest,Water,Grassland
2272,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
2273,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2274,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2275,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
2276,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2277,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2278,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
2279,Forest,Forest,Water,Water,Water,NULL,Water,Water
2280,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2281,Forest,Forest,Water,Water,Water,Wetland,Wetland,NULL
2282,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2283,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
2284,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
2285,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2286,Forest,Forest,Water,Water,Water,Wetland,Bareland,Forest
2287,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
2288,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
2289,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2290,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2291,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2292,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
2293,Forest,Forest,Water,Water,Water,Bareland,Bareland,Forest
2294,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
2295,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2296,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2297,Forest,Forest,Water,Water,Water,Water,Bareland,Forest
2298,Forest,Forest,Water,Water,Water,Water,Water,Grassland
2299,Forest,Forest,Water,Water,Water,Water,Water,Water
2300,Forest,Forest,Water,Water,Water,Water,Water,Forest
2301,Forest,Forest,Water,Water,Water,Water,Forest,Water
2302,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2303,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2304,Forest,Forest,Water,Water,Water,Forest,Water,Water
2305,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2306,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2307,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2308,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2309,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2310,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2311,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2312,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2313,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2314,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Water
2315,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2316,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2317,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2318,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2319,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2320,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2321,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2322,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2323,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2324,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2325,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2326,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2327,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2328,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2329,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2330,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2331,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2332,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2333,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2334,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2335,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2336,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2337,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2338,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2339,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
2340,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2341,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
2342,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2343,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2344,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2345,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2346,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2347,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2348,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2349,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2350,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2351,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2352,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2353,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2354,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2355,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2356,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2357,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2358,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2359,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2360,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2361,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2362,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2363,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2364,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2365,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2366,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2367,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2368,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2369,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2370,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2371,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2372,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2373,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2374,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2375,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2376,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2377,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2378,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2379,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2380,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
2381,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2382,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2383,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2384,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2385,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2386,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2387,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2388,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2389,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2390,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2391,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2392,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2393,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
2394,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2395,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
2396,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2397,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Water
2398,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2399,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2400,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2401,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2402,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
2403,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2404,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Water
2405,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
2406,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2407,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2408,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2409,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2410,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2411,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Grassland
2412,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2413,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2414,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2415,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2416,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2417,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
