Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MDT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MDT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MDT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MDT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MDT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MDT_M_R
3389,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3390,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3391,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3392,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3393,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3394,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3395,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3396,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3397,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3398,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3399,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3400,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3401,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3402,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3403,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3404,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3405,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3406,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3407,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
3408,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3409,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3410,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3411,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3412,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3413,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3414,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3415,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3416,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3417,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3418,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3419,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3420,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3421,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3422,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3423,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3424,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
3425,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3426,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
3427,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3428,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3429,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3430,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3431,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3432,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3433,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3434,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3435,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3436,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3437,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3438,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3439,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3440,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3441,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3442,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3443,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3444,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
3445,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3446,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3447,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3448,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Water
3449,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
3450,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3451,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3452,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3453,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3454,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
3455,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3456,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3457,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3458,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
3459,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3460,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3461,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3462,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3463,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
3464,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3465,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
3466,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3467,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3468,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
3469,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3470,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3471,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3472,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3473,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3474,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3475,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3476,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3477,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3478,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
3479,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3480,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
3481,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3482,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3483,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3484,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3485,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3486,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3487,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3488,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3489,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3490,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
3491,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3492,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3493,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3494,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
3495,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3496,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3497,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
3498,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
3499,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3500,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Forest
3501,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
3502,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3503,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3504,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3505,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3506,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3507,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3508,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3509,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3510,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3511,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3512,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3513,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3514,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3515,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3516,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3517,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3518,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3519,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3520,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3521,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
3522,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3523,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3524,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3525,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3526,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3527,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3528,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3529,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3530,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3531,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
3532,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3533,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3534,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3535,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3536,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Water
3537,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3538,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3539,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3540,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3541,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3542,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3543,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3544,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3545,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
3546,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
3547,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3548,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3549,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3550,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
3551,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Water
3552,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
3553,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3554,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3555,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3556,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
3557,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3558,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3559,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3560,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3561,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3562,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3563,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3564,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3565,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3566,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3567,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3568,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3569,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
3570,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3571,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3572,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Water
3573,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
3574,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3575,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3576,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3577,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Water
3578,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
3579,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3580,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3581,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
3582,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3583,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3584,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
3585,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3586,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
3587,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3588,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3589,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3590,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
3591,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3592,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
3593,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3594,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3595,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3596,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3597,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3598,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3599,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3600,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3601,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
3602,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3603,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
3604,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3605,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
3606,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
3607,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
3608,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
3609,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3610,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
3611,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3612,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3613,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3614,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3615,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
3616,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Bareland,Forest
3617,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
3618,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
3619,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
3620,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
3621,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3622,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3623,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3624,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3625,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3626,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3627,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3628,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3629,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Water
3630,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
3631,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3632,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3633,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
3634,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3635,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3636,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3637,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3638,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Water
3639,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3640,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3641,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3642,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
3643,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
3644,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3645,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3646,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3647,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
3648,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3649,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3650,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3651,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3652,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
3653,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3654,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3655,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
3656,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3657,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Water
3658,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3659,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
3660,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
3661,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
3662,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3663,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
3664,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3665,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3666,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Water
3667,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
3668,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3669,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
3670,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
3671,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3672,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Water
3673,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3674,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3675,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
3676,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3677,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3678,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3679,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3680,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3681,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3682,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Forest
3683,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3684,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3685,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3686,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3687,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3688,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3689,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3690,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3691,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3692,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3693,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3694,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3695,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3696,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3697,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3698,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3699,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
3700,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3701,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Bareland,Water
3702,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
3703,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3704,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3705,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
3706,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3707,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
3708,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3709,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
3710,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3711,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3712,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Bareland,Forest
3713,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
3714,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Water
