Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R
2885,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2886,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2887,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2888,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2889,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2890,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2891,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2892,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2893,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2894,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2895,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2896,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2897,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2898,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2899,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2900,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2901,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2902,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2903,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2904,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2905,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2906,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2907,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2908,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2909,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2910,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2911,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2912,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2913,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2914,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2915,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2916,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2917,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2918,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2919,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2920,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2921,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2922,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2923,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2924,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2925,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2926,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2927,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2928,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2929,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2930,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2931,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2932,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2933,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2934,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2935,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2936,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2937,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2938,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2939,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2940,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2941,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2942,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2943,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2944,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2945,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2946,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2947,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2948,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2949,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2950,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2951,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2952,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2953,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2954,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2955,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2956,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2957,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2958,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2959,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2960,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2961,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2962,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2963,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2964,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2965,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2966,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2967,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2968,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2969,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2970,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2971,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2972,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2973,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2974,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2975,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2976,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2977,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2978,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2979,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2980,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2981,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2982,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2983,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2984,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2985,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2986,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2987,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2988,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2989,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2990,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2991,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2992,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2993,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2994,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2995,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2996,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2997,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
2998,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2999,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3000,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3001,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3002,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3003,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3004,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3005,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3006,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3007,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3008,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3009,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3010,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3011,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3012,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3013,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3014,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3015,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3016,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3017,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3018,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3019,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3020,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3021,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3022,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3023,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3024,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3025,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3026,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3027,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3028,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3029,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3030,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3031,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3032,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3033,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3034,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3035,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3036,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3037,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3038,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3039,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3040,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3041,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3042,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3043,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3044,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3045,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3046,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3047,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3048,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3049,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
3050,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3051,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3052,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3053,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3054,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3055,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3056,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3057,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3058,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3059,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3060,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3061,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3062,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3063,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3064,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3065,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3066,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3067,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3068,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3069,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3070,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3071,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3072,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3073,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3074,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3075,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3076,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3077,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3078,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3079,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3080,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3081,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3082,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3083,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3084,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3085,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3086,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3087,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
3088,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3089,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
3090,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3091,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3092,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
3093,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
3094,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3095,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3096,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3097,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3098,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3099,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3100,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3101,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3102,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3103,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3104,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3105,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3106,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3107,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3108,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3109,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3110,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3111,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3112,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3113,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
3114,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3115,Forest,Built-up,Water,NULL,Water,NULL,NULL,Cropland
3116,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
3117,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3118,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3119,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3120,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3121,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3122,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3123,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3124,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3125,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3126,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3127,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3128,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3129,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3130,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3131,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3132,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3133,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3134,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3135,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3136,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3137,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3138,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3139,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3140,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3141,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3142,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3143,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3144,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3145,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3146,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3147,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3148,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3149,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3150,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3151,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3152,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3153,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3154,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3155,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3156,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3157,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3158,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3159,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3160,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3161,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3162,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3163,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3164,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3165,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3166,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3167,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3168,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3169,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3170,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3171,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3172,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3173,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3174,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3175,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3176,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3177,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3178,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3179,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3180,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3181,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3182,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3183,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3184,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3185,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3186,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3187,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3188,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3189,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3190,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3191,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3192,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3193,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3194,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3195,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3196,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3197,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3198,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3199,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3200,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3201,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3202,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3203,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3204,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3205,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3206,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3207,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3208,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3209,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3210,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3211,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
3212,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3213,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3214,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3215,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3216,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3217,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
3218,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3219,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3220,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
