Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPV_M_R
11931,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
11932,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11933,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11934,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
11935,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11936,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11937,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11938,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11939,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11940,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
11941,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
11942,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11943,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11944,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
11945,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11946,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
11947,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
11948,Forest,Bareland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
11949,Forest,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11950,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11951,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11952,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11953,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11954,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11955,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11956,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest,Water,Grassland
11957,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11958,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11959,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11960,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11961,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11962,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
11963,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11964,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11965,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11966,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11967,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11968,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11969,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
11970,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
11971,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
11972,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
11973,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11974,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
11975,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11976,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11977,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
11978,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11979,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11980,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11981,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11982,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11983,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11984,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11985,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11986,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11987,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11988,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
11989,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11990,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
11991,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11992,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11993,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11994,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11995,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11996,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11997,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11998,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11999,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12000,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
12001,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
12002,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
12003,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
12004,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
12005,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
12006,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
12007,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12008,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12009,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
12010,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
12011,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12012,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
12013,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
12014,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
12015,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
12016,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
12017,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
12018,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
12019,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
12020,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
12021,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
12022,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12023,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12024,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12025,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12026,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
12027,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12028,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
12029,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
12030,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
12031,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
12032,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
12033,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
12034,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
12035,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
12036,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
12037,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
12038,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
12039,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
12040,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
12041,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
12042,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
12043,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
12044,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
12045,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
12046,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
12047,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
12048,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
12049,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
12050,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
12051,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
12052,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
12053,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
12054,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,NULL
12055,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12056,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12057,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12058,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
12059,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12060,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
12061,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
12062,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
12063,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
12064,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
12065,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,NULL
12066,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12067,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
12068,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12069,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12070,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12071,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12072,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12073,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12074,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12075,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12076,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12077,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12078,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12079,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12080,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12081,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
12082,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
12083,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
12084,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
12085,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
12086,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
12087,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
12088,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
12089,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
12090,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
12091,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
12092,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
12093,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12094,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
12095,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
12096,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12097,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12098,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12099,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12100,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12101,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12102,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12103,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12104,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12105,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12106,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12107,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12108,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
12109,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12110,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12111,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12112,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12113,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12114,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
12115,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12116,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12117,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12118,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12119,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12120,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12121,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
12122,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
12123,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12124,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12125,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12126,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12127,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12128,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12129,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12130,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12131,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12132,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12133,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
12134,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
12135,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
12136,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12137,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
12138,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
12139,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
12140,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12141,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
12142,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
12143,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
12144,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
12145,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
12146,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
12147,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
12148,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
12149,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
12150,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
12151,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12152,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12153,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12154,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
12155,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12156,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12157,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
12158,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12159,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
12160,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
12161,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
12162,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
12163,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,NULL
12164,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
12165,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Built-up
12166,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
12167,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
12168,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
12169,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
12170,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12171,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12172,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12173,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12174,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12175,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12176,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
12177,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12178,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
12179,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
12180,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12181,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
12182,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
12183,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
12184,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
12185,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12186,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12187,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12188,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
12189,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12190,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12191,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
12192,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
12193,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
12194,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12195,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
12196,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
12197,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
12198,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
12199,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
12200,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
12201,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
12202,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
12203,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
12204,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12205,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
12206,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
12207,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
12208,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
12209,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
12210,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
12211,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
12212,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12213,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12214,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12215,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
12216,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
12217,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
12218,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
12219,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
12220,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
12221,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
12222,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
12223,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
12224,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12225,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
12226,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12227,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
12228,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
12229,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12230,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
12231,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
12232,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
12233,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
12234,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
12235,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
12236,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Built-up
12237,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Water
12238,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
12239,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12240,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
12241,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12242,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
12243,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12244,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
