Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYT_M_R
1883,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1884,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1885,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1886,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1887,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1888,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1889,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1890,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1891,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
1892,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
1893,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1894,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1895,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
1896,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1897,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1898,Forest,Water,Water,NULL,Water,NULL,Water,Water
1899,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1900,Forest,Water,Water,NULL,Water,NULL,Forest,Water
1901,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1902,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
1903,Forest,Water,Water,NULL,Water,Grassland,Bareland,Forest
1904,Forest,Water,Water,NULL,Water,Grassland,Water,Water
1905,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
1906,Forest,Water,Water,NULL,Water,Grassland,Forest,Water
1907,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
1908,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
1909,Forest,Water,Water,NULL,Water,Bareland,Water,Bareland
1910,Forest,Water,Water,NULL,Water,Bareland,Water,Water
1911,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
1912,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
1913,Forest,Water,Water,NULL,Water,Water,NULL,Bareland
1914,Forest,Water,Water,NULL,Water,Water,NULL,Water
1915,Forest,Water,Water,NULL,Water,Water,NULL,Forest
1916,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
1917,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1918,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1919,Forest,Water,Water,NULL,Water,Water,Water,Grassland
1920,Forest,Water,Water,NULL,Water,Water,Water,Bareland
1921,Forest,Water,Water,NULL,Water,Water,Water,Water
1922,Forest,Water,Water,NULL,Water,Water,Water,Forest
1923,Forest,Water,Water,NULL,Water,Water,Forest,Water
1924,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1925,Forest,Water,Water,NULL,Water,Forest,NULL,Water
1926,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
1927,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
1928,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1929,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1930,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
1931,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1932,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1933,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1934,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1935,Forest,Water,Water,Non_Water,Water,NULL,Forest,Water
1936,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Forest
1937,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
1938,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
1939,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
1940,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
1941,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
1942,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
1943,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
1944,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
1945,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1946,Forest,Water,Water,Non_Water,Water,Water,Wetland,Bareland
1947,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1948,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1949,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1950,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1951,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
1952,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1953,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
1954,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
1955,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1956,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
1957,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1958,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
1959,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1960,Forest,Water,Water,Water,Water,NULL,Grassland,Grassland
1961,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
1962,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1963,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1964,Forest,Water,Water,Water,Water,NULL,Water,Water
1965,Forest,Water,Water,Water,Water,NULL,Water,Forest
1966,Forest,Water,Water,Water,Water,NULL,Forest,Water
1967,Forest,Water,Water,Water,Water,NULL,Forest,Forest
1968,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
1969,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
1970,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
1971,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
1972,Forest,Water,Water,Water,Water,Grassland,Water,Water
1973,Forest,Water,Water,Water,Water,Grassland,Water,Forest
1974,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
1975,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
1976,Forest,Water,Water,Water,Water,Bareland,Water,Water
1977,Forest,Water,Water,Water,Water,Bareland,Water,Forest
1978,Forest,Water,Water,Water,Water,Water,NULL,Water
1979,Forest,Water,Water,Water,Water,Water,NULL,Forest
1980,Forest,Water,Water,Water,Water,Water,Wetland,Water
1981,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1982,Forest,Water,Water,Water,Water,Water,Water,Grassland
1983,Forest,Water,Water,Water,Water,Water,Water,Water
1984,Forest,Water,Water,Water,Water,Water,Water,Forest
1985,Forest,Water,Water,Water,Water,Water,Forest,Bareland
1986,Forest,Water,Water,Water,Water,Water,Forest,Water
1987,Forest,Water,Water,Water,Water,Water,Forest,Forest
1988,Forest,Water,Water,Water,Water,Forest,NULL,Water
1989,Forest,Water,Water,Water,Water,Forest,NULL,Forest
1990,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1991,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1992,Forest,Water,Water,Water,Water,Forest,Water,Water
1993,Forest,Water,Water,Water,Water,Forest,Water,Forest
1994,Forest,Water,Water,Water,Water,Forest,Forest,Water
1995,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1996,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1997,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1998,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1999,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2000,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2001,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2002,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2003,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
2004,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2005,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
2006,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2007,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2008,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2009,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2010,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
2011,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2012,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2013,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2014,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
2015,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2016,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2017,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
2018,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2019,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2020,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2021,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2022,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2023,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2024,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
2025,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2026,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2027,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2028,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
2029,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2030,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
2031,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2032,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
2033,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
2034,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2035,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
2036,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2037,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2038,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2039,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2040,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2041,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2042,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
2043,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
2044,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2045,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2046,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2047,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2048,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2049,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
2050,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2051,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2052,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2053,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2054,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
2055,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2056,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
2057,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2058,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2059,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2060,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2061,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2062,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2063,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
2064,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2065,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
2066,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2067,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
2068,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
2069,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2070,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2071,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
2072,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2073,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2074,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2075,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
2076,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2077,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
2078,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
2079,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
2080,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2081,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2082,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2083,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2084,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2085,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2086,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2087,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
2088,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2089,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2090,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2091,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
2092,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2093,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2094,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2095,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2096,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2097,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2098,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
2099,Forest,Water,Forest,Water,Non_Wetland,Grassland,NULL,Water
2100,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2101,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2102,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2103,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
2104,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2105,Forest,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
2106,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Water
2107,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
2108,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2109,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
2110,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
2111,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
2112,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
2113,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
2114,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2115,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2116,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
2117,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
2118,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2119,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2120,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2121,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
2122,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
2123,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
2124,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2125,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
2126,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2127,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
2128,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
2129,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2130,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2131,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2132,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2133,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2134,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2135,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2136,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2137,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2138,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2139,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2140,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2141,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2142,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2143,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
2144,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2145,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2146,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2147,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2148,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2149,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2150,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2151,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2152,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2153,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2154,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2155,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
2156,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2157,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2158,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2159,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2160,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2161,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2162,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
2163,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2164,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2165,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Water
2166,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
2167,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2168,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
2169,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2170,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
2171,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
2172,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2173,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
2174,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
2175,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2176,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2177,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2178,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
2179,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2180,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2181,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2182,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2183,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
2184,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2185,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
2186,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2187,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
2188,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2189,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
2190,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2191,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
2192,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2193,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2194,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2195,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2196,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2197,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2198,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2199,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
2200,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2201,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2202,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2203,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
2204,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2205,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
2206,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2207,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
2208,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2209,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2210,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2211,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
2212,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2213,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
2214,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
2215,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
2216,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Water
2217,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
2218,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2219,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2220,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
2221,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2222,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2223,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
2224,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
2225,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2226,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2227,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2228,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Forest
2229,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2230,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
2231,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
