Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDK_M_R
15280,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
15281,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
15282,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
15283,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
15284,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
15285,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
15286,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
15287,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Bareland
15288,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
15289,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
15290,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
15291,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
15292,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
15293,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
15294,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
15295,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15296,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
15297,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
15298,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
15299,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15300,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
15301,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
15302,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
15303,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
15304,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
15305,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15306,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
15307,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
15308,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
15309,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
15310,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
15311,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
15312,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
15313,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
15314,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
15315,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
15316,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
15317,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
15318,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
15319,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
15320,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
15321,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
15322,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
15323,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
15324,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
15325,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
15326,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
15327,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
15328,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
15329,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
15330,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15331,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
15332,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
15333,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
15334,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15335,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
15336,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
15337,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
15338,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15339,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
15340,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Bareland
15341,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
15342,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
15343,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
15344,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
15345,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
15346,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
15347,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15348,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
15349,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
15350,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
15351,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
15352,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15353,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
15354,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
15355,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
15356,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
15357,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15358,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
15359,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
15360,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15361,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
15362,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
15363,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
15364,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
15365,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
15366,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
15367,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
15368,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
15369,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
15370,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
15371,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
15372,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
15373,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
15374,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
15375,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
15376,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
15377,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
15378,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
15379,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
15380,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
15381,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
15382,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
15383,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
15384,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Built-up
15385,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
15386,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
15387,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Water
15388,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
15389,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
15390,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
15391,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
15392,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
15393,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
15394,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15395,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
15396,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
15397,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15398,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15399,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15400,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
15401,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15402,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
15403,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
15404,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
15405,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
15406,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
15407,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15408,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
15409,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15410,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15411,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
15412,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15413,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15414,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
15415,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15416,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
15417,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
15418,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
15419,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
15420,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
15421,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15422,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
15423,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15424,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
15425,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
15426,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
15427,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
15428,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15429,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
15430,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
15431,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
15432,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15433,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
15434,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
15435,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
15436,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
15437,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
15438,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
15439,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
15440,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
15441,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
15442,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
15443,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
15444,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
15445,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
15446,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
15447,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
15448,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
15449,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
15450,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
15451,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15452,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
15453,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
15454,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
15455,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
15456,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
15457,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
15458,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
15459,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
15460,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
15461,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Water
15462,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15463,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
15464,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
15465,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
15466,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
15467,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
15468,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
15469,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
15470,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
15471,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
15472,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
15473,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
15474,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
15475,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
15476,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15477,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
15478,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
15479,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
15480,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
15481,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Forest,Forest
15482,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
15483,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
15484,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
15485,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
15486,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Shrubland,Forest
15487,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
15488,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
15489,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
15490,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
15491,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Cropland
15492,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
15493,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
15494,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
15495,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Cropland
15496,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
15497,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Water
15498,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
15499,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
15500,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
15501,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Shrubland,Forest
15502,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
15503,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
15504,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
15505,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
15506,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
15507,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
15508,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Cropland
15509,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
15510,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Water
15511,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
15512,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Grassland
15513,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Water
15514,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
15515,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Bareland,Forest
15516,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Water
15517,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
15518,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
15519,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Water
15520,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
15521,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
15522,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
15523,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
15524,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
15525,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
15526,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
15527,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
15528,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
15529,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
15530,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
15531,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
15532,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
15533,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
15534,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
15535,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
15536,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
15537,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
15538,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
15539,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
15540,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
15541,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
15542,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Bareland
15543,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
15544,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
15545,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
15546,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
15547,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
15548,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
15549,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
15550,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
15551,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
15552,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Water
15553,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
15554,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
15555,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
15556,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Wetland
15557,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Water
15558,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
15559,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
15560,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
15561,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
15562,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Water
15563,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
15564,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
15565,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
15566,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
15567,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
15568,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Water
15569,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
15570,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
15571,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
15572,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
15573,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
15574,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
15575,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
15576,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
15577,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
15578,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
15579,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
15580,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
15581,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
15582,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
15583,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
15584,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
15585,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
15586,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
15587,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Bareland
15588,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Water
15589,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
