Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGD_M_R
15691,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
15692,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
15693,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
15694,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15695,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
15696,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
15697,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
15698,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
15699,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
15700,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
15701,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
15702,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
15703,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
15704,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
15705,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
15706,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
15707,Forest,Forest,NULL,Water,Non_Wetland,Bareland,NULL,Water
15708,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
15709,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
15710,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
15711,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Water
15712,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
15713,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
15714,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15715,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
15716,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
15717,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
15718,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
15719,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
15720,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
15721,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15722,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
15723,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
15724,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
15725,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
15726,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
15727,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
15728,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
15729,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
15730,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
15731,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
15732,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
15733,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
15734,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
15735,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
15736,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
15737,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
15738,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
15739,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
15740,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
15741,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
15742,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
15743,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
15744,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
15745,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
15746,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
15747,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
15748,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
15749,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
15750,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
15751,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
15752,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
15753,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
15754,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
15755,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15756,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
15757,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
15758,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
15759,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
15760,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
15761,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15762,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15763,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
15764,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
15765,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15766,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
15767,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15768,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15769,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15770,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
15771,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15772,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
15773,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
15774,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
15775,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
15776,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
15777,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
15778,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
15779,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
15780,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
15781,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
15782,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
15783,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
15784,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
15785,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
15786,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
15787,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
15788,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
15789,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
15790,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
15791,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
15792,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
15793,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
15794,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
15795,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
15796,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
15797,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
15798,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
15799,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15800,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
15801,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
15802,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
15803,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
15804,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
15805,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
15806,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15807,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
15808,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
15809,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
15810,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
15811,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
15812,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15813,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
15814,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
15815,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
15816,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
15817,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
15818,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
15819,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
15820,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
15821,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
15822,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
15823,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
15824,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
15825,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
15826,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
15827,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
15828,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
15829,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
15830,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
15831,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
15832,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
15833,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
15834,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
15835,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
15836,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
15837,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
15838,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
15839,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
15840,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
15841,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
15842,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
15843,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
15844,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
15845,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
15846,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
15847,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
15848,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
15849,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
15850,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
15851,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
15852,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
15853,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
15854,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
15855,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
15856,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
15857,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
15858,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15859,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
15860,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
15861,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
15862,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
15863,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15864,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
15865,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
15866,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
15867,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15868,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
15869,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
15870,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
15871,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
15872,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
15873,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
15874,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
15875,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
15876,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
15877,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
15878,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
15879,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
15880,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
15881,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
15882,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
15883,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
15884,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
15885,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
15886,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
15887,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
15888,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
15889,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
15890,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
15891,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
15892,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
15893,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
15894,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
15895,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
15896,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15897,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
15898,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
15899,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
15900,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
15901,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
15902,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
15903,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15904,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
15905,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
15906,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
15907,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
15908,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15909,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
15910,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
15911,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
15912,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
15913,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
15914,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
15915,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15916,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
15917,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
15918,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
15919,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15920,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
15921,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
15922,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
15923,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
15924,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
15925,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
15926,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
15927,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
15928,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
15929,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
15930,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
15931,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
15932,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
15933,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
15934,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
15935,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
15936,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
15937,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
15938,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
15939,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15940,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15941,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
15942,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
15943,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
15944,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
15945,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
15946,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
15947,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
15948,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
15949,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
15950,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
15951,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
15952,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
15953,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
15954,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
15955,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
15956,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
15957,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
15958,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
15959,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
15960,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
15961,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
15962,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
15963,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
15964,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
15965,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
15966,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
15967,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Built-up
15968,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
15969,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
15970,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
15971,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Built-up
15972,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
15973,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
15974,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
15975,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
15976,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
15977,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
15978,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
15979,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
15980,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
15981,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
15982,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
15983,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
15984,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
15985,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
15986,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15987,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
15988,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
15989,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
15990,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
15991,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15992,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
15993,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15994,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15995,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
15996,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15997,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
15998,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
15999,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
16000,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
16001,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
16002,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
16003,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16004,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16005,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16006,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16007,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16008,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
16009,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
