Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHV_M_R
12233,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
12234,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12235,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
12236,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
12237,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
12238,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
12239,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
12240,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
12241,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
12242,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
12243,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
12244,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
12245,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
12246,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
12247,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
12248,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
12249,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
12250,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
12251,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
12252,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
12253,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
12254,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
12255,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12256,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12257,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12258,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12259,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
12260,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12261,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12262,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12263,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
12264,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12265,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12266,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
12267,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
12268,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
12269,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
12270,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
12271,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
12272,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12273,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
12274,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
12275,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
12276,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12277,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12278,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12279,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12280,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
12281,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12282,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
12283,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12284,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12285,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
12286,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12287,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12288,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12289,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12290,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12291,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12292,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
12293,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
12294,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
12295,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
12296,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12297,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
12298,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
12299,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12300,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
12301,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
12302,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12303,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12304,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
12305,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
12306,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
12307,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
12308,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
12309,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
12310,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
12311,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
12312,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
12313,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
12314,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12315,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
12316,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12317,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
12318,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
12319,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
12320,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
12321,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12322,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
12323,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
12324,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
12325,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
12326,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12327,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
12328,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12329,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
12330,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
12331,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12332,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
12333,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12334,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12335,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12336,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12337,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12338,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
12339,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
12340,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
12341,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12342,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12343,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
12344,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12345,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12346,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
12347,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
12348,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12349,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
12350,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
12351,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12352,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
12353,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12354,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12355,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
12356,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12357,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12358,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
12359,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
12360,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
12361,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12362,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12363,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12364,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12365,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
12366,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
12367,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12368,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
12369,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
12370,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
12371,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
12372,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
12373,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
12374,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12375,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
12376,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
12377,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
12378,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
12379,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
12380,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
12381,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
12382,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
12383,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
12384,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
12385,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
12386,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
12387,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
12388,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
12389,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
12390,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
12391,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
12392,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
12393,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
12394,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
12395,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12396,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
12397,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
12398,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
12399,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
12400,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
12401,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
12402,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
12403,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
12404,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
12405,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
12406,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
12407,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
12408,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
12409,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
12410,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
12411,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
12412,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
12413,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
12414,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12415,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
12416,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
12417,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12418,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
12419,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12420,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12421,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12422,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12423,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12424,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12425,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12426,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
12427,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12428,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
12429,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12430,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
12431,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12432,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12433,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12434,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
12435,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12436,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Built-up
12437,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
12438,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
12439,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12440,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
12441,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
12442,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
12443,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12444,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12445,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
12446,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12447,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12448,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
12449,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12450,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12451,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12452,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12453,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12454,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12455,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
12456,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12457,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
12458,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
12459,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12460,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
12461,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
12462,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12463,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
12464,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
12465,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
12466,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
12467,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
12468,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
12469,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
12470,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
12471,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
12472,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
12473,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
12474,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
12475,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
12476,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
12477,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
12478,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
12479,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
12480,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
12481,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
12482,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
12483,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
12484,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
12485,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
12486,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12487,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12488,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12489,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12490,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
12491,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12492,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
12493,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12494,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
12495,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
12496,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
12497,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12498,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12499,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
12500,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
12501,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
12502,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
12503,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
12504,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
12505,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
12506,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
12507,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
12508,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
12509,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12510,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12511,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
12512,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12513,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
12514,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12515,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12516,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
12517,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12518,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
12519,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12520,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12521,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
12522,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12523,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
12524,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
12525,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
12526,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
12527,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
12528,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
12529,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
12530,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
12531,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
12532,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
12533,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12534,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
12535,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
12536,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
12537,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12538,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
12539,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
12540,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
12541,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
12542,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
12543,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
12544,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
12545,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
12546,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
12547,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
12548,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
12549,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
12550,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
12551,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12552,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
