Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDK_M_R
3204,Water,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3205,Water,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
3206,Water,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
3207,Water,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Wetland
3208,Water,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Bareland
3209,Water,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Wetland
3210,Water,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Bareland
3211,Water,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Built-up
3212,Water,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
3213,Water,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
3214,Water,Built-up,Wetland,NULL,Wetland,Built-up,Water,Built-up
3215,Water,Built-up,Wetland,NULL,Wetland,Built-up,Water,Water
3216,Water,Built-up,Wetland,NULL,Wetland,Built-up,Forest,Built-up
3217,Water,Built-up,Wetland,NULL,Wetland,Water,NULL,Wetland
3218,Water,Built-up,Wetland,NULL,Wetland,Water,Wetland,Water
3219,Water,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
3220,Water,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
3221,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
3222,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Water
3223,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
3224,Water,Built-up,Wetland,Water,Wetland,Built-up,Water,Water
3225,Water,Built-up,Wetland,Water,Wetland,Water,NULL,Water
3226,Water,Built-up,Wetland,Water,Wetland,Water,Water,Water
3227,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3228,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3229,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3230,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3231,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3232,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3233,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
3234,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
3235,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
3236,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
3237,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Water
3238,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
3239,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3240,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
3241,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3242,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3243,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Wetland
3244,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
3245,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
3246,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
3247,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3248,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3249,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3250,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
3251,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
3252,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3253,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3254,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3255,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3256,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3257,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
3258,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3259,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
3260,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Wetland
3261,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
3262,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
3263,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
3264,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3265,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
3266,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3267,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
3268,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3269,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3270,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
3271,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Wetland
3272,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
3273,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
3274,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Water
3275,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Forest
3276,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
3277,Water,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Built-up
3278,Water,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Water
3279,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
3280,Water,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
3281,Water,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
3282,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3283,Water,Built-up,Built-up,Water,Non_Wetland,Wetland,NULL,Wetland
3284,Water,Built-up,Built-up,Water,Non_Wetland,Wetland,NULL,Built-up
3285,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,NULL,Built-up
3286,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Grassland,Water
3287,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
3288,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Water
3289,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Grassland,Grassland
3290,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Grassland,Built-up
3291,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Built-up
3292,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Water
3293,Water,Built-up,Built-up,Water,Non_Wetland,Water,NULL,Built-up
3294,Water,Built-up,Built-up,Water,Non_Wetland,Water,NULL,Water
3295,Water,Built-up,Water,NULL,Water,Built-up,Wetland,Bareland
3296,Water,Built-up,Water,NULL,Water,Built-up,Water,Bareland
3297,Water,Built-up,Water,Water,Water,Water,NULL,Water
3298,Water,Built-up,Water,Water,Water,Water,Water,Water
3299,Water,Built-up,Water,Water,Water,Water,Water,Forest
3300,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3301,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3302,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3303,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3304,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3305,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3306,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3307,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
3308,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3309,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3310,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3311,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3312,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3313,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3314,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3315,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3316,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3317,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3318,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3319,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3320,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
3321,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
3322,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3323,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3324,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3325,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3326,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3327,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3328,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
3329,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3330,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3331,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3332,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3333,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
3334,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
3335,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3336,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3337,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3338,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3339,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
3340,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3341,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3342,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3343,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
3344,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
3345,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
3346,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3347,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3348,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3349,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
3350,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3351,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
3352,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Bareland
3353,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Built-up
3354,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
3355,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
3356,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
3357,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
3358,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3359,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
3360,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
3361,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
3362,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
3363,Water,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Water
3364,Water,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
3365,Water,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3366,Water,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3367,Water,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3368,Water,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3369,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3370,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3371,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3372,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
3373,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3374,Water,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3375,Water,Built-up,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
3376,Water,Built-up,Forest,Water,Non_Wetland,Wetland,Water,Forest
3377,Water,Built-up,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
3378,Water,Built-up,Forest,Water,Non_Wetland,Water,NULL,Water
3379,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3380,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3381,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3382,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3383,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3384,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3385,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
3386,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
3387,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3388,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
3389,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3390,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
3391,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3392,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3393,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3394,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
3395,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
3396,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3397,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3398,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
3399,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
3400,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3401,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
3402,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3403,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3404,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3405,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3406,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3407,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3408,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3409,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3410,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3411,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
3412,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3413,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
3414,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3415,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3416,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
3417,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3418,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3419,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
3420,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3421,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
3422,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3423,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3424,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
3425,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
3426,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
3427,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3428,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3429,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3430,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3431,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3432,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3433,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
3434,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
3435,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3436,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3437,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3438,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
3439,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3440,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3441,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3442,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3443,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3444,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
3445,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
3446,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3447,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
3448,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3449,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3450,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3451,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3452,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
3453,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3454,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
3455,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3456,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
3457,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
3458,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3459,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Water
3460,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
3461,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
3462,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3463,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Cropland
3464,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
3465,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3466,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3467,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3468,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
3469,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3470,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
3471,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3472,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3473,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3474,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3475,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3476,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3477,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3478,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3479,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3480,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
3481,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
3482,Water,Water,Wetland,NULL,NULL,NULL,NULL,Wetland
3483,Water,Water,Wetland,NULL,NULL,NULL,NULL,Bareland
3484,Water,Water,Wetland,NULL,NULL,NULL,NULL,Water
3485,Water,Water,Wetland,NULL,NULL,NULL,Wetland,Water
3486,Water,Water,Wetland,NULL,NULL,NULL,Water,Bareland
3487,Water,Water,Wetland,NULL,NULL,NULL,Water,Water
3488,Water,Water,Wetland,NULL,NULL,NULL,Water,Forest
3489,Water,Water,Wetland,NULL,NULL,Wetland,NULL,Wetland
3490,Water,Water,Wetland,NULL,NULL,Wetland,Wetland,Wetland
3491,Water,Water,Wetland,NULL,NULL,Wetland,Wetland,Water
3492,Water,Water,Wetland,NULL,NULL,Wetland,Wetland,Forest
3493,Water,Water,Wetland,NULL,NULL,Wetland,Water,Wetland
3494,Water,Water,Wetland,NULL,NULL,Wetland,Water,Water
3495,Water,Water,Wetland,NULL,NULL,Wetland,Water,Forest
3496,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,Wetland
3497,Water,Water,Wetland,NULL,NULL,Bareland,Water,Wetland
3498,Water,Water,Wetland,NULL,NULL,Water,NULL,Wetland
3499,Water,Water,Wetland,NULL,NULL,Water,NULL,Water
3500,Water,Water,Wetland,NULL,NULL,Water,NULL,Forest
3501,Water,Water,Wetland,NULL,NULL,Water,Grassland,Wetland
3502,Water,Water,Wetland,NULL,NULL,Water,Wetland,Wetland
3503,Water,Water,Wetland,NULL,NULL,Water,Wetland,Water
3504,Water,Water,Wetland,NULL,NULL,Water,Wetland,Forest
3505,Water,Water,Wetland,NULL,NULL,Water,Water,Grassland
3506,Water,Water,Wetland,NULL,NULL,Water,Water,Wetland
3507,Water,Water,Wetland,NULL,NULL,Water,Water,Water
3508,Water,Water,Wetland,NULL,NULL,Water,Water,Forest
3509,Water,Water,Wetland,NULL,NULL,Water,Forest,Wetland
3510,Water,Water,Wetland,NULL,NULL,Forest,NULL,Wetland
3511,Water,Water,Wetland,NULL,NULL,Forest,NULL,Water
3512,Water,Water,Wetland,NULL,NULL,Forest,Water,Water
3513,Water,Water,Wetland,NULL,NULL,Forest,Water,Forest
3514,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3515,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3516,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3517,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3518,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3519,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3520,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
3521,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3522,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3523,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3524,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3525,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
3526,Water,Water,Wetland,NULL,Wetland,NULL,Water,Bareland
3527,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
3528,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3529,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
3530,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
3531,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
3532,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Wetland
3533,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3534,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3535,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3536,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
3537,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3538,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
