Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R
2381,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2382,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2383,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2384,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2385,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2386,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2387,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2388,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2389,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2390,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2391,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2392,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2393,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2394,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2395,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2396,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2397,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2398,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2399,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2400,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2401,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2402,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2403,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2404,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2405,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2406,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2407,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2408,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2409,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2410,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2411,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2412,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2413,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2414,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2415,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2416,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2417,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2418,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2419,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2420,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2421,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2422,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2423,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2424,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2425,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2426,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2427,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2428,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2429,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2430,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2431,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2432,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2433,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2434,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2435,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2436,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2437,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2438,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2439,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2440,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2441,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2442,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2443,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2444,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2445,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2446,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2447,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2448,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2449,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2450,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2451,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
