Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LEL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LEL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LEL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LEL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LEL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LEL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LEL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LEL_M_R
23089,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
23090,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
23091,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
23092,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
23093,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
23094,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Water
23095,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
23096,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
23097,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
23098,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
23099,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Grassland
23100,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
23101,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
23102,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Bareland,Forest
23103,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Grassland
23104,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Water
23105,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
23106,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
23107,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
23108,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
23109,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
23110,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
23111,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
23112,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
23113,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
23114,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
23115,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
23116,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
23117,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
23118,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
23119,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
23120,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
23121,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
23122,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
23123,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
23124,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
23125,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
23126,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
23127,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
23128,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Water
23129,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
23130,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
23131,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
23132,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
23133,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
23134,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
23135,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
23136,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
23137,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
23138,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
23139,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
23140,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
23141,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Water
23142,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
23143,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
23144,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
23145,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
23146,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,NULL
23147,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Grassland
23148,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Wetland
23149,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Water
23150,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
23151,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
23152,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
23153,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
23154,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Water
23155,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
23156,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
23157,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
23158,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Water
23159,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
23160,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
23161,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
23162,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Water
23163,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
23164,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
23165,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
23166,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
23167,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
23168,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
23169,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
23170,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
23171,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
23172,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
23173,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
23174,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
23175,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
23176,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
23177,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
23178,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
23179,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
23180,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Water
23181,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
23182,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
23183,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
23184,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
23185,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Built-up
23186,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Water
23187,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
23188,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
23189,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
23190,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
23191,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
23192,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
23193,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
23194,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
23195,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
23196,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
23197,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
23198,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
23199,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
23200,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
23201,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
23202,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
23203,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
23204,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,NULL
23205,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
23206,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Bareland
23207,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Water
23208,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
23209,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
23210,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
23211,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
23212,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Water
23213,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
23214,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
23215,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
23216,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
23217,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
23218,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
23219,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
23220,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
23221,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
23222,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
23223,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
23224,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
23225,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
23226,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
23227,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
23228,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Bareland
23229,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
23230,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
23231,Forest,Forest,Wetland,NULL,Wetland,Built-up,Shrubland,Forest
23232,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
23233,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Grassland
23234,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Wetland
23235,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Water
23236,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
23237,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
23238,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
23239,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
23240,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
23241,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
23242,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
23243,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
23244,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
23245,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
23246,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
23247,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
23248,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
23249,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
23250,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
23251,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
23252,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
23253,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
23254,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
23255,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Water
23256,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
23257,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
23258,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
23259,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
23260,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
23261,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
23262,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
23263,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
23264,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Grassland
23265,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
23266,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Grassland
23267,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
23268,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
23269,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
23270,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
23271,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
23272,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
23273,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
23274,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
23275,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
23276,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
23277,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
23278,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
23279,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
23280,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
23281,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
23282,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Water
23283,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
23284,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
23285,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
23286,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
23287,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Water
23288,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
23289,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
23290,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
23291,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
23292,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
23293,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
23294,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
23295,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
23296,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
23297,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
23298,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
23299,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
23300,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
23301,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
23302,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
23303,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
23304,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
23305,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
23306,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,NULL
23307,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
23308,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
23309,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Water
23310,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
23311,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Bareland,NULL
23312,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Bareland,Grassland
23313,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Bareland,Water
23314,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Bareland,Forest
23315,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
23316,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
23317,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
23318,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Water
23319,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
23320,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
23321,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
23322,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
23323,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
23324,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
23325,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,NULL
23326,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
23327,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
23328,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
23329,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Water
23330,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
23331,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,NULL
23332,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
23333,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
23334,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Bareland
23335,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Water
23336,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
23337,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
23338,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
23339,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
23340,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
23341,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
23342,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
23343,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
23344,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
23345,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
23346,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
23347,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
23348,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
23349,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
23350,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
23351,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
23352,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
23353,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Water
23354,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
23355,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
23356,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
23357,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
23358,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
23359,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,NULL
23360,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
23361,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
23362,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
23363,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
23364,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
23365,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
23366,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
23367,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,NULL
23368,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
23369,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
23370,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
23371,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
23372,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,NULL
23373,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
23374,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
23375,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
23376,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
23377,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
23378,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
23379,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
23380,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Water
23381,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
23382,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Shrubland,NULL
23383,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
23384,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Shrubland,Bareland
23385,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
23386,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
23387,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
23388,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
23389,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
23390,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,NULL
23391,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
23392,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
23393,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
23394,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
23395,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
23396,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
23397,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
23398,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
23399,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
23400,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
23401,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
23402,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
23403,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Water
23404,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
23405,Forest,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
23406,Forest,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
23407,Forest,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
23408,Forest,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Water
23409,Forest,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
23410,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
23411,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Water
23412,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,NULL
23413,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
