Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFA_M_R
3262,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3263,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3264,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3265,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
3266,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3267,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3268,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3269,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3270,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3271,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3272,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3273,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3274,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3275,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3276,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3277,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3278,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3279,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3280,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3281,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3282,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3283,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3284,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3285,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3286,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3287,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3288,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3289,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3290,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3291,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3292,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3293,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3294,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3295,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3296,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
3297,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
3298,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3299,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3300,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3301,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3302,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3303,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3304,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3305,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3306,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3307,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3308,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3309,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3310,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3311,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3312,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
3313,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3314,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3315,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
3316,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3317,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
3318,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3319,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3320,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3321,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3322,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3323,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3324,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3325,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
3326,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
3327,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3328,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3329,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
3330,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3331,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
3332,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Bareland
3333,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3334,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3335,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3336,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3337,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Bareland
3338,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Built-up
3339,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3340,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3341,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3342,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3343,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
3344,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Built-up
3345,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3346,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Bareland
3347,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Built-up
3348,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3349,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
3350,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
3351,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3352,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3353,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3354,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3355,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3356,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3357,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3358,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3359,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3360,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
3361,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3362,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
3363,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3364,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3365,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3366,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3367,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3368,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3369,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Built-up
3370,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3371,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3372,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3373,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3374,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3375,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3376,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3377,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3378,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
3379,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3380,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3381,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3382,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3383,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3384,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3385,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3386,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3387,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3388,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
3389,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3390,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
3391,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3392,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3393,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3394,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3395,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3396,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
3397,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3398,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3399,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3400,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3401,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
3402,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3403,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3404,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3405,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3406,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3407,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
3408,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
3409,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3410,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3411,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
3412,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3413,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3414,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3415,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
3416,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3417,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
3418,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
3419,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3420,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3421,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3422,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3423,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3424,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3425,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
3426,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3427,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
3428,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3429,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3430,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Grassland
3431,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
3432,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3433,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
3434,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
3435,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
3436,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3437,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3438,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3439,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3440,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3441,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3442,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3443,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3444,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3445,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
3446,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3447,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3448,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3449,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3450,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3451,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3452,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3453,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3454,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3455,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
3456,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
3457,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3458,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
3459,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
3460,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3461,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3462,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3463,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3464,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
3465,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3466,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
3467,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
3468,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
3469,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
3470,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
3471,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
3472,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3473,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3474,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3475,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3476,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
3477,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3478,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
3479,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
3480,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
3481,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Water
3482,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
3483,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
3484,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3485,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Forest
3486,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
3487,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
3488,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
3489,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
3490,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
3491,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
3492,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
3493,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
3494,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
3495,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
3496,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
3497,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
3498,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
3499,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
3500,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
3501,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
3502,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
3503,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
3504,Forest,Forest,Water,NULL,Water,Water,Water,Forest
3505,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
3506,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
3507,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
3508,Forest,Forest,Water,NULL,Water,Forest,Water,Water
3509,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
3510,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
3511,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
3512,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
3513,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
3514,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
3515,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
3516,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
3517,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
3518,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
3519,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
3520,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
3521,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
3522,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
3523,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
3524,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
3525,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
3526,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
3527,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
3528,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
3529,Forest,Forest,Water,Water,Water,NULL,Water,Forest
3530,Forest,Forest,Water,Water,Water,Grassland,Water,Wetland
3531,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
3532,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
3533,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
3534,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
3535,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
3536,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
3537,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
3538,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
3539,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
3540,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
3541,Forest,Forest,Water,Water,Water,Water,Wetland,Water
3542,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
3543,Forest,Forest,Water,Water,Water,Water,Water,Grassland
3544,Forest,Forest,Water,Water,Water,Water,Water,Water
3545,Forest,Forest,Water,Water,Water,Water,Water,Forest
3546,Forest,Forest,Water,Water,Water,Water,Forest,Water
3547,Forest,Forest,Water,Water,Water,Water,Forest,Forest
3548,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
3549,Forest,Forest,Water,Water,Water,Forest,Water,Forest
3550,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
3551,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3552,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3553,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3554,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3555,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3556,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3557,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3558,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
3559,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3560,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3561,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
3562,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3563,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
3564,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,NULL
3565,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
3566,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Wetland
3567,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
3568,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3569,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3570,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3571,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
3572,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
3573,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3574,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3575,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3576,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3577,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3578,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3579,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3580,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3581,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3582,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3583,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3584,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3585,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3586,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
3587,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3588,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3589,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3590,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3591,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3592,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3593,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3594,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3595,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3596,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3597,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3598,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3599,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3600,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
3601,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
