Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R
2914,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2915,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2916,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2917,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2918,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2919,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2920,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2921,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2922,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2923,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2924,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2925,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2926,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2927,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2928,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2929,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2930,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2931,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2932,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2933,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2934,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2935,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2936,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2937,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2938,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2939,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2940,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2941,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2942,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2943,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2944,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2945,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2946,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2947,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2948,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2949,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2950,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2951,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2952,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2953,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2954,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2955,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2956,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2957,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2958,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2959,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2960,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2961,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2962,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2963,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2964,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2965,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2966,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2967,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2968,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2969,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2970,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2971,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2972,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2973,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2974,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2975,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2976,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2977,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2978,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2979,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2980,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
2981,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2982,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2983,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2984,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2985,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2986,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2987,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2988,Forest,Cropland,Water,Water,Water,NULL,NULL,Cropland
2989,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
2990,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2991,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2992,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2993,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2994,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2995,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2996,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2997,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2998,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2999,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3000,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3001,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3002,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3003,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3004,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3005,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3006,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3007,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3008,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3009,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3010,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3011,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3012,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3013,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3014,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3015,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3016,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3017,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3018,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3019,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3020,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3021,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3022,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3023,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3024,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3025,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3026,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3027,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3028,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3029,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3030,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3031,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3032,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3033,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3034,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3035,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3036,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3037,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3038,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3039,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3040,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3041,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3042,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3043,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3044,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3045,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3046,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3047,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3048,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3049,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3050,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3051,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
3052,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3053,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3054,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3055,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3056,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3057,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3058,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3059,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3060,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3061,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3062,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3063,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3064,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3065,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3066,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3067,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3068,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3069,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3070,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
3071,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3072,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3073,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3074,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3075,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3076,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3077,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3078,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3079,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3080,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3081,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
3082,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3083,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3084,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3085,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3086,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3087,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3088,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3089,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3090,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3091,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3092,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3093,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3094,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3095,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3096,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3097,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3098,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3099,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3100,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3101,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3102,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3103,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3104,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3105,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3106,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3107,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3108,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3109,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3110,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3111,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3112,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3113,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3114,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3115,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3116,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3117,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
3118,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3119,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3120,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3121,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3122,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3123,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3124,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
3125,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3126,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
3127,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3128,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3129,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3130,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3131,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3132,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3133,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3134,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3135,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3136,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3137,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3138,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3139,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3140,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3141,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3142,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3143,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3144,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3145,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3146,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3147,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3148,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3149,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3150,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3151,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3152,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3153,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3154,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3155,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3156,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3157,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3158,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3159,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3160,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3161,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3162,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3163,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3164,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3165,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3166,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3167,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3168,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3169,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3170,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3171,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3172,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3173,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3174,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3175,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3176,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3177,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3178,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3179,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3180,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3181,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3182,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3183,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3184,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3185,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3186,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3187,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3188,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3189,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3190,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3191,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3192,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3193,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3194,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3195,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3196,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3197,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3198,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3199,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3200,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3201,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3202,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3203,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3204,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3205,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3206,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3207,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3208,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3209,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3210,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3211,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
3212,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3213,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3214,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3215,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3216,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3217,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3218,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3219,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3220,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3221,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3222,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3223,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3224,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3225,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3226,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3227,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3228,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3229,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3230,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3231,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3232,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3233,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3234,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3235,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3236,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3237,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3238,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
3239,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3240,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3241,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3242,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3243,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3244,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3245,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3246,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3247,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
3248,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
3249,Forest,Water,Water,Water,Water,NULL,NULL,Water
3250,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3251,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3252,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3253,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
