Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R
12403,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12404,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12405,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
12406,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12407,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
12408,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
12409,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12410,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
12411,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
12412,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
12413,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
12414,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
12415,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12416,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12417,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12418,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
12419,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
12420,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
12421,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12422,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12423,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12424,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12425,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12426,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12427,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12428,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12429,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12430,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12431,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12432,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
12433,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12434,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
12435,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
12436,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12437,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
12438,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
12439,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
12440,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
12441,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
12442,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
12443,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
12444,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
12445,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
12446,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
12447,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12448,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12449,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
12450,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
12451,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12452,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
12453,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12454,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12455,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12456,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
12457,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12458,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12459,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12460,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12461,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
12462,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12463,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
12464,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12465,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12466,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
12467,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12468,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12469,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12470,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12471,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12472,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
12473,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12474,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12475,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
12476,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
12477,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12478,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
12479,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
12480,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
12481,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
12482,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12483,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
12484,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12485,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
12486,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12487,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12488,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
12489,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
12490,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
12491,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
12492,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
12493,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
12494,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
12495,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
12496,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
12497,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
12498,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
12499,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
12500,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,NULL
12501,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
12502,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
12503,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
12504,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12505,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
12506,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
12507,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12508,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
12509,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12510,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
12511,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
12512,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12513,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
12514,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
12515,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12516,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
12517,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
12518,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
12519,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
12520,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,NULL
12521,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12522,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
12523,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12524,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
12525,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
12526,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
12527,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12528,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
12529,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12530,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
12531,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
12532,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12533,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
12534,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12535,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
12536,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12537,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
12538,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12539,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
12540,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
12541,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
12542,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
12543,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
12544,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12545,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12546,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
12547,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
12548,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
12549,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12550,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12551,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12552,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
12553,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
12554,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12555,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
12556,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12557,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
12558,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
12559,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12560,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
12561,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
12562,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
12563,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,Cropland
12564,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
12565,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12566,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12567,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
12568,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
12569,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12570,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
12571,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
12572,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
12573,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12574,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
12575,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12576,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12577,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
12578,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
12579,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12580,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
12581,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12582,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
12583,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
12584,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
12585,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
12586,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
12587,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
12588,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
12589,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
12590,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12591,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,NULL
12592,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
12593,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Cropland
12594,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
12595,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12596,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,NULL
12597,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
12598,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
12599,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
12600,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
12601,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
12602,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
12603,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,NULL
12604,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12605,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
12606,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
12607,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Forest
12608,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12609,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
12610,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
12611,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
12612,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Wetland
12613,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
12614,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
12615,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
12616,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
12617,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
12618,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
12619,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
12620,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
12621,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
12622,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
12623,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
12624,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Water
12625,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12626,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,NULL
12627,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
12628,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Bareland
12629,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
12630,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
12631,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
12632,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
12633,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
12634,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
12635,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
12636,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,NULL
12637,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
12638,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Wetland
12639,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
12640,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
12641,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,NULL
12642,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
12643,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
12644,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
12645,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
12646,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
12647,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
12648,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Cropland
12649,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,NULL
12650,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
12651,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
12652,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Bareland
12653,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
12654,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
12655,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12656,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
12657,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
12658,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
12659,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12660,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,NULL
12661,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
12662,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Cropland
12663,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
12664,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Forest
12665,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
12666,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
12667,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
12668,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
12669,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
12670,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
12671,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,NULL
12672,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
12673,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Wetland
12674,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
12675,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
12676,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,NULL
12677,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,NULL
12678,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
12679,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
12680,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Cropland
12681,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Wetland
12682,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Bareland
12683,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
12684,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,NULL
12685,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
12686,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Bareland
12687,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Water
12688,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
12689,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Cropland
12690,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
12691,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
12692,Forest,NULL,Cropland,Water,Non_Wetland,Water,Bareland,NULL
12693,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,NULL
12694,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
12695,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
12696,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
12697,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
12698,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Forest
12699,Forest,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Wetland
12700,Forest,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Bareland
12701,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Shrubland,NULL
12702,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Shrubland,Wetland
12703,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
12704,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
12705,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
12706,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
12707,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,NULL
12708,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
12709,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
12710,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Water
12711,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
12712,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
12713,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
12714,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
12715,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
12716,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
12717,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
12718,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Water
12719,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
12720,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
12721,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
12722,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
12723,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
12724,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
12725,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
12726,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Bareland
12727,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
