Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LML_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LML_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LML_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LML_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LML_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LML_M_R
2428,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2429,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2430,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2431,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2432,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2433,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2434,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2435,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2436,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2437,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2438,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2439,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2440,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
2441,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2442,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2443,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2444,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2445,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2446,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2447,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2448,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2449,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2450,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2451,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2452,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2453,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Forest
2454,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2455,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2456,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2457,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2458,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2459,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2460,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2461,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2462,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2463,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
2464,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2465,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2466,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2467,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2468,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2469,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2470,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
2471,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2472,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2473,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2474,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2475,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2476,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2477,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2478,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2479,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2480,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2481,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
2482,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2483,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
2484,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2485,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2486,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2487,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2488,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2489,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2490,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2491,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2492,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2493,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2494,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2495,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2496,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
2497,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2498,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2499,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2500,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2501,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2502,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2503,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2504,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
2505,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2506,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2507,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
2508,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2509,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2510,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2511,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
2512,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2513,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2514,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2515,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
2516,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2517,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
2518,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2519,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2520,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2521,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2522,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2523,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2524,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2525,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2526,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2527,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
2528,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2529,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2530,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2531,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2532,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2533,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2534,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2535,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2536,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2537,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2538,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2539,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2540,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2541,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2542,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2543,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2544,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2545,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2546,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2547,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2548,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
2549,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2550,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
2551,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2552,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2553,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2554,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
2555,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2556,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2557,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2558,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2559,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2560,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2561,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2562,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2563,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2564,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2565,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2566,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2567,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2568,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
2569,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2570,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2571,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2572,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2573,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2574,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2575,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
2576,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
2577,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
2578,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
2579,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
2580,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2581,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2582,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
2583,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
2584,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2585,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2586,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2587,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2588,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
2589,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2590,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2591,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
2592,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2593,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2594,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2595,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2596,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2597,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2598,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2599,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2600,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
2601,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
2602,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
2603,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2604,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2605,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
2606,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
2607,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2608,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
2609,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2610,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2611,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2612,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2613,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2614,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2615,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2616,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2617,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
2618,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
2619,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
2620,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
2621,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
2622,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
2623,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
2624,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
2625,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2626,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2627,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2628,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
2629,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
2630,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
2631,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
2632,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
2633,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
2634,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2635,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2636,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2637,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2638,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2639,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2640,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
2641,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2642,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
2643,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
2644,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2645,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2646,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
2647,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2648,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Water
2649,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Forest
2650,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2651,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2652,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2653,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2654,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2655,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2656,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2657,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2658,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
2659,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
2660,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
2661,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2662,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2663,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2664,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2665,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2666,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
2667,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2668,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2669,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2670,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2671,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2672,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2673,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2674,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2675,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2676,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2677,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2678,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2679,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2680,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2681,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2682,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2683,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2684,Forest,NULL,Water,NULL,Water,Wetland,NULL,Forest
2685,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
2686,Forest,NULL,Water,NULL,Water,Forest,NULL,Wetland
2687,Forest,NULL,Water,NULL,Water,Forest,NULL,Forest
2688,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2689,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2690,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2691,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2692,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2693,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Wetland
2694,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,Wetland
2695,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,Forest
2696,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
2697,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
2698,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2699,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2700,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2701,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2702,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2703,Forest,NULL,Water,Water,Water,Shrubland,NULL,Water
2704,Forest,NULL,Water,Water,Water,Grassland,NULL,Water
2705,Forest,NULL,Water,Water,Water,Wetland,NULL,Wetland
2706,Forest,NULL,Water,Water,Water,Wetland,NULL,Forest
2707,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2708,Forest,NULL,Water,Water,Water,Water,NULL,Water
2709,Forest,NULL,Water,Water,Water,Water,NULL,Forest
2710,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
2711,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2712,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2713,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2714,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2715,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2716,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2717,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2718,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2719,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2720,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2721,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2722,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2723,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2724,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
2725,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2726,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2727,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2728,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2729,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
2730,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2731,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
2732,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2733,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2734,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2735,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2736,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2737,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2738,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2739,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2740,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2741,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2742,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2743,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2744,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2745,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2746,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2747,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2748,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2749,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2750,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2751,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
2752,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2753,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2754,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
2755,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2756,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2757,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2758,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
2759,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2760,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2761,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2762,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2763,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2764,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2765,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2766,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2767,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2768,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2769,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
