Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHK_M_R
11698,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
11699,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
11700,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
11701,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
11702,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
11703,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11704,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
11705,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
11706,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
11707,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
11708,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11709,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11710,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
11711,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
11712,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
11713,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
11714,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
11715,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
11716,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
11717,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
11718,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
11719,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
11720,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
11721,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
11722,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
11723,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
11724,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
11725,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
11726,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
11727,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,NULL
11728,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Water
11729,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
11730,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,NULL
11731,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
11732,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
11733,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
11734,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11735,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11736,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
11737,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
11738,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11739,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11740,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11741,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11742,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11743,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11744,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11745,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11746,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
11747,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
11748,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
11749,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
11750,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11751,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11752,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11753,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11754,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11755,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11756,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11757,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
11758,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11759,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11760,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11761,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11762,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
11763,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
11764,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
11765,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11766,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
11767,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
11768,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
11769,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11770,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
11771,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
11772,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
11773,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
11774,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11775,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
11776,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
11777,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
11778,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
11779,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11780,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
11781,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
11782,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
11783,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
11784,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
11785,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,NULL
11786,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
11787,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
11788,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
11789,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
11790,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
11791,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
11792,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
11793,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
11794,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
11795,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
11796,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
11797,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
11798,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
11799,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
11800,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
11801,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
11802,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
11803,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
11804,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
11805,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
11806,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
11807,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
11808,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
11809,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
11810,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
11811,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
11812,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
11813,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
11814,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
11815,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
11816,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
11817,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
11818,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
11819,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
11820,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
11821,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
11822,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
11823,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
11824,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
11825,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
11826,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
11827,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
11828,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
11829,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
11830,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
11831,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
11832,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
11833,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
11834,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
11835,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
11836,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
11837,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
11838,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
11839,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
11840,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
11841,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
11842,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
11843,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
11844,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
11845,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
11846,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
11847,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
11848,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
11849,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
11850,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11851,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
11852,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
11853,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
11854,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
11855,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
11856,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
11857,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
11858,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
11859,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
11860,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
11861,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
11862,Forest,Water,Bareland,Water,Non_Wetland,Forest,Shrubland,Forest
11863,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
11864,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
11865,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
11866,Forest,Water,Water,NULL,Water,Shrubland,NULL,Water
11867,Forest,Water,Water,NULL,Water,Shrubland,NULL,Forest
11868,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
11869,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
11870,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
11871,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
11872,Forest,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
11873,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
11874,Forest,Water,Water,NULL,Water,Shrubland,Water,Grassland
11875,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
11876,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
11877,Forest,Water,Water,NULL,Water,Shrubland,Forest,NULL
11878,Forest,Water,Water,NULL,Water,Shrubland,Forest,Grassland
11879,Forest,Water,Water,NULL,Water,Shrubland,Forest,Bareland
11880,Forest,Water,Water,NULL,Water,Shrubland,Forest,Water
11881,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
11882,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Water
11883,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
11884,Forest,Water,Water,NULL,Water,Bareland,Shrubland,NULL
11885,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
11886,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Water
11887,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Forest
11888,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
11889,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
11890,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
11891,Forest,Water,Water,NULL,Water,Bareland,Water,Bareland
11892,Forest,Water,Water,NULL,Water,Bareland,Water,Water
11893,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
11894,Forest,Water,Water,NULL,Water,Bareland,Forest,NULL
11895,Forest,Water,Water,NULL,Water,Bareland,Forest,Bareland
11896,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
11897,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
11898,Forest,Water,Water,NULL,Water,Water,NULL,Water
11899,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
11900,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
11901,Forest,Water,Water,NULL,Water,Water,Water,Water
11902,Forest,Water,Water,NULL,Water,Water,Water,Forest
11903,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
11904,Forest,Water,Water,NULL,Water,Water,Forest,Water
11905,Forest,Water,Water,NULL,Water,Water,Forest,Forest
11906,Forest,Water,Water,NULL,Water,Forest,NULL,Grassland
11907,Forest,Water,Water,NULL,Water,Forest,NULL,Water
11908,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
11909,Forest,Water,Water,NULL,Water,Forest,Shrubland,NULL
11910,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
11911,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
11912,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
11913,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
11914,Forest,Water,Water,NULL,Water,Forest,Water,Water
11915,Forest,Water,Water,NULL,Water,Forest,Water,Forest
11916,Forest,Water,Water,NULL,Water,Forest,Forest,Grassland
11917,Forest,Water,Water,NULL,Water,Forest,Forest,Water
11918,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
11919,Forest,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
11920,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,NULL
11921,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
11922,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
11923,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Water
11924,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
11925,Forest,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
11926,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
11927,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
11928,Forest,Water,Water,Non_Water,Water,Bareland,Water,Bareland
11929,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
11930,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
11931,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
11932,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
11933,Forest,Water,Water,Non_Water,Water,Water,Water,Water
11934,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
11935,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
11936,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
11937,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
11938,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Grassland
11939,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Water
11940,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
11941,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
11942,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
11943,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
11944,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
11945,Forest,Water,Water,Water,Water,NULL,Water,Water
11946,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Water
11947,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Forest
11948,Forest,Water,Water,Water,Water,Shrubland,Water,Grassland
11949,Forest,Water,Water,Water,Water,Shrubland,Water,Water
11950,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
11951,Forest,Water,Water,Water,Water,Shrubland,Forest,Forest
11952,Forest,Water,Water,Water,Water,Wetland,Shrubland,Forest
11953,Forest,Water,Water,Water,Water,Wetland,Water,Water
11954,Forest,Water,Water,Water,Water,Bareland,Shrubland,Grassland
11955,Forest,Water,Water,Water,Water,Bareland,Shrubland,Water
11956,Forest,Water,Water,Water,Water,Bareland,Shrubland,Forest
11957,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
11958,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
11959,Forest,Water,Water,Water,Water,Bareland,Water,Water
11960,Forest,Water,Water,Water,Water,Bareland,Water,Forest
11961,Forest,Water,Water,Water,Water,Bareland,Forest,Water
11962,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
11963,Forest,Water,Water,Water,Water,Water,Shrubland,Wetland
11964,Forest,Water,Water,Water,Water,Water,Shrubland,Water
11965,Forest,Water,Water,Water,Water,Water,Water,Water
11966,Forest,Water,Water,Water,Water,Water,Water,Forest
11967,Forest,Water,Water,Water,Water,Water,Forest,Water
11968,Forest,Water,Water,Water,Water,Water,Forest,Forest
11969,Forest,Water,Water,Water,Water,Forest,NULL,Water
11970,Forest,Water,Water,Water,Water,Forest,NULL,Forest
11971,Forest,Water,Water,Water,Water,Forest,Shrubland,Water
11972,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
11973,Forest,Water,Water,Water,Water,Forest,Water,Bareland
11974,Forest,Water,Water,Water,Water,Forest,Water,Water
11975,Forest,Water,Water,Water,Water,Forest,Water,Forest
11976,Forest,Water,Water,Water,Water,Forest,Forest,Water
11977,Forest,Water,Water,Water,Water,Forest,Forest,Forest
11978,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
11979,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11980,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11981,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11982,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
11983,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
11984,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11985,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11986,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11987,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
11988,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11989,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11990,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11991,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11992,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
11993,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11994,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11995,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
11996,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Bareland
11997,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
11998,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
11999,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
12000,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
12001,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
12002,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
12003,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
12004,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
12005,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
12006,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
12007,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
12008,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12009,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
12010,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12011,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12012,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
12013,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
12014,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
12015,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
12016,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
12017,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
12018,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
12019,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12020,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
12021,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12022,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
12023,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
12024,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12025,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
12026,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12027,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12028,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12029,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
12030,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
12031,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
12032,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
12033,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
12034,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
12035,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
12036,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
12037,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
12038,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
12039,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
12040,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12041,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
