Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXF_M_R
2555,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2556,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2557,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2558,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2559,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2560,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2561,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2562,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2563,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2564,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2565,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2566,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2567,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
2568,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2569,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2570,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2571,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2572,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2573,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2574,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2575,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2576,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2577,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2578,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2579,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2580,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2581,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2582,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2583,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2584,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2585,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2586,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2587,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2588,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2589,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2590,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2591,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2592,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2593,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2594,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2595,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2596,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2597,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2598,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2599,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2600,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2601,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2602,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2603,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2604,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2605,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2606,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2607,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2608,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2609,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2610,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2611,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2612,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2613,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2614,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2615,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2616,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2617,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2618,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2619,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2620,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2621,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2622,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2623,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2624,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2625,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2626,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2627,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2628,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2629,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2630,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2631,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2632,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2633,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2634,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2635,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2636,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2637,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2638,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2639,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2640,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2641,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2642,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2643,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2644,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2645,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2646,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2647,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2648,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2649,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2650,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2651,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2652,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2653,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2654,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
2655,Forest,Bareland,Water,Water,Water,NULL,NULL,Wetland
2656,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2657,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2658,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
2659,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2660,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2661,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2662,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2663,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2664,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2665,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2666,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2667,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2668,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2669,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2670,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2671,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2672,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2673,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2674,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2675,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2676,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2677,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2678,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2679,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2680,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2681,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2682,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2683,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2684,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2685,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2686,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2687,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2688,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2689,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
2690,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2691,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2692,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2693,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2694,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2695,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2696,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2697,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2698,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2699,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2700,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2701,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2702,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2703,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2704,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2705,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2706,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2707,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2708,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2709,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2710,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2711,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2712,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2713,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2714,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2715,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2716,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2717,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2718,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
2719,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
2720,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2721,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2722,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2723,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2724,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2725,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2726,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2727,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2728,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2729,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2730,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2731,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2732,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2733,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2734,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2735,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2736,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2737,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2738,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2739,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2740,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2741,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2742,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2743,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2744,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2745,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2746,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2747,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2748,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2749,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2750,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2751,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2752,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2753,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2754,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2755,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2756,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2757,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2758,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2759,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2760,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2761,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2762,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2763,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2764,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2765,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2766,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2767,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2768,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2769,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2770,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2771,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2772,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2773,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2774,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2775,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2776,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2777,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2778,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2779,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2780,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2781,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2782,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2783,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2784,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2785,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2786,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2787,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2788,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2789,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2790,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2791,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2792,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2793,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2794,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2795,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2796,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2797,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2798,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2799,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2800,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2801,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2802,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2803,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2804,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2805,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2806,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2807,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2808,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2809,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2810,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2811,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2812,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2813,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2814,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2815,Forest,Water,Water,Water,Water,NULL,NULL,Water
2816,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2817,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2818,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2819,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2820,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2821,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2822,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2823,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2824,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2825,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2826,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2827,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2828,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2829,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2830,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2831,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2832,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2833,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2834,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2835,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2836,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2837,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2838,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2839,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2840,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2841,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2842,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2843,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2844,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2845,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2846,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2847,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2848,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2849,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2850,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2851,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2852,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2853,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2854,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2855,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2856,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2857,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2858,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2859,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2860,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2861,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2862,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2863,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2864,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2865,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2866,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2867,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2869,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2870,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2871,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2872,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2873,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2874,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2875,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2876,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2877,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2878,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2879,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2880,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2881,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2882,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2883,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2884,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2885,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2886,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2887,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2888,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2889,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2890,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2891,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2892,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2893,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2894,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2895,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2896,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2897,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2898,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2899,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2900,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2901,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2902,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2903,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
