Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRL_M_R
10874,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10875,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10876,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10877,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10878,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10879,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10880,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10881,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
10882,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10883,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10884,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
10885,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
10886,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10887,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
10888,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Bareland
10889,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
10890,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10891,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10892,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10893,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10894,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10895,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10896,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10897,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
10898,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10899,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10900,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10901,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10902,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10903,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10904,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10905,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
10906,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10907,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
10908,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
10909,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
10910,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10911,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
10912,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
10913,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10914,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10915,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
10916,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
10917,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
10918,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10919,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
10920,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
10921,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10922,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
10923,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10924,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10925,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10926,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10927,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10928,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10929,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10930,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10931,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
10932,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
10933,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
10934,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
10935,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
10936,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
10937,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
10938,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Built-up
10939,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
10940,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
10941,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10942,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10943,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10944,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
10945,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10946,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10947,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10948,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10949,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
10950,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
10951,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
10952,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
10953,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
10954,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Bareland
10955,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
10956,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10957,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10958,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10959,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10960,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
10961,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
10962,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10963,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10964,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10965,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10966,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10967,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10968,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10969,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10970,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10971,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10972,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10973,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
10974,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10975,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
10976,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
10977,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10978,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10979,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10980,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10981,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
10982,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10983,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
10984,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10985,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
10986,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
10987,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10988,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10989,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
10990,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
10991,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10992,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
10993,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10994,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
10995,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10996,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10997,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
10998,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10999,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
11000,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11001,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
11002,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
11003,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
11004,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
11005,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
11006,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
11007,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11008,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
11009,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11010,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
11011,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
11012,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
11013,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
11014,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
11015,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
11016,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
11017,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
11018,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
11019,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
11020,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
11021,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
11022,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
11023,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
11024,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11025,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
11026,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
11027,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
11028,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
11029,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
11030,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
11031,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
11032,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
11033,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Built-up
11034,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
11035,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
11036,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Built-up,Forest
11037,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,NULL
11038,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
11039,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
11040,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
11041,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Built-up
11042,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
11043,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
11044,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
11045,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
11046,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
11047,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11048,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
11049,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
11050,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
11051,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
11052,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Built-up
11053,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
11054,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
11055,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
11056,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
11057,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
11058,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Bareland
11059,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
11060,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
11061,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
11062,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
11063,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
11064,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
11065,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
11066,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11067,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
11068,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
11069,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Forest
11070,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
11071,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
11072,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
11073,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
11074,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
11075,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Bareland
11076,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
11077,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
11078,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
11079,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
11080,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
11081,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
11082,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
11083,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
11084,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
11085,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
11086,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
11087,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Grassland
11088,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
11089,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Wetland
11090,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Bareland
11091,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
11092,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
11093,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
11094,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
11095,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
11096,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
11097,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
11098,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
11099,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Bareland
11100,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
11101,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
11102,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
11103,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
11104,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
11105,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
11106,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
11107,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
11108,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
11109,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
11110,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Water
11111,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
11112,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
11113,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
11114,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
11115,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
11116,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Grassland
11117,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
11118,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Grassland
11119,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
11120,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
11121,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
11122,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
11123,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
11124,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
11125,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
11126,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
11127,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
11128,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
11129,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
11130,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
11131,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
11132,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
11133,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
11134,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
11135,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
11136,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
11137,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
11138,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
11139,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
11140,Forest,Forest,Wetland,Water,Wetland,NULL,Shrubland,Forest
11141,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
11142,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
11143,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
11144,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
11145,Forest,Forest,Wetland,Water,Wetland,Bareland,Shrubland,Water
11146,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
11147,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
11148,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Water
11149,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
11150,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
11151,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
11152,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
11153,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
11154,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
11155,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Shrubland,Grassland
11156,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Grassland
11157,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
11158,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
11159,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
11160,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
11161,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Forest
11162,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
11163,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
11164,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
11165,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
11166,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
11167,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
11168,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
11169,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
11170,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11171,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11172,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11173,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11174,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
11175,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
11176,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
11177,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11178,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
11179,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
11180,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
11181,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
11182,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
11183,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
11184,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11185,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
11186,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
11187,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
11188,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
11189,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11190,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
11191,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
11192,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
11193,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
11194,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
11195,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
11196,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,NULL
