Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGK_M_R
3451,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3452,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3453,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
3454,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
3455,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3456,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
3457,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3458,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
3459,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
3460,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3461,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
3462,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3463,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3464,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3465,Water,Water,Grassland,Water,Non_Wetland,Grassland,NULL,Water
3466,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3467,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
3468,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
3469,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3470,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3471,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
3472,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
3473,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3474,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3475,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
3476,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
3477,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3478,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
3479,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
3480,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
3481,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
3482,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
3483,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
3484,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
3485,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
3486,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3487,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
3488,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
3489,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3490,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
3491,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
3492,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3493,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3494,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3495,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3496,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3497,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3498,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3499,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
3500,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
3501,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3502,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3503,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3504,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3505,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
3506,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3507,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3508,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
3509,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Bareland
3510,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3511,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3512,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3513,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3514,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
3515,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
3516,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3517,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
3518,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
3519,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
3520,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Water
3521,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3522,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
3523,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3524,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3525,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3526,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3527,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
3528,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
3529,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3530,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
3531,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
3532,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
3533,Water,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
3534,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3535,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
3536,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
3537,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Forest
3538,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
3539,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3540,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
3541,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
3542,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
3543,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
3544,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
3545,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
3546,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
3547,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
3548,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
3549,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3550,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3551,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3552,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
3553,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3554,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
3555,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3556,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
3557,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3558,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3559,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3560,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3561,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3562,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
3563,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
3564,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
3565,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3566,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
3567,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
3568,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
3569,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3570,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3571,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3572,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3573,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3574,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3575,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3576,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3577,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3578,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3579,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3580,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
3581,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3582,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3583,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3584,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3585,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
3586,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3587,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
3588,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3589,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3590,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
3591,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3592,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
3593,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
3594,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
3595,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3596,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
3597,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
3598,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3599,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3600,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3601,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3602,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3603,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3604,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Bareland
3605,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3606,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3607,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3608,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
3609,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3610,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
3611,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
3612,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
3613,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
3614,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3615,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
3616,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
3617,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
3618,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Water
3619,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
3620,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
3621,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Forest
3622,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3623,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
3624,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3625,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
3626,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
3627,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
3628,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
3629,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
3630,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
3631,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
3632,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3633,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
3634,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3635,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
3636,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
3637,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
3638,Water,Water,Wetland,Water,Wetland,Water,Water,Water
3639,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
3640,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
3641,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
3642,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
3643,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
3644,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
3645,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
3646,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
3647,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3648,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3649,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Water,Forest
3650,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
3651,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Grassland
3652,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Bareland
3653,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Water
3654,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
3655,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Water
3656,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Grassland
3657,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Wetland
3658,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Bareland
3659,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
3660,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
3661,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,Bareland
3662,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
3663,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,NULL,Water
3664,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Water
3665,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,NULL,Water
3666,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Grassland
3667,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
3668,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
3669,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3670,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3671,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3672,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
3673,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3674,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3675,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
3676,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3677,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Water
3678,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3679,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
3680,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3681,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3682,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3683,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
3684,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3685,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3686,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3687,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3688,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
3689,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3690,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3691,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Grassland,Forest
3692,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Bareland,Bareland
3693,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Bareland,Water
3694,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
3695,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
3696,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
3697,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
3698,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3699,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3700,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3701,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3702,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3703,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3704,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
3705,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
3706,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
3707,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3708,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
3709,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3710,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3711,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3712,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
3713,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3714,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3715,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Water
3716,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3717,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
3718,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3719,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3720,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3721,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
3722,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
3723,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
3724,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3725,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3726,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
3727,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3728,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3729,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
3730,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3731,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3732,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
3733,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3734,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
3735,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3736,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3737,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Water
3738,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
3739,Water,Water,Bareland,Water,Non_Wetland,NULL,Forest,Forest
3740,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3741,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
3742,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
3743,Water,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
3744,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3745,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
3746,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
3747,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3748,Water,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
3749,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
3750,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
3751,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
3752,Water,Water,Bareland,Water,Non_Wetland,Built-up,Bareland,Water
3753,Water,Water,Bareland,Water,Non_Wetland,Built-up,Water,Water
3754,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Grassland
3755,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
3756,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
3757,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
3758,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
3759,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
3760,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
3761,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
3762,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3763,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3764,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
3765,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
3766,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
3767,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3768,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3769,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
