Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFA_M_R
11250,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Water
11251,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Forest
11252,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Grassland
11253,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
11254,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Water
11255,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Forest
11256,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Forest
11257,Forest,Cropland,Water,Non_Water,Water,Bareland,Wetland,Water
11258,Forest,Cropland,Water,Non_Water,Water,Water,NULL,Grassland
11259,Forest,Cropland,Water,Non_Water,Water,Water,Water,Water
11260,Forest,Cropland,Water,Non_Water,Water,Water,Forest,Forest
11261,Forest,Cropland,Water,Non_Water,Water,Forest,Water,Forest
11262,Forest,Cropland,Water,Water,Water,NULL,NULL,Cropland
11263,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
11264,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
11265,Forest,Cropland,Water,Water,Water,NULL,Wetland,Grassland
11266,Forest,Cropland,Water,Water,Water,NULL,Wetland,Water
11267,Forest,Cropland,Water,Water,Water,NULL,Wetland,Forest
11268,Forest,Cropland,Water,Water,Water,NULL,Water,Water
11269,Forest,Cropland,Water,Water,Water,NULL,Water,Forest
11270,Forest,Cropland,Water,Water,Water,Wetland,NULL,Grassland
11271,Forest,Cropland,Water,Water,Water,Wetland,NULL,Water
11272,Forest,Cropland,Water,Water,Water,Wetland,Grassland,Wetland
11273,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Grassland
11274,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
11275,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Water
11276,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Forest
11277,Forest,Cropland,Water,Water,Water,Wetland,Water,Grassland
11278,Forest,Cropland,Water,Water,Water,Wetland,Water,Forest
11279,Forest,Cropland,Water,Water,Water,Bareland,NULL,Water
11280,Forest,Cropland,Water,Water,Water,Bareland,Bareland,Bareland
11281,Forest,Cropland,Water,Water,Water,Water,NULL,Cropland
11282,Forest,Cropland,Water,Water,Water,Water,NULL,Water
11283,Forest,Cropland,Water,Water,Water,Water,NULL,Forest
11284,Forest,Cropland,Water,Water,Water,Water,Wetland,Water
11285,Forest,Cropland,Water,Water,Water,Water,Wetland,Forest
11286,Forest,Cropland,Water,Water,Water,Water,Water,Water
11287,Forest,Cropland,Water,Water,Water,Forest,NULL,Water
11288,Forest,Cropland,Water,Water,Water,Forest,Wetland,Wetland
11289,Forest,Cropland,Water,Water,Water,Forest,Wetland,Water
11290,Forest,Cropland,Water,Water,Water,Forest,Wetland,Forest
11291,Forest,Cropland,Water,Water,Water,Forest,Forest,Water
11292,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11293,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11294,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11295,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11296,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
11297,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
11298,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
11299,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11300,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11301,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11302,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11303,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11304,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11305,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11306,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
11307,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11308,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
11309,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
11310,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
11311,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11312,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11313,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
11314,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
11315,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11316,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11317,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Water
11318,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
11319,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
11320,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11321,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
11322,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
11323,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
11324,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
11325,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Water
11326,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11327,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11328,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
11329,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11330,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11331,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11332,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11333,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11334,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11335,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11336,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
11337,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
11338,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
11339,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
11340,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
11341,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11342,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11343,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11344,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11345,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11346,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11347,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11348,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11349,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
11350,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
11351,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11352,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11353,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
11354,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11355,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
11356,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
11357,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
11358,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
11359,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
11360,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
11361,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
11362,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
11363,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
11364,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
11365,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
11366,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
11367,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Bareland
11368,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
11369,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
11370,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11371,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
11372,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
11373,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
11374,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
11375,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
11376,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11377,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
11378,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11379,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
11380,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
11381,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11382,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
11383,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11384,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
11385,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11386,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
11387,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11388,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
11389,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
11390,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11391,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
11392,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
11393,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
11394,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
11395,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Water
11396,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11397,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
11398,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11399,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11400,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11401,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
11402,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
11403,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Water
11404,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11405,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
11406,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
11407,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
11408,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11409,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
11410,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11411,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
11412,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
11413,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11414,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
11415,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11416,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
11417,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
11418,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
11419,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
11420,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11421,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
11422,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
11423,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Water
11424,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
11425,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Water
11426,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
11427,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
11428,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Water,Forest
11429,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
11430,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11431,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11432,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
11433,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
11434,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Bareland
11435,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
11436,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Water
11437,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11438,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
11439,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11440,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11441,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
11442,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11443,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
11444,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
11445,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
11446,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
11447,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Water
11448,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11449,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11450,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
11451,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
11452,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11453,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11454,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
11455,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
11456,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
11457,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Water
11458,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11459,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
11460,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11461,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
11462,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
11463,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
11464,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11465,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11466,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
11467,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11468,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Cropland
11469,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
11470,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11471,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
11472,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
11473,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11474,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
11475,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
11476,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
11477,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
11478,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11479,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Water
11480,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11481,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
11482,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
11483,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11484,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11485,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11486,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
11487,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
11488,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
11489,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Water
11490,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
11491,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
11492,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,Water
11493,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
11494,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
11495,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11496,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
11497,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
11498,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11499,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
11500,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11501,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
11502,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
11503,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Wetland,Water
11504,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
11505,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Water,Water
11506,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Forest,Water
11507,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
11508,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,NULL,Water
11509,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,NULL,Forest
11510,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
11511,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
11512,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
11513,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
11514,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Water
11515,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Forest
11516,Forest,Cropland,Forest,Water,Non_Wetland,Water,NULL,Forest
11517,Forest,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
11518,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Wetland,Water
11519,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
11520,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Forest,Water
11521,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11522,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11523,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11524,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
11525,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11526,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11527,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11528,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
11529,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
11530,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11531,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11532,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
11533,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11534,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11535,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11536,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11537,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11538,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11539,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11540,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11541,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
11542,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
11543,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11544,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11545,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11546,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11547,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11548,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11549,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11550,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11551,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11552,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11553,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11554,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11555,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11556,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11557,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11558,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
11559,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
11560,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11561,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11562,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
11563,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
11564,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
11565,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
11566,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
11567,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11568,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
11569,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
11570,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
11571,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
