Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R
2356,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2357,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2358,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2359,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2360,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2361,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2362,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2363,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2364,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2365,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2366,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2367,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2368,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2369,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2370,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2371,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2372,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2373,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2374,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2375,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2376,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2377,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2378,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2379,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2380,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2381,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2382,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2383,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2384,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2385,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2386,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2387,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2388,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2389,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2390,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2391,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2392,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2393,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2394,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2395,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2396,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2397,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2398,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2399,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2400,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2401,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2402,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2403,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2404,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2405,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2406,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2407,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2408,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2409,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2410,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2411,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2412,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2413,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2414,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2415,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2416,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2417,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2418,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2419,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2420,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2421,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2422,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2423,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2424,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2425,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2426,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2427,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2428,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2429,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2430,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2431,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2432,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2433,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2434,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2435,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2436,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2437,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2438,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2439,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2440,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2441,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2442,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2443,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2444,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2445,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2446,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2447,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2448,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2449,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2450,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2451,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2452,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2453,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2454,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2455,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2456,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2457,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2458,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2459,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2460,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2461,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2462,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2463,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2464,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2465,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2466,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2467,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2468,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2469,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2470,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
2471,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2472,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2473,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
2474,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2475,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2476,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2477,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2478,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2479,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2480,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2481,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2482,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2483,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2484,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2485,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2486,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2487,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2488,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2489,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2490,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2491,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2492,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2493,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2494,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2495,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2496,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2497,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2498,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2499,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2500,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2501,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2502,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2503,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2504,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2505,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2506,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2507,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2508,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2509,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2510,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2511,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2512,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2513,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2514,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2515,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2516,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2517,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2518,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2519,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2520,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2521,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2522,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2523,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2524,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2525,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2526,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2527,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2528,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2529,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2530,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2531,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2532,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2533,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2534,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2535,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2536,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2537,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2538,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2539,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2540,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2541,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2542,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2543,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2544,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2545,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2546,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2547,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2548,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2549,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2550,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2551,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2552,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2553,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2554,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2555,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2556,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2557,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2558,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2559,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2560,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2561,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2562,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2563,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2564,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2565,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2566,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2567,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2568,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2569,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2570,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2571,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2572,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2573,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2574,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2575,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2576,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2577,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2578,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2579,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2580,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2581,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2582,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2583,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2584,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2585,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2586,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2587,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2588,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2589,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2590,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2591,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2592,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2593,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2594,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2595,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
2596,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2597,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2598,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2599,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2600,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2601,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2602,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2603,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2604,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2605,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2606,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2607,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2608,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2609,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2610,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2611,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2612,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2613,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2614,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2615,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2616,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2617,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2618,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2619,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2620,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2621,Forest,Water,Water,Water,Water,NULL,NULL,Water
2622,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2623,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2624,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2625,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2626,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2627,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2628,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2629,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2630,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2631,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2632,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2633,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2634,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2635,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2636,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2637,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2638,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2639,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2640,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2641,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2642,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2643,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2644,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2645,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2646,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2647,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2648,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2649,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2650,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2651,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2652,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2653,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2654,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2655,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2656,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2657,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2658,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2659,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2660,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2661,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2662,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2663,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2664,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2665,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2666,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2667,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2668,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2669,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2670,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2671,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2672,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2673,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2674,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2675,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2676,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2677,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2678,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2679,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2680,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2681,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2682,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2683,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2684,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2685,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2686,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2687,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2688,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2689,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2690,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2691,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2692,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2693,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2694,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2695,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
