Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUC_M_R
14810,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
14811,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
14812,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
14813,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
14814,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
14815,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
14816,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
14817,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
14818,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
14819,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
14820,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
14821,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
14822,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
14823,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
14824,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
14825,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
14826,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
14827,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
14828,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
14829,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Wetland
14830,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Bareland
14831,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
14832,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
14833,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
14834,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
14835,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
14836,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
14837,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Wetland
14838,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
14839,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
14840,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Wetland
14841,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
14842,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
14843,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
14844,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
14845,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
14846,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
14847,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
14848,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
14849,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
14850,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
14851,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Water
14852,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
14853,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
14854,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
14855,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
14856,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
14857,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Water
14858,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
14859,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
14860,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
14861,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
14862,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
14863,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
14864,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
14865,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
14866,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
14867,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
14868,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
14869,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
14870,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
14871,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
14872,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
14873,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
14874,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
14875,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
14876,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
14877,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
14878,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
14879,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
14880,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14881,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
14882,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
14883,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
14884,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
14885,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14886,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
14887,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
14888,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
14889,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
14890,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
14891,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
14892,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
14893,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
14894,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
14895,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
14896,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
14897,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14898,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
14899,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
14900,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14901,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14902,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14903,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,NULL
14904,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
14905,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
14906,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
14907,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
14908,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
14909,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14910,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
14911,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
14912,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
14913,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14914,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14915,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14916,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
14917,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
14918,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,NULL
14919,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
14920,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
14921,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
14922,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
14923,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
14924,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
14925,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
14926,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
14927,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
14928,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,Cropland
14929,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
14930,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
14931,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
14932,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
14933,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
14934,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
14935,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
14936,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
14937,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
14938,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
14939,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
14940,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Water
14941,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Forest
14942,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
14943,Forest,NULL,NULL,Water,Non_Wetland,NULL,Forest,Grassland
14944,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
14945,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
14946,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Forest
14947,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
14948,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
14949,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
14950,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
14951,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
14952,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
14953,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
14954,Forest,NULL,NULL,Water,Non_Wetland,Cropland,Wetland,Wetland
14955,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
14956,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
14957,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
14958,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
14959,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
14960,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Built-up,Wetland
14961,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
14962,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
14963,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Forest
14964,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
14965,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
14966,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
14967,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
14968,Forest,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Forest
14969,Forest,NULL,NULL,Water,Non_Wetland,Forest,Wetland,Grassland
14970,Forest,NULL,NULL,Water,Non_Wetland,Forest,Wetland,Cropland
14971,Forest,NULL,NULL,Water,Non_Wetland,Forest,Wetland,Wetland
14972,Forest,NULL,NULL,Water,Non_Wetland,Forest,Wetland,Forest
14973,Forest,NULL,NULL,Water,Non_Wetland,Forest,Water,Wetland
14974,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
14975,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14976,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
14977,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
14978,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
14979,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
14980,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
14981,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
14982,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
14983,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14984,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
14985,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
14986,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
14987,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
14988,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
14989,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
14990,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
14991,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
14992,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
14993,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
14994,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Bareland
14995,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
14996,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
14997,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
14998,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
14999,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
15000,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
15001,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
15002,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
15003,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
15004,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
15005,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
15006,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
15007,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
15008,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
15009,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
15010,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
15011,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
15012,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
15013,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
15014,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
15015,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
15016,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
15017,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
15018,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
15019,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
15020,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
15021,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
15022,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
15023,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
15024,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
15025,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
15026,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15027,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
15028,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
15029,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
15030,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
15031,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
15032,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15033,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
15034,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
15035,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
15036,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
15037,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
15038,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
15039,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
15040,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
15041,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
15042,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
15043,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
15044,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
15045,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
15046,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
15047,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
15048,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
15049,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
15050,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
15051,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
15052,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
15053,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
15054,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15055,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
15056,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
15057,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
15058,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15059,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
15060,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
15061,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
15062,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
15063,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
15064,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
15065,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
15066,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
15067,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Wetland
15068,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
15069,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
15070,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
15071,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
15072,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
15073,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
15074,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
15075,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
15076,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
15077,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
15078,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
15079,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
15080,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
15081,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15082,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
15083,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
15084,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
15085,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15086,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
15087,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
15088,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15089,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
15090,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
15091,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
15092,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
15093,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
15094,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
15095,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
15096,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
15097,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
15098,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
15099,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
15100,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
15101,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
15102,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
15103,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Wetland
15104,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
15105,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
15106,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
15107,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
15108,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
15109,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
15110,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
15111,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15112,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
15113,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
15114,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
15115,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15116,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
15117,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
15118,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
15119,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
15120,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
15121,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
15122,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
15123,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
15124,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
15125,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
15126,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
15127,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
15128,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
15129,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
15130,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Water
15131,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
15132,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
15133,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
15134,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
15135,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
15136,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
15137,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
