Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVK_M_R
15387,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
15388,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
15389,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
15390,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
15391,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
15392,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
15393,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
15394,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
15395,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
15396,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
15397,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
15398,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
15399,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
15400,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
15401,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
15402,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
15403,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
15404,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
15405,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
15406,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
15407,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
15408,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
15409,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
15410,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
15411,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
15412,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
15413,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
15414,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Wetland
15415,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
15416,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
15417,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
15418,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
15419,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
15420,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
15421,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
15422,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
15423,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
15424,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
15425,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
15426,Forest,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Forest
15427,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
15428,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
15429,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
15430,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
15431,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
15432,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
15433,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
15434,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
15435,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
15436,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
15437,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
15438,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
15439,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
15440,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
15441,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15442,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
15443,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
15444,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15445,Forest,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
15446,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
15447,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Wetland
15448,Forest,Built-up,NULL,Water,Non_Wetland,Grassland,Built-up,Grassland
15449,Forest,Built-up,NULL,Water,Non_Wetland,Built-up,NULL,Forest
15450,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
15451,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15452,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
15453,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
15454,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
15455,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
15456,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
15457,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
15458,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
15459,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
15460,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
15461,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
15462,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
15463,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
15464,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
15465,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
15466,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
15467,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
15468,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
15469,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
15470,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
15471,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
15472,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
15473,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
15474,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
15475,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
15476,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15477,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
15478,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
15479,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
15480,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
15481,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
15482,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
15483,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
15484,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
15485,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
15486,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
15487,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
15488,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
15489,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
15490,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
15491,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
15492,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
15493,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
15494,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
15495,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
15496,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
15497,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15498,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15499,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15500,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
15501,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
15502,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
15503,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
15504,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
15505,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
15506,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
15507,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15508,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15509,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
15510,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
15511,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
15512,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
15513,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
15514,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
15515,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
15516,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
15517,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
15518,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
15519,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15520,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
15521,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
15522,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
15523,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
15524,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
15525,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
15526,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
15527,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
15528,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
15529,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
15530,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
15531,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
15532,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
15533,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
15534,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
15535,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
15536,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
15537,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
15538,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
15539,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
15540,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
15541,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
15542,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
15543,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
15544,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
15545,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
15546,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15547,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
15548,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
15549,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
15550,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
15551,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
15552,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
15553,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
15554,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
15555,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
15556,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
15557,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15558,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15559,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
15560,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
15561,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
15562,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
15563,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
15564,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
15565,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15566,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15567,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
15568,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
15569,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
15570,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
15571,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
15572,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
15573,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
15574,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
15575,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Water,Grassland
15576,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
15577,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
15578,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15579,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
15580,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
15581,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Forest
15582,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
15583,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15584,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
15585,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
15586,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
15587,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
15588,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
15589,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
15590,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15591,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
15592,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
15593,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
15594,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
15595,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
15596,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
15597,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
15598,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
15599,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
15600,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
15601,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
15602,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
15603,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
15604,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
15605,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
15606,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
15607,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
15608,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
15609,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
15610,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
15611,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
15612,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
15613,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
15614,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
15615,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15616,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
15617,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
15618,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
15619,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
15620,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
15621,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
15622,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
15623,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
15624,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
15625,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
15626,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
15627,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
15628,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
15629,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
15630,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
15631,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
15632,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
15633,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
15634,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15635,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15636,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
15637,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15638,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
15639,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15640,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
15641,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
15642,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
15643,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
15644,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
15645,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
15646,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
15647,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15648,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
15649,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15650,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
15651,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
15652,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
15653,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
15654,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
15655,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
15656,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
15657,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
15658,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
15659,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15660,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
15661,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
15662,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
15663,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
15664,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15665,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
15666,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
15667,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15668,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
15669,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
15670,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
15671,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
15672,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Bareland,Forest
15673,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
15674,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Water,Grassland
15675,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Water,Forest
15676,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
15677,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
15678,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
15679,Forest,Built-up,Cropland,Water,Non_Wetland,Built-up,NULL,Forest
15680,Forest,Built-up,Wetland,NULL,NULL,NULL,NULL,Built-up
15681,Forest,Built-up,Wetland,NULL,NULL,NULL,NULL,Forest
15682,Forest,Built-up,Wetland,NULL,NULL,NULL,Built-up,Forest
15683,Forest,Built-up,Wetland,NULL,NULL,Bareland,NULL,Grassland
15684,Forest,Built-up,Wetland,NULL,NULL,Forest,NULL,Forest
15685,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
15686,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
15687,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
15688,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
15689,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
15690,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
15691,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
15692,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Grassland
15693,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,NULL
15694,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Grassland
15695,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Wetland
15696,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Built-up
15697,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
15698,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Grassland
15699,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Wetland
15700,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
15701,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Grassland
