Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNS_M_R
13791,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
13792,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Bareland
13793,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Water
13794,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13795,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
13796,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
13797,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Bareland
13798,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
13799,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
13800,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
13801,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
13802,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
13803,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13804,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
13805,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
13806,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
13807,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
13808,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13809,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
13810,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
13811,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
13812,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13813,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
13814,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
13815,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13816,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
13817,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13818,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13819,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
13820,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
13821,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13822,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
13823,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
13824,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13825,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
13826,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
13827,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
13828,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
13829,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
13830,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
13831,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
13832,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
13833,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
13834,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
13835,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
13836,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
13837,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
13838,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
13839,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
13840,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
13841,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
13842,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
13843,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
13844,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
13845,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
13846,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
13847,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
13848,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
13849,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
13850,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
13851,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
13852,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
13853,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
13854,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
13855,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Grassland
13856,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
13857,Forest,Water,NULL,Water,Non_Wetland,Grassland,NULL,Forest
13858,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
13859,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
13860,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
13861,Forest,Water,NULL,Water,Non_Wetland,Wetland,NULL,Forest
13862,Forest,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
13863,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
13864,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
13865,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
13866,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Wetland
13867,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
13868,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
13869,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Cropland
13870,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
13871,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
13872,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
13873,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
13874,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
13875,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Bareland
13876,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
13877,Forest,Water,NULL,Water,Non_Wetland,Forest,Grassland,Forest
13878,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
13879,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
13880,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
13881,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
13882,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13883,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
13884,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
13885,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
13886,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13887,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13888,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13889,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
13890,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
13891,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13892,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
13893,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
13894,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
13895,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
13896,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
13897,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
13898,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
13899,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
13900,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13901,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13902,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13903,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13904,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13905,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13906,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
13907,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
13908,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13909,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
13910,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
13911,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13912,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13913,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13914,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13915,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13916,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
13917,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13918,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
13919,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
13920,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
13921,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
13922,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
13923,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13924,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13925,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13926,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
13927,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
13928,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
13929,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13930,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
13931,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
13932,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
13933,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13934,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13935,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13936,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13937,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
13938,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13939,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
13940,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13941,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
13942,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13943,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13944,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13945,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13946,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13947,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13948,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
13949,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13950,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13951,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13952,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13953,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13954,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
13955,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
13956,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
13957,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13958,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13959,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13960,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
13961,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
13962,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
13963,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
13964,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
13965,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
13966,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
13967,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
13968,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
13969,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
13970,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13971,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
13972,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13973,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
13974,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
13975,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
13976,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
13977,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
13978,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13979,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13980,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
13981,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
13982,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
13983,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13984,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13985,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13986,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
13987,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
13988,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13989,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13990,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
13991,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
13992,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Bareland
13993,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
13994,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13995,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13996,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
13997,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
13998,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13999,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14000,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14001,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
14002,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
14003,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
14004,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14005,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
14006,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14007,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
14008,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
14009,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
14010,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
14011,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
14012,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
14013,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
14014,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
14015,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14016,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
14017,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14018,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14019,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14020,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
14021,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
14022,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
14023,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
14024,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14025,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
14026,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
14027,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
14028,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
14029,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
14030,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
14031,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
14032,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
14033,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14034,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14035,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
14036,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
14037,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
14038,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
14039,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
14040,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
14041,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
14042,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
14043,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14044,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
14045,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
14046,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
14047,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
14048,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
14049,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
14050,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
14051,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
14052,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
14053,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
14054,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
14055,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
14056,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
14057,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
14058,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Bareland
14059,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
14060,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
14061,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
14062,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
14063,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Bareland
14064,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Water
14065,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
14066,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
14067,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Bareland
14068,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
14069,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
14070,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Bareland
14071,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
14072,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
14073,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
14074,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
14075,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
14076,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
14077,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
14078,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
14079,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
14080,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Water
14081,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
14082,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
14083,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
14084,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
14085,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
14086,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
14087,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
14088,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
14089,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
14090,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
14091,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
14092,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
14093,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
14094,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
14095,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
14096,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
14097,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
14098,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
14099,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
14100,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
14101,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
14102,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
14103,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
14104,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
14105,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
14106,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
14107,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
14108,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Water
14109,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
14110,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
14111,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Grassland
