Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R
5238,Water,Water,Water,Non_Water,Water,Water,Water,Water
5239,Water,Water,Water,Non_Water,Water,Water,Water,Forest
5240,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
5241,Water,Water,Water,Non_Water,Water,Forest,Water,Wetland
5242,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
5243,Water,Water,Water,Water,Water,NULL,NULL,Grassland
5244,Water,Water,Water,Water,Water,NULL,NULL,Cropland
5245,Water,Water,Water,Water,Water,NULL,NULL,Wetland
5246,Water,Water,Water,Water,Water,NULL,NULL,Bareland
5247,Water,Water,Water,Water,Water,NULL,NULL,Water
5248,Water,Water,Water,Water,Water,NULL,NULL,Forest
5249,Water,Water,Water,Water,Water,NULL,Wetland,Forest
5250,Water,Water,Water,Water,Water,NULL,Water,Forest
5251,Water,Water,Water,Water,Water,Grassland,NULL,Wetland
5252,Water,Water,Water,Water,Water,Grassland,NULL,Bareland
5253,Water,Water,Water,Water,Water,Grassland,NULL,Water
5254,Water,Water,Water,Water,Water,Grassland,NULL,Forest
5255,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
5256,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
5257,Water,Water,Water,Water,Water,Grassland,Water,Grassland
5258,Water,Water,Water,Water,Water,Grassland,Water,Wetland
5259,Water,Water,Water,Water,Water,Grassland,Water,Bareland
5260,Water,Water,Water,Water,Water,Grassland,Water,Water
5261,Water,Water,Water,Water,Water,Grassland,Water,Forest
5262,Water,Water,Water,Water,Water,Wetland,NULL,Grassland
5263,Water,Water,Water,Water,Water,Wetland,NULL,Wetland
5264,Water,Water,Water,Water,Water,Wetland,NULL,Water
5265,Water,Water,Water,Water,Water,Wetland,NULL,Forest
5266,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
5267,Water,Water,Water,Water,Water,Wetland,Grassland,Water
5268,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
5269,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
5270,Water,Water,Water,Water,Water,Wetland,Water,Wetland
5271,Water,Water,Water,Water,Water,Wetland,Water,Water
5272,Water,Water,Water,Water,Water,Wetland,Water,Forest
5273,Water,Water,Water,Water,Water,Bareland,NULL,Bareland
5274,Water,Water,Water,Water,Water,Bareland,NULL,Water
5275,Water,Water,Water,Water,Water,Bareland,NULL,Forest
5276,Water,Water,Water,Water,Water,Bareland,Grassland,Water
5277,Water,Water,Water,Water,Water,Bareland,Water,Wetland
5278,Water,Water,Water,Water,Water,Bareland,Water,Bareland
5279,Water,Water,Water,Water,Water,Bareland,Water,Water
5280,Water,Water,Water,Water,Water,Bareland,Water,Forest
5281,Water,Water,Water,Water,Water,Built-up,Water,Water
5282,Water,Water,Water,Water,Water,Water,NULL,Grassland
5283,Water,Water,Water,Water,Water,Water,NULL,Wetland
5284,Water,Water,Water,Water,Water,Water,NULL,Bareland
5285,Water,Water,Water,Water,Water,Water,NULL,Water
5286,Water,Water,Water,Water,Water,Water,NULL,Forest
5287,Water,Water,Water,Water,Water,Water,Grassland,Grassland
5288,Water,Water,Water,Water,Water,Water,Grassland,Bareland
5289,Water,Water,Water,Water,Water,Water,Grassland,Water
5290,Water,Water,Water,Water,Water,Water,Grassland,Forest
5291,Water,Water,Water,Water,Water,Water,Wetland,Grassland
5292,Water,Water,Water,Water,Water,Water,Wetland,Water
5293,Water,Water,Water,Water,Water,Water,Wetland,Forest
5294,Water,Water,Water,Water,Water,Water,Water,Grassland
5295,Water,Water,Water,Water,Water,Water,Water,Wetland
5296,Water,Water,Water,Water,Water,Water,Water,Bareland
5297,Water,Water,Water,Water,Water,Water,Water,Water
5298,Water,Water,Water,Water,Water,Water,Water,Forest
5299,Water,Water,Water,Water,Water,Water,Forest,Forest
5300,Water,Water,Water,Water,Water,Forest,NULL,Forest
5301,Water,Water,Water,Water,Water,Forest,Grassland,Forest
5302,Water,Water,Water,Water,Water,Forest,Wetland,Forest
5303,Water,Water,Water,Water,Water,Forest,Water,Water
5304,Water,Water,Water,Water,Water,Forest,Water,Forest
5305,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5306,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5307,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5308,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
5309,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5310,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5311,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5312,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5313,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5314,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5315,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5316,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5317,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5318,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
5319,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
5320,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5321,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5322,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5323,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5324,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5325,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5326,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
5327,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5328,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5329,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
5330,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5331,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
5332,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5333,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
5334,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
5335,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
5336,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5337,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5338,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5339,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5340,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5341,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5342,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
5343,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5344,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5345,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5346,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5347,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5348,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5349,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
5350,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5351,Water,Water,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
5352,Water,Water,Forest,NULL,Non_Wetland,Built-up,Wetland,Water
5353,Water,Water,Forest,NULL,Non_Wetland,Built-up,Water,Water
5354,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
5355,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
5356,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
5357,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
5358,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5359,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,NULL
5360,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5361,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5362,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5363,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5364,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5365,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5366,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5367,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
5368,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5369,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5370,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5371,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5372,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
5373,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5374,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5375,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5376,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5377,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5378,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
5379,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5380,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5381,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5382,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5383,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5384,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5385,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
5386,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5387,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5388,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
5389,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5390,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
5391,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
5392,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
5393,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5394,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
5395,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
5396,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5397,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
5398,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
5399,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
5400,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5401,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5402,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5403,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5404,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5405,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5406,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
5407,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5408,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5409,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
5410,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
5411,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
5412,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5413,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5414,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Forest
5415,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5416,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
5417,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
5418,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
5419,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5420,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
5421,Water,Water,Forest,Water,Non_Wetland,Built-up,Water,Water
5422,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
5423,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Bareland
5424,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
5425,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
5426,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
5427,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
5428,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5429,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5430,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5431,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
5432,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
5433,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
5434,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5435,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
5436,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5437,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5438,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5439,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5440,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5441,Water,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Forest
5442,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5443,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
5444,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5445,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5446,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5447,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5448,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
5449,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
5450,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
5451,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5452,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5453,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5454,Water,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
5455,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5456,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5457,Water,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
5458,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
5459,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5460,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5461,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
5462,Water,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
5463,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
5464,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
5465,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
5466,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
5467,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5468,Water,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
5469,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5470,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5471,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
5472,Water,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
5473,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5474,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
5475,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5476,Water,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
5477,Water,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
5478,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5479,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5480,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5481,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5482,Water,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
5483,Water,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5484,Water,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
5485,Water,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5486,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
5487,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
5488,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
5489,Water,Forest,Wetland,Water,Wetland,Grassland,NULL,Water
5490,Water,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
5491,Water,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
5492,Water,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
5493,Water,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
5494,Water,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5495,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Water
5496,Water,Forest,Wetland,Water,Wetland,Bareland,NULL,Forest
5497,Water,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
5498,Water,Forest,Wetland,Water,Wetland,Water,NULL,Bareland
5499,Water,Forest,Wetland,Water,Wetland,Water,NULL,Forest
5500,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
5501,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
5502,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5503,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
5504,Water,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
5505,Water,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
5506,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
5507,Water,Forest,Water,NULL,Water,Grassland,NULL,Forest
5508,Water,Forest,Water,NULL,Water,Wetland,NULL,Forest
5509,Water,Forest,Water,NULL,Water,Bareland,NULL,Forest
5510,Water,Forest,Water,NULL,Water,Water,NULL,Forest
5511,Water,Forest,Water,NULL,Water,Water,Water,Water
5512,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
5513,Water,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
5514,Water,Forest,Water,Non_Water,Water,Grassland,Water,Forest
5515,Water,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
5516,Water,Forest,Water,Non_Water,Water,Water,NULL,Forest
5517,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
5518,Water,Forest,Water,Water,Water,NULL,NULL,Water
5519,Water,Forest,Water,Water,Water,NULL,NULL,Forest
5520,Water,Forest,Water,Water,Water,Grassland,NULL,Forest
5521,Water,Forest,Water,Water,Water,Wetland,NULL,Forest
5522,Water,Forest,Water,Water,Water,Wetland,Wetland,Forest
5523,Water,Forest,Water,Water,Water,Water,NULL,Water
5524,Water,Forest,Water,Water,Water,Water,NULL,Forest
5525,Water,Forest,Water,Water,Water,Water,Grassland,Wetland
5526,Water,Forest,Water,Water,Water,Water,Grassland,Forest
5527,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5528,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5529,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5530,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
5531,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5532,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5533,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5534,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5535,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5536,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5537,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5538,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
5539,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
5540,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5541,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
5542,Water,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
5543,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
5544,Water,Forest,Forest,Water,Non_Wetland,Wetland,NULL,Forest
5545,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5546,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5547,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5548,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5549,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5550,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5551,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5552,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5553,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5554,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5555,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5556,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5557,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5558,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5559,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5560,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5561,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
5562,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
5563,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5564,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5565,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5566,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Wetland
5567,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
5568,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5569,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5570,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5571,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5572,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5573,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
