Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNP_M_R
4758,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4759,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4760,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4761,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4762,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4763,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4764,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4765,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4766,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4767,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
4768,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4769,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4770,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4771,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4772,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4773,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4774,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4775,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
4776,Bareland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
4777,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
4778,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
4779,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Water
4780,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
4781,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
4782,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
4783,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Forest,Water
4784,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
4785,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4786,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4787,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4788,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
4789,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4790,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4791,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4792,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4793,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4794,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
4795,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4796,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4797,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4798,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4799,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4800,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4801,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
4802,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4803,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4804,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4805,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4806,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
4807,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4808,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
4809,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
4810,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
4811,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
4812,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4813,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4814,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland,Water,Water
4815,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4816,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4817,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
4818,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
4819,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4820,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4821,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4822,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
4823,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
4824,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
4825,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
4826,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
4827,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
4828,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
4829,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
4830,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
4831,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Water
4832,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4833,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
4834,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4835,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4836,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4837,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4838,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4839,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
4840,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4841,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4842,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4843,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4844,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4845,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4846,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4847,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
4848,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
4849,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
4850,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
4851,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
4852,Bareland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4853,Bareland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4854,Bareland,Water,Wetland,NULL,Wetland,Cropland,Wetland,Water
4855,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4856,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
4857,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
4858,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4859,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
4860,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
4861,Bareland,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
4862,Bareland,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
4863,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4864,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
4865,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4866,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Water
4867,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
4868,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
4869,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4870,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
4871,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4872,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
4873,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4874,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
4875,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
4876,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
4877,Bareland,Water,Wetland,Water,Wetland,Bareland,Forest,Bareland
4878,Bareland,Water,Wetland,Water,Wetland,Bareland,Forest,Water
4879,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
4880,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
4881,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
4882,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Grassland
4883,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4884,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4885,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
4886,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
4887,Bareland,Water,Built-up,Water,Non_Wetland,Cropland,Wetland,Grassland
4888,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
4889,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
4890,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Forest,Bareland
4891,Bareland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
4892,Bareland,Water,Water,NULL,Water,Grassland,Grassland,Water
4893,Bareland,Water,Water,NULL,Water,Grassland,Water,Grassland
4894,Bareland,Water,Water,NULL,Water,Bareland,Grassland,Water
4895,Bareland,Water,Water,NULL,Water,Bareland,Wetland,Water
4896,Bareland,Water,Water,NULL,Water,Bareland,Wetland,Forest
4897,Bareland,Water,Water,NULL,Water,Bareland,Water,Bareland
4898,Bareland,Water,Water,NULL,Water,Water,Grassland,Grassland
4899,Bareland,Water,Water,Non_Water,Water,Bareland,Grassland,Water
4900,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Bareland
4901,Bareland,Water,Water,Water,Water,Grassland,Grassland,Grassland
4902,Bareland,Water,Water,Water,Water,Cropland,Water,Water
4903,Bareland,Water,Water,Water,Water,Bareland,Grassland,Grassland
4904,Bareland,Water,Water,Water,Water,Bareland,Grassland,Water
4905,Bareland,Water,Water,Water,Water,Bareland,Wetland,Water
4906,Bareland,Water,Water,Water,Water,Bareland,Water,Bareland
4907,Bareland,Water,Water,Water,Water,Bareland,Water,Water
4908,Bareland,Water,Water,Water,Water,Bareland,Forest,Water
4909,Bareland,Water,Water,Water,Water,Water,Water,Water
4910,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
4911,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Water
4912,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
4913,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4914,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4915,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4916,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
4917,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4918,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4919,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
4920,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4921,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4922,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4923,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4924,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4925,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4926,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4927,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
4928,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4929,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4930,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
4931,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Water
4932,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4933,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4934,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4935,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4936,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4937,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4938,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
4939,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4940,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4941,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4942,Bareland,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4943,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4944,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4945,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
4946,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4947,Bareland,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
4948,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Bareland
4949,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Water
4950,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Forest
4951,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4952,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4953,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4954,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
4955,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4956,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Water
4957,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
4958,Bareland,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
4959,Bareland,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
4960,Bareland,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
4961,Bareland,Forest,Water,NULL,Water,Bareland,Grassland,Forest
4962,Bareland,Forest,Water,Water,Water,Bareland,Grassland,Water
4963,Bareland,Forest,Water,Water,Water,Bareland,Forest,Forest
4964,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4965,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4966,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4967,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4968,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4969,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4970,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4971,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4972,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4973,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4974,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4975,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4976,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4977,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4978,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4979,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4980,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
4981,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4982,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4983,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
4984,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4985,Water,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
4986,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4987,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4988,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4989,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4990,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4991,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4992,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4993,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
4994,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4995,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
4996,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4997,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
4998,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4999,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
5000,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
5001,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
5002,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
5003,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
5004,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
5005,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5006,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
5007,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5008,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5009,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5010,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5011,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5012,Water,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Bareland
5013,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
5014,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5015,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
5016,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5017,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5018,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
5019,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5020,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5021,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5022,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
5023,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5024,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5025,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
5026,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
5027,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5028,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
5029,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5030,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
5031,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
5032,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
5033,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
5034,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
5035,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
5036,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
5037,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5038,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
5039,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5040,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5041,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5042,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5043,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5044,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5045,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5046,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5047,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5048,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
5049,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5050,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5051,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5052,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5053,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5054,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5055,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5056,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5057,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Water
5058,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5059,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5060,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
5061,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5062,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
5063,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
5064,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5065,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5066,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5067,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
5068,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5069,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5070,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
