Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGH_M_R
18118,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
18119,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
18120,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
18121,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Cropland
18122,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Built-up
18123,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
18124,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
18125,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,NULL
18126,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
18127,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
18128,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
18129,Forest,Built-up,NULL,Water,Non_Wetland,Forest,NULL,Forest
18130,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
18131,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
18132,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
18133,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
18134,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
18135,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
18136,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
18137,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18138,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
18139,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
18140,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
18141,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
18142,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
18143,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
18144,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
18145,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
18146,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
18147,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
18148,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
18149,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
18150,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
18151,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
18152,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
18153,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
18154,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
18155,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
18156,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
18157,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
18158,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
18159,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
18160,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18161,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
18162,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
18163,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
18164,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18165,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18166,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18167,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
18168,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18169,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
18170,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18171,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
18172,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18173,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18174,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18175,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18176,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
18177,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18178,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
18179,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
18180,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18181,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
18182,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
18183,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
18184,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
18185,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
18186,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18187,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
18188,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
18189,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
18190,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
18191,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
18192,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
18193,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
18194,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
18195,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
18196,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
18197,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18198,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18199,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
18200,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18201,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
18202,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18203,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18204,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
18205,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
18206,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18207,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
18208,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
18209,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
18210,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
18211,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
18212,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
18213,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
18214,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
18215,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
18216,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
18217,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
18218,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
18219,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
18220,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
18221,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18222,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18223,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
18224,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
18225,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,NULL
18226,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Built-up
18227,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
18228,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
18229,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
18230,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
18231,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
18232,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
18233,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
18234,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
18235,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
18236,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18237,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
18238,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18239,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
18240,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
18241,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18242,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
18243,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18244,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
18245,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
18246,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
18247,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
18248,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
18249,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
18250,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18251,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
18252,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
18253,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
18254,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
18255,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
18256,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
18257,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
18258,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
18259,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
18260,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
18261,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
18262,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
18263,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
18264,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
18265,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
18266,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
18267,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
18268,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
18269,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
18270,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
18271,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
18272,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
18273,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
18274,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
18275,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
18276,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
18277,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
18278,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
18279,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
18280,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
18281,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
18282,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
18283,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
18284,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
18285,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
18286,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
18287,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
18288,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
18289,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
18290,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
18291,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
18292,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
18293,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
18294,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
18295,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
18296,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
18297,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
18298,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Forest,Water
18299,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
18300,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
18301,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
18302,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
18303,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
18304,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
18305,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18306,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
18307,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
18308,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
18309,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
18310,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
18311,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
18312,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
18313,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
18314,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
18315,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
18316,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Built-up
18317,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
18318,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
18319,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
18320,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
18321,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
18322,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
18323,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18324,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
18325,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
18326,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
18327,Forest,Built-up,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
18328,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
18329,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
18330,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
18331,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
18332,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
18333,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
18334,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
18335,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
18336,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18337,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
18338,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
18339,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
18340,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
18341,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
18342,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
18343,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
18344,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
18345,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
18346,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
18347,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
18348,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
18349,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
18350,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
18351,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
18352,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
18353,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
18354,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
18355,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
18356,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
18357,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
18358,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
18359,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
18360,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
18361,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
18362,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
18363,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18364,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
18365,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
18366,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
18367,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
18368,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18369,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18370,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18371,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18372,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
18373,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18374,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
18375,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18376,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18377,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18378,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
18379,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18380,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
18381,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
18382,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18383,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
18384,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
18385,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
18386,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
18387,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
18388,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
18389,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18390,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
18391,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
18392,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
18393,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
18394,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
18395,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
18396,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
18397,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
18398,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
18399,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18400,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18401,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
18402,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
18403,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18404,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
18405,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18406,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18407,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
18408,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
18409,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18410,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
18411,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
18412,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
18413,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
18414,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
18415,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
18416,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
18417,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
18418,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
18419,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
18420,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
18421,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
18422,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18423,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
18424,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
18425,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
18426,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
