Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KUQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KUQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R
2419,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2420,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2421,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2422,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2423,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2424,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2425,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2426,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2427,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2428,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2429,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2430,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2431,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2432,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
2433,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2434,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2435,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2436,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2437,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2438,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2439,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2440,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2441,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2442,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2443,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2444,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2445,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2446,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2447,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2448,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2449,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2450,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2451,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2452,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2453,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2454,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2455,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2456,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2457,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2458,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2459,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2460,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2461,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2462,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2463,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2464,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2465,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2466,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2467,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2468,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2469,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2470,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2471,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2472,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2473,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2474,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2475,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2476,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2477,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2478,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2479,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2480,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2481,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2482,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2483,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
