Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHE_M_R
2186,Water,Bareland,Water,NULL,Water,Water,Water,NULL
2187,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2188,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2189,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2190,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2191,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
2192,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2193,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
2194,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2195,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2196,Water,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2197,Water,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
2198,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2199,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2200,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
2201,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2202,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,NULL
2203,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Water,NULL
2204,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2205,Water,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,NULL
2206,Water,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2207,Water,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2208,Water,Built-up,Wetland,NULL,Wetland,Wetland,Water,NULL
2209,Water,Built-up,Wetland,NULL,Wetland,Wetland,Forest,NULL
2210,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2211,Water,Built-up,Wetland,NULL,Wetland,Built-up,Water,NULL
2212,Water,Built-up,Wetland,NULL,Wetland,Water,Grassland,NULL
2213,Water,Built-up,Wetland,NULL,Wetland,Water,Bareland,NULL
2214,Water,Built-up,Wetland,NULL,Wetland,Water,Water,NULL
2215,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2216,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
2217,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2218,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2219,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
2220,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
2221,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,NULL
2222,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
2223,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Water,NULL
2224,Water,Built-up,Water,NULL,NULL,Built-up,Water,NULL
2225,Water,Built-up,Water,NULL,Water,Wetland,Water,NULL
2226,Water,Built-up,Water,NULL,Water,Built-up,Water,NULL
2227,Water,Built-up,Water,NULL,Water,Water,Bareland,NULL
2228,Water,Built-up,Water,NULL,Water,Water,Water,NULL
2229,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2230,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2231,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2232,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
2233,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2234,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2235,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
2236,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2237,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2238,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2239,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2240,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2241,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2242,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,NULL
2243,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2244,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,NULL
2245,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,NULL
2246,Water,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
2247,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2248,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
2249,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2250,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2251,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
2252,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2253,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2254,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
2255,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2256,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
2257,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2258,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
2259,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2260,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
2261,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2262,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
2263,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2264,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2265,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2266,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2267,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2268,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2269,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2270,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
2271,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2272,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,NULL
2273,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
2274,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,NULL
2275,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2276,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,NULL
2277,Water,Water,Wetland,NULL,NULL,NULL,NULL,NULL
2278,Water,Water,Wetland,NULL,NULL,Wetland,Wetland,NULL
2279,Water,Water,Wetland,NULL,NULL,Wetland,Bareland,NULL
2280,Water,Water,Wetland,NULL,NULL,Wetland,Water,NULL
2281,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,NULL
2282,Water,Water,Wetland,NULL,NULL,Bareland,Water,NULL
2283,Water,Water,Wetland,NULL,NULL,Water,NULL,NULL
2284,Water,Water,Wetland,NULL,NULL,Water,Wetland,NULL
2285,Water,Water,Wetland,NULL,NULL,Water,Bareland,NULL
2286,Water,Water,Wetland,NULL,NULL,Water,Water,NULL
2287,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2288,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,NULL
2289,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
2290,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,NULL
2291,Water,Water,Wetland,NULL,Wetland,NULL,Water,NULL
2292,Water,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
2293,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2294,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2295,Water,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
2296,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,NULL
2297,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2298,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2299,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2300,Water,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
2301,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
2302,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2303,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2304,Water,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
2305,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,NULL
2306,Water,Water,Wetland,NULL,Wetland,Water,NULL,NULL
2307,Water,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
2308,Water,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
2309,Water,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
2310,Water,Water,Wetland,NULL,Wetland,Water,Water,NULL
2311,Water,Water,Wetland,NULL,Wetland,Water,Forest,NULL
2312,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
2313,Water,Water,Wetland,NULL,Wetland,Forest,Water,NULL
2314,Water,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
2315,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2316,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
2317,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
2318,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2319,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,NULL
2320,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2321,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,NULL
2322,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
2323,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,NULL
2324,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
2325,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
2326,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2327,Water,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
2328,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
2329,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
2330,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,NULL
2331,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
2332,Water,Water,Water,NULL,NULL,NULL,NULL,NULL
2333,Water,Water,Water,NULL,NULL,NULL,Wetland,NULL
2334,Water,Water,Water,NULL,NULL,Wetland,Wetland,NULL
2335,Water,Water,Water,NULL,NULL,Wetland,Water,NULL
2336,Water,Water,Water,NULL,NULL,Bareland,Water,NULL
2337,Water,Water,Water,NULL,NULL,Water,NULL,NULL
2338,Water,Water,Water,NULL,NULL,Water,Wetland,NULL
2339,Water,Water,Water,NULL,NULL,Water,Bareland,NULL
2340,Water,Water,Water,NULL,NULL,Water,Built-up,NULL
2341,Water,Water,Water,NULL,NULL,Water,Water,NULL
2342,Water,Water,Water,NULL,NULL,Forest,Wetland,NULL
2343,Water,Water,Water,NULL,NULL,Forest,Water,NULL
2344,Water,Water,Water,NULL,Water,NULL,Wetland,NULL
2345,Water,Water,Water,NULL,Water,NULL,Water,NULL
2346,Water,Water,Water,NULL,Water,Grassland,Water,NULL
2347,Water,Water,Water,NULL,Water,Wetland,Wetland,NULL
2348,Water,Water,Water,NULL,Water,Wetland,Water,NULL
2349,Water,Water,Water,NULL,Water,Wetland,Forest,NULL
2350,Water,Water,Water,NULL,Water,Bareland,Bareland,NULL
2351,Water,Water,Water,NULL,Water,Bareland,Water,NULL
2352,Water,Water,Water,NULL,Water,Water,Grassland,NULL
2353,Water,Water,Water,NULL,Water,Water,Wetland,NULL
2354,Water,Water,Water,NULL,Water,Water,Bareland,NULL
2355,Water,Water,Water,NULL,Water,Water,Water,NULL
2356,Water,Water,Water,NULL,Water,Water,Forest,NULL
2357,Water,Water,Water,NULL,Water,Forest,Wetland,NULL
2358,Water,Water,Water,NULL,Water,Forest,Water,NULL
2359,Water,Water,Water,NULL,Water,Forest,Forest,NULL
2360,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2361,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
2362,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2363,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2364,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
2365,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2366,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2367,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2368,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2369,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2370,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
2371,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2372,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2373,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,NULL
2374,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
2375,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
2376,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2377,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2378,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2379,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2380,Water,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2381,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2382,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
2383,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
2384,Water,Forest,Wetland,NULL,Wetland,Water,Water,NULL
2385,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2386,Water,Forest,Water,NULL,Water,Forest,Water,NULL
2387,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2388,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2389,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2390,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2391,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2392,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
2393,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2394,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2395,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2396,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2397,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2398,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2399,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2400,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2401,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2402,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2403,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2404,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2405,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2406,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2407,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2408,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2409,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2410,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
2411,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
2412,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2413,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2414,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
2415,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
2416,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2417,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,NULL
2418,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2419,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
2420,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2421,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2422,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2423,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
2424,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2425,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2426,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2427,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2428,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
2429,Permanent_ice_and_snow,NULL,Wetland,NULL,NULL,Bareland,Water,NULL
2430,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2431,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2432,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
2433,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2434,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2435,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
2436,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
2437,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2438,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2439,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2440,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
2441,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
2442,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,NULL,NULL
2443,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2444,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2445,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2446,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
2447,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Forest,NULL
2448,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Built-up,Built-up,NULL
2449,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,NULL,NULL
2450,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
2451,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Bareland,NULL
2452,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Water,NULL
2453,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
2454,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
2455,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Built-up,NULL
2456,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Water,NULL
2457,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
2458,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2459,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
2460,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2461,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
2462,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2463,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
2464,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
2465,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2466,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
2467,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2468,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2469,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
2470,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2471,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
2472,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
2473,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2474,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
2475,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2476,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2477,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2478,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2479,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2480,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
2481,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2482,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,NULL
2483,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
2484,Permanent_ice_and_snow,NULL,Water,NULL,NULL,Wetland,Water,NULL
2485,Permanent_ice_and_snow,NULL,Water,NULL,NULL,Water,Water,NULL
2486,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,Wetland,NULL
2487,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,Water,NULL
2488,Permanent_ice_and_snow,NULL,Water,NULL,Water,Wetland,Water,NULL
2489,Permanent_ice_and_snow,NULL,Water,NULL,Water,Water,Water,NULL
2490,Permanent_ice_and_snow,NULL,Water,NULL,Water,Forest,Wetland,NULL
2491,Permanent_ice_and_snow,NULL,Water,NULL,Water,Forest,Water,NULL
2492,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2493,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2494,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2495,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2496,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2497,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2498,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2499,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2500,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2501,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2502,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2503,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2504,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2505,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2506,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2507,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2508,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2509,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2510,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2511,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2512,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2513,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2514,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
