Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZU_M_R
24014,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,NULL
24015,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
24016,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
24017,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
24018,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Cropland
24019,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
24020,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
24021,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
24022,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
24023,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
24024,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
24025,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
24026,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
24027,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
24028,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
24029,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
24030,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
24031,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
24032,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
24033,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
24034,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
24035,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
24036,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,NULL
24037,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
24038,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
24039,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
24040,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
24041,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
24042,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
24043,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
24044,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
24045,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
24046,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,NULL
24047,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
24048,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
24049,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
24050,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,NULL
24051,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,Grassland
24052,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,Wetland
24053,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,Bareland
24054,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,Water
24055,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,Forest
24056,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
24057,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
24058,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,NULL
24059,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Grassland
24060,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,NULL
24061,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Grassland
24062,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Wetland
24063,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Forest
24064,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
24065,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
24066,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
24067,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
24068,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
24069,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
24070,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Wetland
24071,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
24072,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
24073,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
24074,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
24075,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
24076,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,NULL,NULL
24077,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,NULL,Forest
24078,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
24079,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
24080,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
24081,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
24082,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
24083,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
24084,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
24085,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
24086,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
24087,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
24088,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Built-up,Grassland
24089,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
24090,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
24091,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
24092,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
24093,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Cropland
24094,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Wetland
24095,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
24096,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
24097,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24098,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Cropland
24099,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Wetland
24100,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
24101,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24102,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24103,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
24104,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24105,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24106,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
24107,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
24108,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Cropland
24109,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Wetland
24110,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
24111,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
24112,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
24113,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24114,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24115,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,NULL,NULL
24116,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
24117,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
24118,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,NULL,Grassland
24119,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,NULL,Forest
24120,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,NULL
24121,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
24122,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Wetland
24123,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
24124,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
24125,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
24126,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
24127,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
24128,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
24129,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
24130,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24131,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
24132,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
24133,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,NULL
24134,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
24135,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
24136,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24137,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
24138,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
24139,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,NULL
24140,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
24141,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
24142,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Grassland
24143,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,NULL,NULL
24144,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
24145,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,NULL,Forest
24146,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Shrubland,NULL
24147,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
24148,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
24149,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
24150,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
24151,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
24152,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
24153,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
24154,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
24155,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
24156,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
24157,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
24158,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
24159,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
24160,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
24161,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
24162,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
24163,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
24164,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
24165,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
24166,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
24167,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
24168,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
24169,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
24170,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24171,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
24172,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24173,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
24174,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24175,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Bareland
24176,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
24177,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
24178,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
24179,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
24180,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
24181,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
24182,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
24183,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
24184,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
24185,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Built-up,NULL
24186,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
24187,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
24188,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
24189,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
24190,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
24191,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
24192,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
24193,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
24194,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
24195,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
24196,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
24197,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
24198,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
24199,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
24200,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Wetland
24201,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
24202,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
24203,Forest,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24204,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,NULL
24205,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
24206,Forest,Forest,Built-up,Water,Non_Wetland,Shrubland,Water,Forest
24207,Forest,Forest,Water,NULL,Water,Shrubland,Forest,NULL
24208,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Bareland
24209,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
24210,Forest,Forest,Water,Water,Water,NULL,Forest,Water
24211,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
24212,Forest,Forest,Water,Water,Water,Wetland,Wetland,Bareland
24213,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
24214,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
24215,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
24216,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
24217,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
24218,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
24219,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
24220,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
24221,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
24222,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
24223,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
24224,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
24225,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
24226,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
24227,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
24228,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
24229,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
24230,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
24231,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
24232,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
24233,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
24234,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
24235,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
24236,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
24237,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
24238,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
24239,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
24240,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,NULL
24241,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
24242,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Wetland
24243,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
24244,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
24245,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
24246,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
24247,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
24248,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
24249,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
24250,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
24251,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
24252,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
24253,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
24254,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
24255,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
24256,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
24257,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
24258,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
24259,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24260,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24261,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
24262,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
24263,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
24264,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
24265,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24266,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
24267,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24268,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24269,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
24270,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
24271,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
24272,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24273,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
24274,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
24275,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
24276,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
24277,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
24278,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
24279,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
24280,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
24281,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
24282,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
24283,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
24284,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
24285,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
24286,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
24287,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
24288,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
24289,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
24290,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
24291,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
24292,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24293,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
24294,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
24295,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
24296,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
24297,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
24298,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
24299,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
24300,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
24301,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
24302,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
24303,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
24304,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
24305,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
24306,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
24307,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
24308,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
24309,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
24310,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
24311,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
24312,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
24313,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
24314,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
24315,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
24316,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
24317,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
24318,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
24319,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
24320,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
24321,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
24322,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
24323,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
24324,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
24325,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
24326,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
24327,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
24328,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
24329,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
24330,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
24331,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
24332,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
24333,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
24334,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
24335,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
24336,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
24337,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
24338,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
24339,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
24340,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
24341,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
24342,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
24343,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
