Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRH_M_R
13736,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
13737,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
13738,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
13739,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Bareland
13740,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
13741,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
13742,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
13743,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
13744,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
13745,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
13746,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
13747,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
13748,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13749,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
13750,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13751,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
13752,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13753,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
13754,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13755,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
13756,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
13757,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13758,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
13759,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13760,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
13761,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
13762,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13763,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13764,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13765,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13766,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13767,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13768,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13769,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13770,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
13771,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
13772,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13773,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
13774,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13775,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13776,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13777,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13778,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13779,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13780,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13781,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13782,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13783,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
13784,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13785,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13786,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13787,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13788,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
13789,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13790,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
13791,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13792,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
13793,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
13794,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
13795,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13796,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
13797,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13798,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13799,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
13800,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
13801,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13802,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13803,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13804,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
13805,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13806,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13807,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
13808,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
13809,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
13810,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
13811,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
13812,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13813,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13814,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13815,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
13816,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13817,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
13818,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13819,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13820,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
13821,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
13822,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13823,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13824,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13825,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
13826,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
13827,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
13828,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13829,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13830,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13831,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13832,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
13833,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13834,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
13835,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13836,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13837,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13838,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13839,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
13840,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
13841,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
13842,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13843,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13844,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
13845,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
13846,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13847,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
13848,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13849,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13850,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13851,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
13852,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13853,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
13854,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
13855,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
13856,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
13857,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
13858,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13859,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
13860,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13861,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
13862,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13863,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13864,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13865,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13866,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13867,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13868,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13869,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13870,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13871,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
13872,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13873,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13874,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13875,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13876,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
13877,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13878,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13879,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13880,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
13881,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
13882,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13883,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13884,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13885,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13886,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13887,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13888,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13889,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13890,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13891,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13892,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13893,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
13894,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13895,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
13896,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13897,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
13898,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13899,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
13900,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
13901,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
13902,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
13903,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13904,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
13905,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
13906,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13907,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
13908,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
13909,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
13910,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13911,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
13912,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13913,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13914,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
13915,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
13916,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
13917,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
13918,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
13919,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
13920,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
13921,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13922,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13923,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13924,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13925,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13926,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
13927,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13928,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13929,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
13930,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
13931,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
13932,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13933,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13934,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
13935,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
13936,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
13937,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13938,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
13939,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
13940,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
13941,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
13942,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
13943,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13944,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13945,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13946,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
13947,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13948,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
13949,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13950,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13951,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
13952,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
13953,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13954,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13955,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13956,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
13957,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
13958,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13959,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13960,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13961,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
13962,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
13963,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
13964,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
13965,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
13966,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
13967,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
13968,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
13969,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
13970,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
13971,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
13972,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
13973,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
13974,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13975,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13976,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
13977,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
13978,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
13979,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
13980,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
13981,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
13982,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Wetland
13983,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
13984,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
13985,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
13986,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
13987,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
13988,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
13989,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
13990,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
13991,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
13992,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13993,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13994,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13995,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13996,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13997,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13998,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13999,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14000,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14001,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14002,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14003,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
14004,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
14005,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
14006,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
14007,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
14008,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
14009,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
14010,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
14011,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
14012,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
14013,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
14014,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
14015,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
14016,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
14017,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Wetland
14018,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
14019,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
14020,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
14021,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
14022,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
14023,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
14024,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
14025,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
14026,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
14027,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
14028,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
14029,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
14030,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
14031,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
14032,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
14033,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
14034,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
14035,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
14036,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
14037,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
14038,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
14039,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
14040,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
14041,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
14042,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
14043,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
14044,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
14045,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
14046,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
14047,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
14048,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
14049,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
14050,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
14051,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
14052,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
14053,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
14054,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
14055,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
