Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLS_M_R
3700,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3701,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3702,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
3703,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3704,Water,Water,Wetland,Non_Water,Wetland,Bareland,Built-up,Water
3705,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3706,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
3707,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
3708,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3709,Water,Water,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
3710,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3711,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
3712,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
3713,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3714,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3715,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3716,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Grassland
3717,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3718,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
3719,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3720,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3721,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3722,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3723,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
3724,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
3725,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
3726,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
3727,Water,Water,Wetland,Water,Wetland,NULL,Forest,Forest
3728,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3729,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Wetland
3730,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
3731,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
3732,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3733,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3734,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
3735,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3736,Water,Water,Wetland,Water,Wetland,Cropland,Wetland,Water
3737,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
3738,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3739,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3740,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
3741,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
3742,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3743,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3744,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3745,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3746,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3747,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
3748,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3749,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3750,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Wetland
3751,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Bareland
3752,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
3753,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3754,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
3755,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3756,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
3757,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
3758,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
3759,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
3760,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
3761,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Grassland
3762,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
3763,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
3764,Water,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
3765,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
3766,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
3767,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
3768,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3769,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
3770,Water,Water,Wetland,Water,Wetland,Water,Bareland,Forest
3771,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
3772,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
3773,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
3774,Water,Water,Wetland,Water,Wetland,Water,Water,Water
3775,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
3776,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
3777,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
3778,Water,Water,Wetland,Water,Wetland,Water,Forest,Bareland
3779,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
3780,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
3781,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
3782,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3783,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
3784,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3785,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
3786,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3787,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3788,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3789,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
3790,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3791,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3792,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3793,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3794,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3795,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
3796,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3797,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3798,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3799,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3800,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3801,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3802,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3803,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3804,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3805,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3806,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3807,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
3808,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3809,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
3810,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3811,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3812,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3813,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3814,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3815,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3816,Water,Water,Bareland,NULL,Non_Wetland,Water,Built-up,Forest
3817,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3818,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
3819,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3820,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3821,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3822,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
3823,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3824,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3825,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
3826,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Water
3827,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3828,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3829,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
3830,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3831,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
3832,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3833,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3834,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3835,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
3836,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3837,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3838,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3839,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3840,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3841,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3842,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3843,Water,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
3844,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Water
3845,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
3846,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
3847,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
3848,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
3849,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
3850,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
3851,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
3852,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
3853,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
3854,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
3855,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3856,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3857,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
3858,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
3859,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
3860,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3861,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3862,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
3863,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
3864,Water,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Water
3865,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Water
3866,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3867,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Wetland
3868,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
3869,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
3870,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
3871,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
3872,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Grassland
3873,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
3874,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
3875,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
3876,Water,Water,Water,NULL,Water,NULL,Water,Water
3877,Water,Water,Water,NULL,Water,NULL,Water,Forest
3878,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
3879,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
3880,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
3881,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
3882,Water,Water,Water,NULL,Water,Grassland,Water,Water
3883,Water,Water,Water,NULL,Water,Grassland,Water,Forest
3884,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
3885,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
3886,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
3887,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
3888,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
3889,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
3890,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
3891,Water,Water,Water,NULL,Water,Wetland,Water,Forest
3892,Water,Water,Water,NULL,Water,Wetland,Forest,Grassland
3893,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
3894,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
3895,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
3896,Water,Water,Water,NULL,Water,Bareland,Wetland,Forest
3897,Water,Water,Water,NULL,Water,Bareland,Built-up,Grassland
3898,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
3899,Water,Water,Water,NULL,Water,Bareland,Water,Wetland
3900,Water,Water,Water,NULL,Water,Bareland,Water,Forest
3901,Water,Water,Water,NULL,Water,Bareland,Forest,Grassland
3902,Water,Water,Water,NULL,Water,Bareland,Forest,Forest
3903,Water,Water,Water,NULL,Water,Water,NULL,Water
3904,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
3905,Water,Water,Water,NULL,Water,Water,Grassland,Wetland
3906,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
3907,Water,Water,Water,NULL,Water,Water,Grassland,Water
3908,Water,Water,Water,NULL,Water,Water,Grassland,Forest
3909,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
3910,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
3911,Water,Water,Water,NULL,Water,Water,Wetland,Water
3912,Water,Water,Water,NULL,Water,Water,Wetland,Forest
3913,Water,Water,Water,NULL,Water,Water,Water,Grassland
3914,Water,Water,Water,NULL,Water,Water,Water,Wetland
3915,Water,Water,Water,NULL,Water,Water,Water,Water
3916,Water,Water,Water,NULL,Water,Water,Water,Forest
3917,Water,Water,Water,NULL,Water,Water,Forest,Grassland
3918,Water,Water,Water,NULL,Water,Water,Forest,Water
3919,Water,Water,Water,NULL,Water,Water,Forest,Forest
3920,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
3921,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
3922,Water,Water,Water,NULL,Water,Forest,Water,Water
3923,Water,Water,Water,NULL,Water,Forest,Water,Forest
3924,Water,Water,Water,NULL,Water,Forest,Forest,Forest
3925,Water,Water,Water,Non_Water,Water,NULL,Grassland,Forest
3926,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
3927,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
3928,Water,Water,Water,Non_Water,Water,NULL,Forest,Forest
3929,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
3930,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
3931,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
3932,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
3933,Water,Water,Water,Non_Water,Water,Grassland,Forest,Forest
3934,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
3935,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Water
3936,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
3937,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
3938,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
3939,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
3940,Water,Water,Water,Non_Water,Water,Bareland,Grassland,Grassland
3941,Water,Water,Water,Non_Water,Water,Bareland,Grassland,Forest
3942,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Grassland
3943,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Water
3944,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
3945,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
3946,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
3947,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
3948,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
3949,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
3950,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
3951,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
3952,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
3953,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
3954,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
3955,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
3956,Water,Water,Water,Non_Water,Water,Water,Water,Water
3957,Water,Water,Water,Non_Water,Water,Water,Water,Forest
3958,Water,Water,Water,Non_Water,Water,Water,Forest,Water
3959,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
3960,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
3961,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
3962,Water,Water,Water,Water,Water,NULL,Grassland,Grassland
3963,Water,Water,Water,Water,Water,NULL,Grassland,Forest
3964,Water,Water,Water,Water,Water,NULL,Wetland,Grassland
3965,Water,Water,Water,Water,Water,NULL,Wetland,Water
3966,Water,Water,Water,Water,Water,NULL,Water,Water
3967,Water,Water,Water,Water,Water,NULL,Water,Forest
3968,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
3969,Water,Water,Water,Water,Water,Grassland,Grassland,Wetland
3970,Water,Water,Water,Water,Water,Grassland,Grassland,Water
3971,Water,Water,Water,Water,Water,Grassland,Wetland,Wetland
3972,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
3973,Water,Water,Water,Water,Water,Grassland,Water,Grassland
3974,Water,Water,Water,Water,Water,Grassland,Water,Wetland
3975,Water,Water,Water,Water,Water,Grassland,Water,Water
3976,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
3977,Water,Water,Water,Water,Water,Wetland,Grassland,Wetland
3978,Water,Water,Water,Water,Water,Wetland,Grassland,Water
3979,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
3980,Water,Water,Water,Water,Water,Wetland,Wetland,Water
3981,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
3982,Water,Water,Water,Water,Water,Wetland,Water,Grassland
3983,Water,Water,Water,Water,Water,Wetland,Water,Wetland
3984,Water,Water,Water,Water,Water,Wetland,Water,Water
3985,Water,Water,Water,Water,Water,Wetland,Water,Forest
3986,Water,Water,Water,Water,Water,Wetland,Forest,Water
3987,Water,Water,Water,Water,Water,Bareland,NULL,Wetland
3988,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
3989,Water,Water,Water,Water,Water,Bareland,Grassland,Wetland
3990,Water,Water,Water,Water,Water,Bareland,Grassland,Water
3991,Water,Water,Water,Water,Water,Bareland,Grassland,Forest
3992,Water,Water,Water,Water,Water,Bareland,Wetland,Grassland
3993,Water,Water,Water,Water,Water,Bareland,Wetland,Water
3994,Water,Water,Water,Water,Water,Bareland,Wetland,Forest
3995,Water,Water,Water,Water,Water,Bareland,Built-up,Water
3996,Water,Water,Water,Water,Water,Bareland,Water,Grassland
3997,Water,Water,Water,Water,Water,Bareland,Water,Wetland
3998,Water,Water,Water,Water,Water,Bareland,Water,Water
3999,Water,Water,Water,Water,Water,Bareland,Water,Forest
4000,Water,Water,Water,Water,Water,Bareland,Forest,Grassland
4001,Water,Water,Water,Water,Water,Water,Grassland,Grassland
4002,Water,Water,Water,Water,Water,Water,Grassland,Wetland
4003,Water,Water,Water,Water,Water,Water,Grassland,Bareland
4004,Water,Water,Water,Water,Water,Water,Grassland,Water
4005,Water,Water,Water,Water,Water,Water,Grassland,Forest
4006,Water,Water,Water,Water,Water,Water,Wetland,Grassland
4007,Water,Water,Water,Water,Water,Water,Wetland,Wetland
4008,Water,Water,Water,Water,Water,Water,Wetland,Water
4009,Water,Water,Water,Water,Water,Water,Wetland,Forest
4010,Water,Water,Water,Water,Water,Water,Water,Grassland
4011,Water,Water,Water,Water,Water,Water,Water,Wetland
4012,Water,Water,Water,Water,Water,Water,Water,Bareland
4013,Water,Water,Water,Water,Water,Water,Water,Water
4014,Water,Water,Water,Water,Water,Water,Water,Forest
4015,Water,Water,Water,Water,Water,Water,Forest,Grassland
4016,Water,Water,Water,Water,Water,Water,Forest,Wetland
4017,Water,Water,Water,Water,Water,Water,Forest,Bareland
4018,Water,Water,Water,Water,Water,Water,Forest,Water
4019,Water,Water,Water,Water,Water,Water,Forest,Forest
4020,Water,Water,Water,Water,Water,Forest,Bareland,Forest
4021,Water,Water,Water,Water,Water,Forest,Water,Grassland
4022,Water,Water,Water,Water,Water,Forest,Water,Forest
4023,Water,Water,Water,Water,Water,Forest,Forest,Forest
4024,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4025,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
4026,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4027,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4028,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4029,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4030,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4031,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4032,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4033,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4034,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4035,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4036,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
4037,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4038,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4039,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4040,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
4041,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4042,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
