Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRG_M_R
4804,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4805,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
4806,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4807,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4808,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4809,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
4810,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4811,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4812,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4813,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4814,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4815,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4816,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4817,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4818,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4819,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4820,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
4821,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4822,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4823,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4824,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4825,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
4826,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
4827,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4828,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4829,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4830,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4831,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4832,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4833,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4834,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4835,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4836,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4837,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4838,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4839,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4840,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4841,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
4842,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4843,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
4844,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4845,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
4846,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4847,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
4848,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4849,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4850,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4851,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4852,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4853,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4854,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4855,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4856,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4857,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4858,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4859,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4860,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4861,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
4862,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
4863,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4864,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
4865,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4866,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4867,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
4868,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4869,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4870,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4871,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4872,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4873,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
4874,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4875,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4876,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4877,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
4878,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4879,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4880,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4881,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4882,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4883,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4884,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
4885,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4886,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4887,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4888,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
4889,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4890,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
4891,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4892,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4893,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4894,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4895,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4896,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4897,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4898,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4899,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4900,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4901,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4902,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4903,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4904,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4905,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4906,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4907,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4908,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4909,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4910,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4911,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4912,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
4913,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
4914,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4915,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4916,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4917,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4918,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4919,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4920,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4921,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4922,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4923,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4924,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4925,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4926,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4927,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4928,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4929,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4930,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
4931,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4932,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4933,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4934,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
4935,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4936,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4937,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4938,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4939,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4940,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4941,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4942,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4943,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4944,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4945,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4946,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4947,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4948,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4949,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4950,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
4951,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4952,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
4953,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4954,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
4955,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4956,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4957,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4958,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4959,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
4960,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4961,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4962,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4963,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4964,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4965,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4966,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4967,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4968,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4969,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4970,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4971,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4972,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4973,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4974,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4975,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4976,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4977,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4978,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4979,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4980,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4981,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4982,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4983,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4984,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4985,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4986,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4987,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4988,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
4989,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4990,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4991,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4992,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4993,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4994,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4995,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4996,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
4997,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4998,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4999,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5000,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
5001,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
5002,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5003,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
5004,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5005,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5006,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5007,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5008,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
5009,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5010,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5011,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5012,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5013,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5014,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5015,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5016,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5017,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5018,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
5019,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5020,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5021,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5022,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
5023,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5024,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5025,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5026,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5027,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5028,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5029,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5030,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5031,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5032,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5033,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5034,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
5035,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5036,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5037,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
5038,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5039,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5040,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5041,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5042,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
5043,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5044,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5045,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5046,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5047,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5048,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5049,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5050,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5051,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5052,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5053,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
5054,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5055,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5056,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
5057,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
5058,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5059,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5060,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5061,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5062,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5063,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5064,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
5065,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
5066,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
5067,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
5068,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
5069,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
5070,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5071,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5072,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
5073,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5074,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
5075,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5076,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
5077,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5078,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
5079,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
5080,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
5081,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5082,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
5083,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5084,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
5085,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
5086,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5087,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
5088,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
5089,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
5090,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
5091,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
5092,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
5093,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
5094,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
5095,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5096,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
5097,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5098,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
5099,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
5100,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5101,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5102,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Wetland
5103,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
5104,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
5105,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
5106,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5107,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5108,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
5109,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5110,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5111,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
5112,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5113,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5114,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5115,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5116,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5117,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
5118,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
5119,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
5120,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
5121,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
5122,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
5123,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
5124,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
5125,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
5126,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5127,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
5128,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
5129,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
5130,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
