Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZT_M_R
12069,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
12070,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12071,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
12072,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12073,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
12074,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
12075,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
12076,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12077,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
12078,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
12079,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12080,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
12081,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
12082,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
12083,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Water
12084,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12085,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
12086,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
12087,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
12088,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12089,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
12090,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
12091,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12092,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12093,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
12094,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
12095,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12096,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
12097,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
12098,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12099,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
12100,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
12101,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
12102,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
12103,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
12104,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12105,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
12106,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12107,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12108,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
12109,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12110,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
12111,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
12112,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
12113,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
12114,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
12115,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
12116,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
12117,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12118,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
12119,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
12120,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
12121,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
12122,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Wetland,Water
12123,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,NULL,Forest
12124,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
12125,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
12126,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
12127,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
12128,Forest,Cropland,Forest,Water,Non_Wetland,Bareland,NULL,Water
12129,Forest,Cropland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
12130,Forest,Cropland,Forest,Water,Non_Wetland,Water,Water,Grassland
12131,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
12132,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
12133,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
12134,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
12135,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
12136,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
12137,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
12138,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
12139,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
12140,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
12141,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
12142,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
12143,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
12144,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
12145,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
12146,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
12147,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
12148,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
12149,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,NULL,Forest
12150,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
12151,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
12152,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12153,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12154,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12155,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
12156,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
12157,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
12158,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
12159,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
12160,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
12161,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12162,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12163,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12164,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12165,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
12166,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
12167,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
12168,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12169,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
12170,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12171,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
12172,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
12173,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
12174,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
12175,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Water,Water
12176,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
12177,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12178,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
12179,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
12180,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
12181,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12182,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
12183,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland,Water,Water
12184,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland,Water,Forest
12185,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Water
12186,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
12187,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Water
12188,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12189,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
12190,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12191,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
12192,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
12193,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
12194,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
12195,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
12196,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
12197,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12198,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
12199,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Water
12200,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
12201,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,NULL
12202,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12203,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
12204,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12205,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
12206,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
12207,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
12208,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
12209,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
12210,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
12211,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
12212,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
12213,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
12214,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
12215,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
12216,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,NULL
12217,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
12218,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
12219,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
12220,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
12221,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
12222,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,NULL
12223,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
12224,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
12225,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
12226,Forest,Wetland,Water,Non_Water,Water,Bareland,Water,NULL
12227,Forest,Wetland,Water,Non_Water,Water,Bareland,Water,Water
12228,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
12229,Forest,Wetland,Water,Water,Water,Grassland,Water,Water
12230,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
12231,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
12232,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
12233,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
12234,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
12235,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
12236,Forest,Wetland,Water,Water,Water,Bareland,Water,Wetland
12237,Forest,Wetland,Water,Water,Water,Bareland,Water,Water
12238,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
12239,Forest,Wetland,Water,Water,Water,Water,Water,Water
12240,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
12241,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12242,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
12243,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
12244,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12245,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,NULL
12246,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
12247,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12248,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12249,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
12250,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
12251,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12252,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
12253,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12254,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
12255,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
12256,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
12257,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12258,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
12259,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
12260,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
12261,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
12262,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
12263,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
12264,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12265,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
12266,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Water
12267,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12268,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12269,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
12270,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
12271,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
12272,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
12273,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
12274,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
12275,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12276,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
12277,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12278,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
12279,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
12280,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
12281,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
12282,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
12283,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
12284,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
12285,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
12286,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Wetland
12287,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Water
12288,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
12289,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
12290,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,NULL
12291,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
12292,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
12293,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
12294,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12295,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12296,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12297,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12298,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12299,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12300,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
12301,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
12302,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
12303,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12304,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12305,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12306,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
12307,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
12308,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12309,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
12310,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
12311,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12312,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
12313,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
12314,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
12315,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12316,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
12317,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12318,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
12319,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
12320,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12321,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
12322,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12323,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
12324,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
12325,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
12326,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
12327,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
12328,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
12329,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
12330,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
12331,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
12332,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
12333,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
12334,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12335,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12336,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12337,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
12338,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
12339,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
12340,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
12341,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
12342,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
12343,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
12344,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
12345,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12346,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12347,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
12348,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12349,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12350,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
12351,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
12352,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12353,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12354,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
12355,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12356,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12357,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12358,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12359,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
12360,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12361,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12362,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12363,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12364,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12365,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12366,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12367,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12368,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12369,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
12370,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
12371,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12372,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12373,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12374,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12375,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12376,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12377,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12378,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12379,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12380,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
12381,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12382,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
12383,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
12384,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
12385,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12386,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
12387,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
12388,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
12389,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
