Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R
7230,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Water
7231,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7232,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
7233,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7234,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
7235,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7236,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7237,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7238,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
7239,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7240,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7241,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7242,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
7243,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7244,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
7245,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7246,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
7247,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
7248,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
7249,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
7250,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
7251,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
7252,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
7253,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
7254,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7255,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
7256,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
7257,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
7258,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7259,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7260,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7261,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7262,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7263,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7264,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
7265,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
7266,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7267,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7268,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7269,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
7270,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7271,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7272,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
7273,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7274,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
7275,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
7276,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
7277,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
7278,Forest,NULL,Water,NULL,Water,Forest,Bareland,Grassland
7279,Forest,NULL,Water,NULL,Water,Forest,Forest,Grassland
7280,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
7281,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
7282,Forest,NULL,Water,Water,Water,Bareland,Bareland,Forest
7283,Forest,NULL,Water,Water,Water,Water,Water,Wetland
7284,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7285,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7286,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7287,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7288,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7289,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7290,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7291,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7292,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
7293,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
7294,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7295,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7296,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7297,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7298,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7299,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7300,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
7301,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7302,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7303,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7304,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7305,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7306,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7307,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
7308,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7309,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7310,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7311,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7312,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7313,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7314,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7315,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
7316,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7317,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7318,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7319,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7320,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7321,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7322,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
7323,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7324,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7325,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
7326,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
7327,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7328,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7329,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
7330,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7331,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7332,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7333,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7334,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7335,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
7336,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7337,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7338,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7339,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7340,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7341,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7342,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7343,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7344,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7345,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7346,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7347,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7348,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
7349,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7350,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
7351,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7352,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7353,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7354,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7355,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7356,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7357,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
7358,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7359,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7360,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7361,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7362,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
7363,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7364,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
7365,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7366,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
7367,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
7368,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7369,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
7370,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7371,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
7372,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
7373,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
7374,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
7375,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7376,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7377,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7378,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
7379,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7380,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7381,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7382,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
7383,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
7384,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7385,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7386,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
7387,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
7388,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Water
7389,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7390,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7391,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7392,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
7393,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
7394,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7395,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7396,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7397,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7398,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7399,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7400,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7401,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7402,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7403,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7404,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7405,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7406,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,NULL
7407,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7408,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7409,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
7410,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7411,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7412,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7413,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7414,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
7415,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
7416,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Bareland,Grassland
7417,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
7418,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
7419,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,NULL
7420,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
7421,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
7422,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
7423,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Forest
7424,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
7425,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
7426,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7427,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
7428,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7429,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7430,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7431,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7432,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7433,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7434,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7435,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7436,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7437,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7438,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7439,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7440,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
7441,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7442,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7443,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7444,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
7445,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7446,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7447,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7448,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,NULL
7449,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Water,NULL
7450,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7451,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7452,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7453,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
7454,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7455,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7456,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7457,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7458,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7459,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7460,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
7461,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
7462,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7463,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7464,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7465,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7466,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7467,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7468,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7469,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7470,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7471,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7472,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7473,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7474,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7475,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7476,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7477,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7478,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7479,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7480,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7481,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7482,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7483,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7484,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
7485,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
7486,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,NULL,Water
7487,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
7488,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
7489,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
7490,Forest,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Wetland
7491,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
7492,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
7493,Forest,Wetland,Wetland,Water,Wetland,Forest,Shrubland,Wetland
7494,Forest,Wetland,Water,Water,Water,Shrubland,Water,Wetland
7495,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
7496,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
7497,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Water
7498,Forest,Bareland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7499,Forest,Bareland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7500,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7501,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7502,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7503,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Water
7504,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7505,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7506,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7507,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7508,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7509,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
7510,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
7511,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7512,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7513,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7514,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7515,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7516,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
7517,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7518,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7519,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7520,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
7521,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7522,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7523,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
7524,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7525,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7526,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7527,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
7528,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7529,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7530,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
7531,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7532,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
7533,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,NULL,NULL
7534,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7535,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7536,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7537,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
7538,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7539,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7540,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7541,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7542,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7543,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7544,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7545,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7546,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7547,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
7548,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Water
7549,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
7550,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
7551,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
7552,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7553,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
7554,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7555,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
