Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEJ_M_R
3100,Water,Cropland,Forest,Water,Non_Wetland,Bareland,Grassland,Water
3101,Water,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3102,Water,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Bareland
3103,Water,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Water
3104,Water,Cropland,Forest,Water,Non_Wetland,Water,Water,Grassland
3105,Water,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
3106,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3107,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
3108,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
3109,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3110,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3111,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3112,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3113,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3114,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3115,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3116,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3117,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3118,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3119,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3120,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3121,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3122,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,NULL
3123,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3124,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Water
3125,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3126,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3127,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
3128,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3129,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
3130,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Forest
3131,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3132,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3133,Water,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3134,Water,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
3135,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3136,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
3137,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
3138,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
3139,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
3140,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3141,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
3142,Water,Wetland,Wetland,Water,Wetland,Grassland,Forest,Grassland
3143,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3144,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3145,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3146,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3147,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
3148,Water,Wetland,Built-up,Water,Non_Wetland,Water,Water,Forest
3149,Water,Wetland,Water,NULL,Water,Grassland,Grassland,Grassland
3150,Water,Wetland,Water,NULL,Water,Grassland,Grassland,Forest
3151,Water,Wetland,Water,NULL,Water,Bareland,Grassland,Grassland
3152,Water,Wetland,Water,NULL,Water,Bareland,Water,Grassland
3153,Water,Wetland,Water,NULL,Water,Water,Water,Grassland
3154,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
3155,Water,Wetland,Water,Water,Water,Water,Water,Grassland
3156,Water,Wetland,Water,Water,Water,Water,Water,Water
3157,Water,Wetland,Water,Water,Water,Water,Water,Forest
3158,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3159,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3160,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3161,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3162,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3163,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3164,Water,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3165,Water,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3166,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Bareland
3167,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3168,Water,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3169,Water,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3170,Water,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Bareland
3171,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3172,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Bareland
3173,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
3174,Water,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3175,Water,Bareland,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
3176,Water,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
3177,Water,Built-up,NULL,Water,Non_Wetland,Water,Water,Forest
3178,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3179,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3180,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Water
3181,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Forest
3182,Water,Built-up,Grassland,Water,Non_Wetland,Built-up,Water,Water
3183,Water,Built-up,Grassland,Water,Non_Wetland,Water,Water,Forest
3184,Water,Built-up,Cropland,Water,Non_Wetland,Water,Water,Forest
3185,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Water
3186,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Water
3187,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Forest
3188,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
3189,Water,Built-up,Water,NULL,Water,Built-up,Bareland,Water
3190,Water,Built-up,Water,NULL,Water,Water,Bareland,Forest
3191,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3192,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3193,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3194,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3195,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3196,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3197,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3198,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3199,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3200,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3201,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3202,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3203,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
3204,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3205,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3206,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3207,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3208,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3209,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
3210,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3211,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3212,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
3213,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
3214,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3215,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3216,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3217,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
3218,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
3219,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3220,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
3221,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
3222,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3223,Water,Water,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
3224,Water,Water,NULL,NULL,Non_Wetland,Built-up,Water,Forest
3225,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3226,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3227,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
3228,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3229,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3230,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
3231,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3232,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3233,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
3234,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
3235,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3236,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
3237,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
3238,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3239,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3240,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3241,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
3242,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
3243,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3244,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3245,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3246,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
3247,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
3248,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3249,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3250,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
3251,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3252,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
3253,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3254,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3255,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
3256,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
3257,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
3258,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
3259,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
3260,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
3261,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
3262,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
3263,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Bareland
3264,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3265,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3266,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
3267,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3268,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3269,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Bareland
3270,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
3271,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3272,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3273,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3274,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
3275,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
3276,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Bareland
3277,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
3278,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
3279,Water,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
3280,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
3281,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Water
3282,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
3283,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3284,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
3285,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
3286,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
3287,Water,Water,NULL,Water,Non_Wetland,Bareland,Forest,Water
3288,Water,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
3289,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
3290,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
3291,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Bareland
3292,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
3293,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
3294,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
3295,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3296,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
3297,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Grassland
3298,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
3299,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
3300,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
3301,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3302,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
3303,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
3304,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
3305,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
3306,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3307,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3308,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3309,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3310,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
3311,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3312,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3313,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3314,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3315,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3316,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
3317,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3318,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3319,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3320,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3321,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3322,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3323,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
3324,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3325,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
3326,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3327,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3328,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3329,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3330,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3331,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3332,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3333,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3334,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
3335,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3336,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
3337,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3338,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3339,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
3340,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3341,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3342,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3343,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3344,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3345,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3346,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3347,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
3348,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3349,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3350,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3351,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3352,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
3353,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
3354,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3355,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3356,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3357,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3358,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3359,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3360,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3361,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
3362,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Built-up
3363,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3364,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3365,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
3366,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3367,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
3368,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3369,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3370,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3371,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
3372,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
3373,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3374,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3375,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3376,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
3377,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3378,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
3379,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Built-up
3380,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3381,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
3382,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3383,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3384,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
3385,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3386,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
3387,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
3388,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
3389,Water,Water,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
3390,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
3391,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3392,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3393,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3394,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
3395,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3396,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3397,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3398,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
3399,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3400,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3401,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3402,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3403,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
3404,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3405,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3406,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
3407,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3408,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3409,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3410,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3411,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3412,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
3413,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
3414,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3415,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3416,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
3417,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3418,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
