Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R
3007,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3008,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3009,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3010,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3011,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3012,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3013,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3014,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3015,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3016,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3017,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3018,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3019,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3020,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3021,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3022,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3023,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3024,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3025,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3026,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3027,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3028,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3029,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3030,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3031,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3032,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3033,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
3034,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3035,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3036,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3037,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3038,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3039,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3040,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3041,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3042,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3043,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3044,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3045,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3046,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3047,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3048,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3049,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3050,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3051,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3052,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3053,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3054,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3055,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3056,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3057,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3058,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3059,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3060,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3061,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3062,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3063,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3064,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3065,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3066,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3067,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3068,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3069,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3070,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3071,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3072,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3073,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3074,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3075,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3076,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3077,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3078,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3079,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3080,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3081,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3082,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3083,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3084,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3085,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3086,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3087,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3088,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3089,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3090,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3091,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3092,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3093,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3094,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3095,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3096,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3097,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3098,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3099,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3100,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3101,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3102,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3103,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3104,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3105,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3106,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3107,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3108,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3109,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3110,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3111,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3112,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3113,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3114,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3115,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3116,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3117,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3118,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3119,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3120,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3121,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3122,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3123,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3124,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3125,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3126,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3127,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3128,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3129,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3130,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3131,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3132,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3133,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3134,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3135,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3136,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3137,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3138,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3139,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3140,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3141,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3142,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3143,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3144,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3145,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3146,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3147,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3148,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3149,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3150,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3151,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3152,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3153,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3154,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3155,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3156,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3157,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3158,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3159,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3160,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3161,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3162,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3163,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
3164,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3165,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3166,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3167,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3168,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3169,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3170,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3171,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3172,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3173,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3174,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3175,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3176,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3177,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3178,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3179,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3180,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3181,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3182,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3183,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3184,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3185,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3186,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3187,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
3188,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3189,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3190,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3191,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3192,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3193,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3194,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3195,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3196,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
3197,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3198,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
3199,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
3200,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3201,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3202,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3203,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3204,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3205,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3206,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3207,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3208,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3209,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3210,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3211,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3212,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3213,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3214,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3215,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3216,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3217,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3218,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3219,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3220,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3221,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3222,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3223,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3224,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3225,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3226,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3227,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3228,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3229,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3230,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3231,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3232,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3233,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3234,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3235,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3236,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3237,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3238,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3239,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3240,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3241,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3242,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3243,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3244,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3245,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3246,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3247,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3248,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3249,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3250,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3251,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3252,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3253,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3254,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3255,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3256,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3257,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3258,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
3259,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3260,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3261,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3262,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3263,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3264,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3265,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3266,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3267,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3268,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3269,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3270,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3271,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3272,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3273,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3274,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3275,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3276,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3277,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3278,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3279,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
3280,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3281,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3282,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3283,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3284,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3285,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
3286,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3287,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3288,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3289,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3290,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3291,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3292,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3293,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3294,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3295,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3296,Forest,Built-up,Water,NULL,Water,NULL,NULL,Cropland
3297,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
3298,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
3299,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3300,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
3301,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3302,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
3303,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
3304,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3305,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3306,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3307,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3308,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3309,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3310,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3311,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3312,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3313,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3314,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
3315,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
3316,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3317,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3318,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3319,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3320,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3321,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3322,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3323,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3324,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3325,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3326,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3327,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3328,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3329,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3330,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3331,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3332,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3333,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3334,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3335,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3336,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3337,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3338,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3339,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3340,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3341,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3342,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3343,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3344,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3345,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3346,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3347,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3348,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3349,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3350,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3351,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
