Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEV_M_R
9531,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Forest
9532,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
9533,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
9534,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
9535,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
9536,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9537,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9538,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9539,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9540,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,NULL
9541,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9542,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Cropland
9543,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9544,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Built-up
9545,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
9546,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9547,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,NULL
9548,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
9549,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
9550,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,NULL
9551,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
9552,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
9553,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
9554,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
9555,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
9556,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,NULL
9557,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
9558,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9559,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
9560,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9561,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
9562,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
9563,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
9564,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
9565,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
9566,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
9567,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
9568,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
9569,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,NULL
9570,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
9571,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
9572,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
9573,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
9574,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
9575,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,NULL
9576,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
9577,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9578,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,NULL
9579,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
9580,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9581,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
9582,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
9583,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,NULL
9584,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
9585,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
9586,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
9587,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
9588,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
9589,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
9590,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
9591,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
9592,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
9593,Water,Water,Wetland,Water,Wetland,NULL,Bareland,Water
9594,Water,Water,Wetland,Water,Wetland,NULL,Built-up,Grassland
9595,Water,Water,Wetland,Water,Wetland,NULL,Built-up,Forest
9596,Water,Water,Wetland,Water,Wetland,NULL,Water,NULL
9597,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
9598,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
9599,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
9600,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
9601,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
9602,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
9603,Water,Water,Wetland,Water,Wetland,NULL,Forest,Water
9604,Water,Water,Wetland,Water,Wetland,NULL,Forest,Forest
9605,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Grassland
9606,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Water
9607,Water,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
9608,Water,Water,Wetland,Water,Wetland,Cropland,Water,Cropland
9609,Water,Water,Wetland,Water,Wetland,Cropland,Water,Wetland
9610,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
9611,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
9612,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Water
9613,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
9614,Water,Water,Wetland,Water,Wetland,Wetland,Water,NULL
9615,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
9616,Water,Water,Wetland,Water,Wetland,Wetland,Water,Cropland
9617,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
9618,Water,Water,Wetland,Water,Wetland,Wetland,Water,Built-up
9619,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
9620,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
9621,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
9622,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
9623,Water,Water,Wetland,Water,Wetland,Built-up,Water,Built-up
9624,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
9625,Water,Water,Wetland,Water,Wetland,Water,NULL,Cropland
9626,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
9627,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
9628,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
9629,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
9630,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
9631,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
9632,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
9633,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
9634,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
9635,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
9636,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
9637,Water,Water,Wetland,Water,Wetland,Water,Water,Water
9638,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
9639,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
9640,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
9641,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
9642,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
9643,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
9644,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
9645,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Water
9646,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
9647,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
9648,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
9649,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
9650,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
9651,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9652,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
9653,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
9654,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9655,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
9656,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9657,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
9658,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
9659,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9660,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
9661,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
9662,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
9663,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9664,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9665,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
9666,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9667,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
9668,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9669,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
9670,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
9671,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
9672,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
9673,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9674,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
9675,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
9676,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
9677,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
9678,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Cropland
9679,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Water
9680,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
9681,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
9682,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
9683,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
9684,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9685,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9686,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
9687,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
9688,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
9689,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
9690,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
9691,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Cropland
9692,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
9693,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Bareland
9694,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
9695,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
9696,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,NULL
9697,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Water
9698,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
9699,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9700,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Water
9701,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
9702,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Cropland
9703,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
9704,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
9705,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Wetland
9706,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
9707,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
9708,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
9709,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,NULL
9710,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
9711,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
9712,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
9713,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9714,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9715,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
9716,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
9717,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Water
9718,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
9719,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
9720,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
9721,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
9722,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
9723,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
9724,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
9725,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
9726,Water,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
9727,Water,Water,Bareland,Water,Non_Wetland,NULL,Built-up,Water
9728,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
9729,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Bareland
9730,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
9731,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
9732,Water,Water,Bareland,Water,Non_Wetland,Wetland,NULL,Cropland
9733,Water,Water,Bareland,Water,Non_Wetland,Wetland,NULL,Water
9734,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
9735,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
9736,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
9737,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
9738,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
9739,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
9740,Water,Water,Bareland,Water,Non_Wetland,Forest,NULL,Water
9741,Water,Water,Bareland,Water,Non_Wetland,Forest,NULL,Forest
9742,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
9743,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
9744,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9745,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9746,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
9747,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9748,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
9749,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
9750,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
9751,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
9752,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
9753,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
9754,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
9755,Water,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
9756,Water,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Water
9757,Water,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
9758,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Bareland,Water
9759,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
9760,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9761,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9762,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
9763,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9764,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
9765,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
9766,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
9767,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
9768,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
9769,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
9770,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
9771,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
9772,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
9773,Water,Water,Built-up,NULL,Non_Wetland,Forest,NULL,Water
9774,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
9775,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
9776,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
9777,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
9778,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
9779,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Water
9780,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
9781,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Cropland
9782,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Wetland
9783,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
9784,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Built-up
9785,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
9786,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
9787,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
9788,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
9789,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
9790,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
9791,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Grassland
9792,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
9793,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Built-up
9794,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
9795,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
9796,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
9797,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Built-up,Forest
9798,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
9799,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
9800,Water,Water,Built-up,Water,Non_Wetland,NULL,Built-up,Water
9801,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Grassland
9802,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Wetland
9803,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Built-up
9804,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
9805,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Forest
9806,Water,Water,Built-up,Water,Non_Wetland,Wetland,NULL,Grassland
9807,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
9808,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
9809,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
9810,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Water
9811,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Water
9812,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Cropland
9813,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
9814,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Water
9815,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
9816,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
9817,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
9818,Water,Water,Water,NULL,Water,NULL,NULL,Water
9819,Water,Water,Water,NULL,Water,NULL,NULL,Forest
9820,Water,Water,Water,NULL,Water,NULL,Wetland,Water
9821,Water,Water,Water,NULL,Water,NULL,Bareland,Grassland
9822,Water,Water,Water,NULL,Water,NULL,Bareland,Water
9823,Water,Water,Water,NULL,Water,NULL,Built-up,Water
9824,Water,Water,Water,NULL,Water,NULL,Water,Grassland
9825,Water,Water,Water,NULL,Water,NULL,Water,Water
9826,Water,Water,Water,NULL,Water,NULL,Water,Forest
9827,Water,Water,Water,NULL,Water,NULL,Forest,Forest
9828,Water,Water,Water,NULL,Water,Wetland,NULL,Water
9829,Water,Water,Water,NULL,Water,Wetland,NULL,Forest
9830,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
9831,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
9832,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
9833,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
9834,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
9835,Water,Water,Water,NULL,Water,Wetland,Water,Water
9836,Water,Water,Water,NULL,Water,Wetland,Water,Forest
9837,Water,Water,Water,NULL,Water,Bareland,NULL,Grassland
9838,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
9839,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
9840,Water,Water,Water,NULL,Water,Bareland,Water,Built-up
9841,Water,Water,Water,NULL,Water,Bareland,Water,Water
9842,Water,Water,Water,NULL,Water,Built-up,Built-up,Water
9843,Water,Water,Water,NULL,Water,Water,NULL,Grassland
9844,Water,Water,Water,NULL,Water,Water,NULL,Water
9845,Water,Water,Water,NULL,Water,Water,NULL,Forest
9846,Water,Water,Water,NULL,Water,Water,Wetland,Water
9847,Water,Water,Water,NULL,Water,Water,Wetland,Forest
9848,Water,Water,Water,NULL,Water,Water,Built-up,Water
9849,Water,Water,Water,NULL,Water,Water,Water,Grassland
9850,Water,Water,Water,NULL,Water,Water,Water,Cropland
9851,Water,Water,Water,NULL,Water,Water,Water,Wetland
9852,Water,Water,Water,NULL,Water,Water,Water,Built-up
9853,Water,Water,Water,NULL,Water,Water,Water,Water
9854,Water,Water,Water,NULL,Water,Water,Water,Forest
9855,Water,Water,Water,NULL,Water,Water,Forest,Water
9856,Water,Water,Water,NULL,Water,Water,Forest,Forest
9857,Water,Water,Water,NULL,Water,Forest,NULL,Grassland
9858,Water,Water,Water,NULL,Water,Forest,NULL,Water
9859,Water,Water,Water,NULL,Water,Forest,NULL,Forest
9860,Water,Water,Water,NULL,Water,Forest,Wetland,Water
9861,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
9862,Water,Water,Water,NULL,Water,Forest,Water,Water
9863,Water,Water,Water,NULL,Water,Forest,Water,Forest
9864,Water,Water,Water,NULL,Water,Forest,Forest,Water
9865,Water,Water,Water,NULL,Water,Forest,Forest,Forest
9866,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
9867,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
9868,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
9869,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
9870,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
9871,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
9872,Water,Water,Water,Non_Water,Water,NULL,Grassland,Water
9873,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
9874,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
9875,Water,Water,Water,Non_Water,Water,NULL,Built-up,Water
9876,Water,Water,Water,Non_Water,Water,NULL,Water,NULL
9877,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
9878,Water,Water,Water,Non_Water,Water,NULL,Water,Cropland
9879,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
9880,Water,Water,Water,Non_Water,Water,NULL,Water,Built-up
9881,Water,Water,Water,Non_Water,Water,NULL,Water,Water
9882,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
