Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZU_M_R
4230,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
4231,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
4232,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
4233,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
4234,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
4235,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
4236,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
4237,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
4238,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
4239,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
4240,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
4241,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
4242,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Bareland
4243,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
4244,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4245,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4246,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4247,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4248,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4249,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4250,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4251,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4252,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4253,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4254,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4255,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4256,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4257,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4258,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4259,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
4260,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4261,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4262,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
4263,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4264,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4265,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
4266,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
4267,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
4268,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
4269,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4270,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Cropland
4271,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4272,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
4273,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
4274,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Cropland
4275,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
4276,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
4277,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
4278,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4279,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4280,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
4281,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
4282,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
4283,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Cropland
4284,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
4285,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
4286,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
4287,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4288,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
4289,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
4290,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
4291,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
4292,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
4293,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Cropland
4294,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
4295,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
4296,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
4297,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
4298,Water,NULL,Wetland,Water,Wetland,Water,Water,Cropland
4299,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
4300,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
4301,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
4302,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4303,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4304,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4305,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4306,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4307,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4308,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4309,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4310,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
4311,Water,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4312,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4313,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4314,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4315,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4316,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4317,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4318,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4319,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
4320,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
4321,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4322,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4323,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4324,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4325,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4326,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
4327,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
4328,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4329,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4330,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
4331,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
4332,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
4333,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
4334,Water,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
4335,Water,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
4336,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
4337,Water,NULL,Water,NULL,Water,Wetland,Water,Wetland
4338,Water,NULL,Water,NULL,Water,Wetland,Water,Bareland
4339,Water,NULL,Water,NULL,Water,Wetland,Forest,Forest
4340,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
4341,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
4342,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
4343,Water,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
4344,Water,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
4345,Water,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
4346,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
4347,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
4348,Water,NULL,Water,Water,Water,NULL,Wetland,Grassland
4349,Water,NULL,Water,Water,Water,NULL,Wetland,Wetland
4350,Water,NULL,Water,Water,Water,Wetland,Grassland,Forest
4351,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
4352,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
4353,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
4354,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
4355,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
4356,Water,NULL,Water,Water,Water,Wetland,Water,Water
4357,Water,NULL,Water,Water,Water,Wetland,Water,Forest
4358,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
4359,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
4360,Water,NULL,Water,Water,Water,Water,Wetland,Water
4361,Water,NULL,Water,Water,Water,Water,Water,Grassland
4362,Water,NULL,Water,Water,Water,Water,Water,Wetland
4363,Water,NULL,Water,Water,Water,Water,Water,Water
4364,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4365,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4366,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4367,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4368,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
4369,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4370,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4371,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4372,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4373,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4374,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4375,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4376,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4377,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4378,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4379,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4380,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
4381,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
4382,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4383,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4384,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4385,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4386,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4387,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4388,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4389,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4390,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4391,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4392,Water,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4393,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4394,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4395,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4396,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
4397,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
4398,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
4399,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4400,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4401,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4402,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4403,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4404,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
4405,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
4406,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4407,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4408,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
4409,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
4410,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
4411,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
4412,Water,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
4413,Water,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
4414,Water,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
4415,Water,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
4416,Water,Cropland,Wetland,Water,Wetland,Water,Water,Water
4417,Water,Cropland,Water,Water,Water,Wetland,Water,Wetland
4418,Water,Cropland,Water,Water,Water,Wetland,Water,Water
4419,Water,Cropland,Water,Water,Water,Water,Wetland,Grassland
4420,Water,Cropland,Water,Water,Water,Water,Water,Wetland
4421,Water,Cropland,Water,Water,Water,Water,Water,Water
4422,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4423,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4424,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4425,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4426,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4427,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4428,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4429,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4430,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
4431,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
4432,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4433,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4434,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
4435,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4436,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
4437,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
4438,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4439,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
4440,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4441,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
4442,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
4443,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4444,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4445,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4446,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4447,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4448,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4449,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4450,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4451,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4452,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
4453,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4454,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4455,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4456,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4457,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4458,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
4459,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4460,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4461,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
4462,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4463,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4464,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4465,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4466,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4467,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
4468,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4469,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4470,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
4471,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
4472,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4473,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4474,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4475,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4476,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4477,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4478,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4479,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4480,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4481,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
4482,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4483,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4484,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4485,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
4486,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4487,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4488,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
4489,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4490,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
4491,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Bareland
4492,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4493,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4494,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4495,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4496,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4497,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4498,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4499,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
4500,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4501,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4502,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
4503,Water,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4504,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4505,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
4506,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4507,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
4508,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Forest
4509,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
4510,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
4511,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4512,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4513,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
4514,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
4515,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
4516,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4517,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4518,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4519,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4520,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4521,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
4522,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
4523,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
4524,Water,Wetland,Wetland,NULL,Wetland,Cropland,Water,Grassland
4525,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
4526,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4527,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4528,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4529,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4530,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4531,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
4532,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4533,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Cropland
4534,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4535,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
4536,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
4537,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
4538,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4539,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
4540,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
4541,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4542,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
4543,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
4544,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
4545,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
4546,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
4547,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
4548,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
4549,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
4550,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4551,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
4552,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4553,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4554,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4555,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4556,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
4557,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4558,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4559,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4560,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4561,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4562,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4563,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4564,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
4565,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
