Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MMU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MMU_M_R
3255,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3256,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3257,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3258,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3259,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3260,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3261,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3262,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3263,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3264,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3265,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3266,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3267,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3268,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3269,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3270,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3271,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3272,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3273,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3274,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3275,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3276,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3277,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3278,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3279,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3280,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
3281,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3282,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3283,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3284,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3285,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3286,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3287,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3288,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
3289,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3290,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3291,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Forest
3292,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3293,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3294,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3295,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
3296,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3297,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
3298,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
3299,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
3300,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3301,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3302,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3303,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3304,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3305,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3306,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3307,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3308,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3309,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3310,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3311,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3312,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3313,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3314,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3315,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3316,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3317,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3318,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3319,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3320,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3321,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3322,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3323,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3324,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3325,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3326,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3327,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3328,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3329,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3330,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3331,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3332,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3333,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3334,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
3335,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3336,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3337,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3338,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3339,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3340,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3341,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3342,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3343,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3344,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3345,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3346,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3347,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
3348,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
3349,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3350,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3351,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3352,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3353,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
3354,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3355,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3356,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3357,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3358,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3359,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3360,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3361,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
3362,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
3363,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3364,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3365,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3366,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3367,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
3368,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3369,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3370,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3371,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Water
3372,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3373,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3374,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3375,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
3376,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3377,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
3378,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3379,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3380,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3381,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3382,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
3383,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3384,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3385,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3386,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3387,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
3388,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3389,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3390,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
3391,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
3392,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3393,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
3394,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Wetland
3395,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
3396,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
3397,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3398,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3399,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3400,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3401,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3402,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3403,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3404,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3405,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3406,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3407,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3408,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3409,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3410,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3411,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3412,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3413,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3414,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
3415,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3416,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
3417,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
3418,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3419,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3420,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3421,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3422,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3423,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3424,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3425,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3426,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3427,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3428,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
3429,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
3430,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Built-up,Forest
3431,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3432,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3433,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3434,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3435,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3436,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3437,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3438,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3439,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3440,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3441,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3442,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
3443,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
3444,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
3445,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
3446,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3447,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
3448,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3449,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3450,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3451,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3452,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3453,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3454,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3455,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3456,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3457,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3458,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3459,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3460,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3461,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3462,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3463,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3464,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3465,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3466,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3467,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
3468,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3469,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
3470,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3471,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3472,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3473,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3474,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3475,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3476,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3477,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3478,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
3479,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3480,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Forest
3481,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3482,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
3483,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3484,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3485,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3486,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3487,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
3488,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3489,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3490,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3491,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3492,Forest,Forest,Wetland,NULL,Wetland,Built-up,Bareland,Forest
3493,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Grassland
3494,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
3495,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
3496,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3497,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3498,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3499,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3500,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3501,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3502,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3503,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3504,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3505,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3506,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
3507,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3508,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3509,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3510,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3511,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3512,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3513,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3514,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3515,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3516,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3517,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3518,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
3519,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3520,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3521,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3522,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3523,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3524,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Built-up,Grassland
3525,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3526,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
3527,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3528,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
3529,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
3530,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3531,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3532,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
3533,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3534,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3535,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3536,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3537,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Built-up,Grassland
3538,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3539,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3540,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
3541,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3542,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3543,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3544,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3545,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3546,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3547,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3548,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3549,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
3550,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3551,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3552,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3553,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3554,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3555,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3556,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
3557,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3558,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
3559,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3560,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3561,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
3562,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
3563,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3564,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
3565,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3566,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3567,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3568,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
3569,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3570,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
3571,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3572,Forest,Forest,Wetland,Water,Wetland,Grassland,Built-up,Grassland
3573,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3574,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
3575,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3576,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
