Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PPS_M_R
2314,Water,Wetland,NULL,NULL,Non_Wetland,Forest
2315,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2316,Water,Wetland,NULL,Non_Water,Non_Wetland,Water
2317,Water,Wetland,NULL,Non_Water,Non_Wetland,Forest
2318,Water,Wetland,NULL,Water,Non_Wetland,Wetland
2319,Water,Wetland,NULL,Water,Non_Wetland,Bareland
2320,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2321,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2322,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2323,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2324,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2325,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2326,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2327,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
2328,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland
2329,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2330,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
2331,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2332,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
2333,Water,Wetland,Grassland,NULL,Non_Wetland,Water
2334,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2335,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2336,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
2337,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2338,Water,Wetland,Grassland,Water,Non_Wetland,Bareland
2339,Water,Wetland,Grassland,Water,Non_Wetland,Water
2340,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2341,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2342,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
2343,Water,Wetland,Cropland,NULL,Non_Wetland,Water
2344,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
2345,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2346,Water,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
2347,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2348,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
2349,Water,Wetland,Cropland,Water,Non_Wetland,Bareland
2350,Water,Wetland,Cropland,Water,Non_Wetland,Water
2351,Water,Wetland,Cropland,Water,Non_Wetland,Forest
2352,Water,Wetland,Wetland,NULL,Wetland,Grassland
2353,Water,Wetland,Wetland,NULL,Wetland,Wetland
2354,Water,Wetland,Wetland,NULL,Wetland,Bareland
2355,Water,Wetland,Wetland,NULL,Wetland,Water
2356,Water,Wetland,Wetland,NULL,Wetland,Forest
2357,Water,Wetland,Wetland,Non_Water,NULL,Wetland
2358,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
2359,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2360,Water,Wetland,Wetland,Non_Water,Wetland,Bareland
2361,Water,Wetland,Wetland,Non_Water,Wetland,Water
2362,Water,Wetland,Wetland,Non_Water,Wetland,Forest
2363,Water,Wetland,Wetland,Water,NULL,Water
2364,Water,Wetland,Wetland,Water,Wetland,Grassland
2365,Water,Wetland,Wetland,Water,Wetland,Wetland
2366,Water,Wetland,Wetland,Water,Wetland,Bareland
2367,Water,Wetland,Wetland,Water,Wetland,Water
2368,Water,Wetland,Wetland,Water,Wetland,Forest
2369,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
2370,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
2371,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2372,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2373,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2374,Water,Wetland,Built-up,NULL,Non_Wetland,Grassland
2375,Water,Wetland,Built-up,NULL,Non_Wetland,Water
2376,Water,Wetland,Built-up,NULL,Non_Wetland,Forest
2377,Water,Wetland,Built-up,Non_Water,Non_Wetland,Forest
2378,Water,Wetland,Built-up,Water,Non_Wetland,Grassland
2379,Water,Wetland,Water,NULL,Water,Grassland
2380,Water,Wetland,Water,NULL,Water,Wetland
2381,Water,Wetland,Water,NULL,Water,Bareland
2382,Water,Wetland,Water,NULL,Water,Water
2383,Water,Wetland,Water,NULL,Water,Forest
2384,Water,Wetland,Water,Non_Water,NULL,Wetland
2385,Water,Wetland,Water,Non_Water,Water,Grassland
2386,Water,Wetland,Water,Non_Water,Water,Wetland
2387,Water,Wetland,Water,Non_Water,Water,Bareland
2388,Water,Wetland,Water,Non_Water,Water,Water
2389,Water,Wetland,Water,Non_Water,Water,Forest
2390,Water,Wetland,Water,Water,NULL,Water
2391,Water,Wetland,Water,Water,Water,Grassland
2392,Water,Wetland,Water,Water,Water,Wetland
2393,Water,Wetland,Water,Water,Water,Bareland
2394,Water,Wetland,Water,Water,Water,Water
2395,Water,Wetland,Water,Water,Water,Forest
2396,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
2397,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2398,Water,Wetland,Forest,NULL,Non_Wetland,Bareland
2399,Water,Wetland,Forest,NULL,Non_Wetland,Water
2400,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2401,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2402,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2403,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
2404,Water,Wetland,Forest,Water,Non_Wetland,Grassland
2405,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2406,Water,Wetland,Forest,Water,Non_Wetland,Water
2407,Water,Wetland,Forest,Water,Non_Wetland,Forest
2408,Water,Bareland,NULL,NULL,Non_Wetland,Grassland
2409,Water,Bareland,NULL,NULL,Non_Wetland,Bareland
2410,Water,Bareland,NULL,NULL,Non_Wetland,Built-up
2411,Water,Bareland,NULL,NULL,Non_Wetland,Water
2412,Water,Bareland,NULL,NULL,Non_Wetland,Forest
2413,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland
2414,Water,Bareland,NULL,Non_Water,Non_Wetland,Water
2415,Water,Bareland,NULL,Water,Non_Wetland,Bareland
2416,Water,Bareland,NULL,Water,Non_Wetland,Water
2417,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2418,Water,Bareland,Shrubland,NULL,Non_Wetland,Wetland
2419,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2420,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2421,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
2422,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2423,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2424,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2425,Water,Bareland,Grassland,NULL,Non_Wetland,NULL
2426,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2427,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2428,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water
2429,Water,Bareland,Grassland,Water,Non_Wetland,Water
2430,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2431,Water,Bareland,Cropland,NULL,Non_Wetland,Wetland
2432,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2433,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2434,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
2435,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2436,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water
2437,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2438,Water,Bareland,Cropland,Water,Non_Wetland,Wetland
2439,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
2440,Water,Bareland,Cropland,Water,Non_Wetland,Water
2441,Water,Bareland,Wetland,NULL,Wetland,Water
2442,Water,Bareland,Wetland,NULL,Wetland,Forest
2443,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
2444,Water,Bareland,Wetland,Non_Water,Wetland,Water
2445,Water,Bareland,Wetland,Water,Wetland,Grassland
2446,Water,Bareland,Wetland,Water,Wetland,Wetland
2447,Water,Bareland,Wetland,Water,Wetland,Bareland
2448,Water,Bareland,Wetland,Water,Wetland,Water
2449,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2450,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2451,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2452,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
2453,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2454,Water,Bareland,Bareland,Water,Non_Wetland,Water
2455,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
2456,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2457,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up
2458,Water,Bareland,Built-up,NULL,Non_Wetland,Water
2459,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
2460,Water,Bareland,Built-up,Non_Water,Non_Wetland,Water
2461,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
2462,Water,Bareland,Built-up,Water,Non_Wetland,Water
2463,Water,Bareland,Water,NULL,Water,Grassland
2464,Water,Bareland,Water,NULL,Water,Wetland
2465,Water,Bareland,Water,NULL,Water,Bareland
2466,Water,Bareland,Water,NULL,Water,Built-up
2467,Water,Bareland,Water,NULL,Water,Water
2468,Water,Bareland,Water,NULL,Water,Forest
2469,Water,Bareland,Water,Non_Water,Water,Bareland
2470,Water,Bareland,Water,Non_Water,Water,Water
2471,Water,Bareland,Water,Water,Water,Bareland
2472,Water,Bareland,Water,Water,Water,Water
2473,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
2474,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2475,Water,Bareland,Forest,NULL,Non_Wetland,Water
2476,Water,Bareland,Forest,NULL,Non_Wetland,Forest
2477,Water,Built-up,NULL,NULL,Non_Wetland,Grassland
2478,Water,Built-up,NULL,NULL,Non_Wetland,Bareland
2479,Water,Built-up,NULL,NULL,Non_Wetland,Built-up
2480,Water,Built-up,NULL,NULL,Non_Wetland,Water
2481,Water,Built-up,NULL,NULL,Non_Wetland,Forest
2482,Water,Built-up,NULL,Non_Water,Non_Wetland,Bareland
2483,Water,Built-up,NULL,Non_Water,Non_Wetland,Built-up
2484,Water,Built-up,NULL,Non_Water,Non_Wetland,Water
2485,Water,Built-up,NULL,Water,Non_Wetland,Bareland
2486,Water,Built-up,NULL,Water,Non_Wetland,Built-up
2487,Water,Built-up,NULL,Water,Non_Wetland,Water
2488,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
2489,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2490,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2491,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2492,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2493,Water,Built-up,Shrubland,NULL,Non_Wetland,Water
2494,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2495,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2496,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
2497,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
2498,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water
2499,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2500,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland
2501,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland
2502,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up
2503,Water,Built-up,Shrubland,Water,Non_Wetland,Water
2504,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2505,Water,Built-up,Grassland,NULL,Non_Wetland,Wetland
2506,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2507,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
2508,Water,Built-up,Grassland,NULL,Non_Wetland,Water
2509,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
2510,Water,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2511,Water,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
2512,Water,Built-up,Grassland,Non_Water,Non_Wetland,Built-up
2513,Water,Built-up,Grassland,Non_Water,Non_Wetland,Water
2514,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
2515,Water,Built-up,Grassland,Water,Non_Wetland,Bareland
2516,Water,Built-up,Grassland,Water,Non_Wetland,Built-up
2517,Water,Built-up,Grassland,Water,Non_Wetland,Water
2518,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2519,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2520,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland
2521,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2522,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
2523,Water,Built-up,Cropland,NULL,Non_Wetland,Water
2524,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2525,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2526,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2527,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2528,Water,Built-up,Cropland,Water,Non_Wetland,Grassland
2529,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
2530,Water,Built-up,Cropland,Water,Non_Wetland,Forest
2531,Water,Built-up,Wetland,NULL,NULL,Built-up
2532,Water,Built-up,Wetland,NULL,NULL,Water
2533,Water,Built-up,Wetland,NULL,Wetland,Grassland
2534,Water,Built-up,Wetland,NULL,Wetland,Wetland
2535,Water,Built-up,Wetland,NULL,Wetland,Bareland
2536,Water,Built-up,Wetland,NULL,Wetland,Built-up
2537,Water,Built-up,Wetland,NULL,Wetland,Water
2538,Water,Built-up,Wetland,NULL,Wetland,Forest
2539,Water,Built-up,Wetland,Non_Water,Wetland,Grassland
2540,Water,Built-up,Wetland,Non_Water,Wetland,Wetland
2541,Water,Built-up,Wetland,Non_Water,Wetland,Built-up
2542,Water,Built-up,Wetland,Non_Water,Wetland,Water
2543,Water,Built-up,Wetland,Non_Water,Wetland,Forest
2544,Water,Built-up,Wetland,Water,NULL,Grassland
2545,Water,Built-up,Wetland,Water,NULL,Built-up
2546,Water,Built-up,Wetland,Water,NULL,Water
2547,Water,Built-up,Wetland,Water,NULL,Forest
2548,Water,Built-up,Wetland,Water,Wetland,Grassland
2549,Water,Built-up,Wetland,Water,Wetland,Wetland
2550,Water,Built-up,Wetland,Water,Wetland,Bareland
2551,Water,Built-up,Wetland,Water,Wetland,Built-up
2552,Water,Built-up,Wetland,Water,Wetland,Water
2553,Water,Built-up,Wetland,Water,Wetland,Forest
2554,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2555,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2556,Water,Built-up,Bareland,NULL,Non_Wetland,Built-up
2557,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
2558,Water,Built-up,Bareland,Non_Water,Non_Wetland,Water
2559,Water,Built-up,Built-up,NULL,Non_Wetland,NULL
2560,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2561,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
2562,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland
2563,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2564,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
2565,Water,Built-up,Built-up,NULL,Non_Wetland,Water
2566,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
2567,Water,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
2568,Water,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
2569,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
2570,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water
2571,Water,Built-up,Built-up,Non_Water,Non_Wetland,Forest
2572,Water,Built-up,Built-up,Water,Non_Wetland,Grassland
2573,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
2574,Water,Built-up,Built-up,Water,Non_Wetland,Built-up
2575,Water,Built-up,Built-up,Water,Non_Wetland,Water
2576,Water,Built-up,Built-up,Water,Non_Wetland,Forest
2577,Water,Built-up,Water,NULL,NULL,Water
2578,Water,Built-up,Water,NULL,NULL,Forest
2579,Water,Built-up,Water,NULL,Water,Grassland
2580,Water,Built-up,Water,NULL,Water,Bareland
2581,Water,Built-up,Water,NULL,Water,Built-up
2582,Water,Built-up,Water,NULL,Water,Water
2583,Water,Built-up,Water,NULL,Water,Forest
2584,Water,Built-up,Water,Non_Water,NULL,Grassland
2585,Water,Built-up,Water,Non_Water,NULL,Water
2586,Water,Built-up,Water,Non_Water,Water,Water
2587,Water,Built-up,Water,Water,NULL,Water
2588,Water,Built-up,Water,Water,NULL,Forest
2589,Water,Built-up,Water,Water,Water,Wetland
2590,Water,Built-up,Water,Water,Water,Bareland
2591,Water,Built-up,Water,Water,Water,Built-up
2592,Water,Built-up,Water,Water,Water,Water
2593,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
2594,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
2595,Water,Built-up,Forest,NULL,Non_Wetland,Wetland
2596,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
2597,Water,Built-up,Forest,NULL,Non_Wetland,Built-up
2598,Water,Built-up,Forest,NULL,Non_Wetland,Water
2599,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2600,Water,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2601,Water,Built-up,Forest,Non_Water,Non_Wetland,Wetland
2602,Water,Built-up,Forest,Non_Water,Non_Wetland,Water
2603,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
2604,Water,Built-up,Forest,Water,Non_Wetland,Grassland
2605,Water,Built-up,Forest,Water,Non_Wetland,Wetland
2606,Water,Built-up,Forest,Water,Non_Wetland,Bareland
2607,Water,Built-up,Forest,Water,Non_Wetland,Built-up
2608,Water,Built-up,Forest,Water,Non_Wetland,Water
2609,Water,Built-up,Forest,Water,Non_Wetland,Forest
2610,Water,Water,NULL,NULL,Non_Wetland,Grassland
2611,Water,Water,NULL,NULL,Non_Wetland,Cropland
2612,Water,Water,NULL,NULL,Non_Wetland,Wetland
2613,Water,Water,NULL,NULL,Non_Wetland,Bareland
2614,Water,Water,NULL,NULL,Non_Wetland,Built-up
2615,Water,Water,NULL,NULL,Non_Wetland,Water
2616,Water,Water,NULL,NULL,Non_Wetland,Forest
2617,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
2618,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2619,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
2620,Water,Water,NULL,Non_Water,Non_Wetland,Built-up
2621,Water,Water,NULL,Non_Water,Non_Wetland,Water
2622,Water,Water,NULL,Non_Water,Non_Wetland,Forest
2623,Water,Water,NULL,Water,Non_Wetland,Grassland
2624,Water,Water,NULL,Water,Non_Wetland,Wetland
2625,Water,Water,NULL,Water,Non_Wetland,Bareland
2626,Water,Water,NULL,Water,Non_Wetland,Built-up
2627,Water,Water,NULL,Water,Non_Wetland,Water
2628,Water,Water,NULL,Water,Non_Wetland,Forest
2629,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2630,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2631,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2632,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
2633,Water,Water,Shrubland,NULL,Non_Wetland,Water
2634,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2635,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2636,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2637,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2638,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up
2639,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2640,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2641,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2642,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2643,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2644,Water,Water,Shrubland,Water,Non_Wetland,Water
2645,Water,Water,Shrubland,Water,Non_Wetland,Forest
2646,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2647,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2648,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2649,Water,Water,Grassland,NULL,Non_Wetland,Built-up
2650,Water,Water,Grassland,NULL,Non_Wetland,Water
2651,Water,Water,Grassland,NULL,Non_Wetland,Forest
2652,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2653,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2654,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2655,Water,Water,Grassland,Non_Water,Non_Wetland,Built-up
2656,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2657,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2658,Water,Water,Grassland,Water,Non_Wetland,Grassland
2659,Water,Water,Grassland,Water,Non_Wetland,Wetland
2660,Water,Water,Grassland,Water,Non_Wetland,Bareland
2661,Water,Water,Grassland,Water,Non_Wetland,Built-up
2662,Water,Water,Grassland,Water,Non_Wetland,Water
2663,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2664,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2665,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2666,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2667,Water,Water,Cropland,NULL,Non_Wetland,Built-up
2668,Water,Water,Cropland,NULL,Non_Wetland,Water
2669,Water,Water,Cropland,NULL,Non_Wetland,Forest
2670,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2671,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2672,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2673,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2674,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2675,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2676,Water,Water,Cropland,Water,Non_Wetland,Grassland
2677,Water,Water,Cropland,Water,Non_Wetland,Wetland
2678,Water,Water,Cropland,Water,Non_Wetland,Bareland
2679,Water,Water,Cropland,Water,Non_Wetland,Water
2680,Water,Water,Cropland,Water,Non_Wetland,Forest
2681,Water,Water,Wetland,NULL,NULL,Grassland
2682,Water,Water,Wetland,NULL,NULL,Wetland
2683,Water,Water,Wetland,NULL,NULL,Bareland
2684,Water,Water,Wetland,NULL,NULL,Water
2685,Water,Water,Wetland,NULL,NULL,Forest
2686,Water,Water,Wetland,NULL,Wetland,Grassland
2687,Water,Water,Wetland,NULL,Wetland,Wetland
2688,Water,Water,Wetland,NULL,Wetland,Bareland
2689,Water,Water,Wetland,NULL,Wetland,Built-up
2690,Water,Water,Wetland,NULL,Wetland,Water
2691,Water,Water,Wetland,NULL,Wetland,Forest
2692,Water,Water,Wetland,Non_Water,NULL,Wetland
2693,Water,Water,Wetland,Non_Water,NULL,Water
2694,Water,Water,Wetland,Non_Water,NULL,Forest
2695,Water,Water,Wetland,Non_Water,Wetland,Grassland
2696,Water,Water,Wetland,Non_Water,Wetland,Wetland
2697,Water,Water,Wetland,Non_Water,Wetland,Bareland
2698,Water,Water,Wetland,Non_Water,Wetland,Built-up
2699,Water,Water,Wetland,Non_Water,Wetland,Water
2700,Water,Water,Wetland,Non_Water,Wetland,Forest
2701,Water,Water,Wetland,Water,NULL,Wetland
2702,Water,Water,Wetland,Water,NULL,Bareland
2703,Water,Water,Wetland,Water,NULL,Built-up
2704,Water,Water,Wetland,Water,NULL,Water
2705,Water,Water,Wetland,Water,NULL,Forest
2706,Water,Water,Wetland,Water,Wetland,Grassland
2707,Water,Water,Wetland,Water,Wetland,Cropland
2708,Water,Water,Wetland,Water,Wetland,Wetland
2709,Water,Water,Wetland,Water,Wetland,Bareland
2710,Water,Water,Wetland,Water,Wetland,Built-up
2711,Water,Water,Wetland,Water,Wetland,Water
2712,Water,Water,Wetland,Water,Wetland,Forest
2713,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2714,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2715,Water,Water,Bareland,NULL,Non_Wetland,Water
2716,Water,Water,Bareland,NULL,Non_Wetland,Forest
2717,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2718,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2719,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2720,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2721,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2722,Water,Water,Bareland,Water,Non_Wetland,Grassland
2723,Water,Water,Bareland,Water,Non_Wetland,Wetland
2724,Water,Water,Bareland,Water,Non_Wetland,Bareland
2725,Water,Water,Bareland,Water,Non_Wetland,Water
2726,Water,Water,Bareland,Water,Non_Wetland,Forest
2727,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2728,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2729,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2730,Water,Water,Built-up,NULL,Non_Wetland,Built-up
2731,Water,Water,Built-up,NULL,Non_Wetland,Water
2732,Water,Water,Built-up,NULL,Non_Wetland,Forest
2733,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
