Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFH_M_R
7589,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7590,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Cropland
7591,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7592,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
7593,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7594,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7595,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
7596,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
7597,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7598,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7599,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7600,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7601,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland,Forest,Cropland
7602,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7603,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7604,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7605,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7606,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7607,Cropland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7608,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7609,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
7610,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7611,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7612,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7613,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7614,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7615,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7616,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7617,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7618,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7619,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7620,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7621,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7622,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7623,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7624,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7625,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7626,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
7627,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7628,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
7629,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
7630,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
7631,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7632,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
7633,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
7634,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7635,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7636,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7637,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7638,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7639,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7640,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
7641,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7642,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7643,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7644,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7645,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7646,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
7647,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7648,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7649,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
7650,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
7651,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
7652,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7653,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7654,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7655,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7656,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7657,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7658,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
7659,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7660,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7661,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7662,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7663,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7664,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7665,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7666,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7667,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7668,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7669,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7670,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7671,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7672,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
7673,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7674,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7675,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7676,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7677,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7678,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7679,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7680,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7681,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7682,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7683,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7684,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7685,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
7686,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
7687,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
7688,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
7689,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7690,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
7691,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
7692,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7693,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7694,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
7695,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
7696,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
7697,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7698,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7699,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7700,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7701,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7702,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7703,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7704,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
7705,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7706,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7707,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7708,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7709,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7710,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7711,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7712,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
7713,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7714,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7715,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7716,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7717,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
7718,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7719,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
7720,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7721,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
7722,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7723,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
7724,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7725,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7726,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
7727,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
7728,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
7729,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
7730,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7731,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
7732,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7733,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7734,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7735,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
7736,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
7737,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7738,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7739,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7740,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
7741,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7742,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7743,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7744,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7745,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7746,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7747,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7748,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7749,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7750,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7751,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7752,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7753,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7754,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
7755,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7756,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7757,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7758,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
7759,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7760,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7761,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
7762,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7763,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7764,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7765,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
7766,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7767,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7768,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7769,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
7770,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
7771,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
7772,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
7773,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7774,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7775,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7776,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7777,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7778,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7779,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7780,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7781,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7782,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7783,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7784,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
7785,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7786,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7787,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7788,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7789,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7790,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7791,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
7792,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7793,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7794,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
7795,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
7796,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7797,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7798,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
7799,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7800,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7801,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
7802,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
7803,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
7804,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7805,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
7806,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
7807,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7808,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7809,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
7810,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7811,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
7812,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7813,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
7814,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
7815,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7816,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7817,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7818,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7819,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7820,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
7821,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7822,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
7823,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7824,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7825,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Built-up
7826,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
7827,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7828,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
7829,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
7830,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
7831,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
7832,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
7833,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7834,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
7835,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7836,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
7837,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
7838,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7839,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7840,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7841,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
7842,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
7843,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7844,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
7845,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
7846,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
7847,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7848,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
7849,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
7850,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
7851,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
7852,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7853,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7854,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
7855,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7856,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7857,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7858,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7859,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7860,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7861,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7862,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
7863,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
7864,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7865,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7866,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
7867,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
7868,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7869,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7870,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
7871,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7872,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
7873,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7874,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7875,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7876,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7877,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7878,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7879,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7880,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7881,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7882,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
7883,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7884,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
7885,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7886,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7887,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7888,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7889,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
