Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVQ_M_R
2573,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
2574,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2575,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
2576,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2577,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2578,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2579,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2580,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2581,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2582,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2583,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2584,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2585,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2586,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2587,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2588,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2589,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2590,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2591,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2592,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2593,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2594,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2595,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2596,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2597,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2598,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2599,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2600,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
2601,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2602,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
2603,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
2604,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2605,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2606,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2607,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2608,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2609,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2610,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2611,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
2612,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2613,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2614,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2615,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2616,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2617,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2618,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2619,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2620,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
2621,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2622,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2623,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2624,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2625,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
2626,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2627,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2628,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2629,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
2630,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
2631,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
2632,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2633,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
2634,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2635,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2636,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2637,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2638,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2639,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Water
2640,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2641,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
2642,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2643,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2644,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2645,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2646,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2647,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2648,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2649,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2650,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2651,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2652,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2653,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2654,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2655,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
2656,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2657,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
2658,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2659,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2660,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
2661,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
2662,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
2663,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
2664,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2665,Forest,NULL,Wetland,NULL,Wetland,Forest,Bareland,Forest
2666,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2667,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2668,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
2669,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2670,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
2671,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2672,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
2673,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2674,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2675,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
2676,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
2677,Forest,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Forest
2678,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
2679,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2680,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
2681,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
2682,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
2683,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
2684,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
2685,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
2686,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2687,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2688,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2689,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2690,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2691,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2692,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2693,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2694,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
2695,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2696,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2697,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2698,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2699,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2700,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
2701,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2702,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
2703,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2704,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
2705,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2706,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2707,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2708,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
2709,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
2710,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2711,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
2712,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2713,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2714,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2715,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2716,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2717,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2718,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2719,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2720,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2721,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
2722,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2723,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2724,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
2725,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2726,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2727,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2728,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2729,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
2730,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
2731,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
2732,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
2733,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
2734,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
2735,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
2736,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Water
2737,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
2738,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
2739,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
2740,Forest,NULL,Water,Water,Water,Wetland,Bareland,Forest
2741,Forest,NULL,Water,Water,Water,Bareland,Bareland,Grassland
2742,Forest,NULL,Water,Water,Water,Bareland,Bareland,Bareland
2743,Forest,NULL,Water,Water,Water,Bareland,Bareland,Water
2744,Forest,NULL,Water,Water,Water,Bareland,Bareland,Forest
2745,Forest,NULL,Water,Water,Water,Bareland,Forest,Forest
2746,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2747,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2748,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2749,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2750,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2751,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2752,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2753,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2754,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2755,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2756,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2757,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2758,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2759,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2760,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2761,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2762,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2763,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2764,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2765,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2766,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2767,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2768,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2769,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2770,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2771,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2772,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2773,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2774,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2775,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2776,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2777,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2778,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2779,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2780,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2781,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2782,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2783,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2784,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2785,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2786,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2787,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2788,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2789,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
2790,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2791,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2792,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2793,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2794,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2795,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2796,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2797,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2798,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2799,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2800,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2801,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2802,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2803,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2804,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2805,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
2806,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2807,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2808,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2809,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
2810,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
2811,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2812,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2813,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2814,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
2815,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2816,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
2817,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
2818,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
2819,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
2820,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2821,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2822,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2823,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2824,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2825,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2826,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2827,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
2828,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2829,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2830,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2831,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2832,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2833,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
2834,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2835,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
2836,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2837,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
2838,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2839,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2840,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2841,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2842,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2843,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2844,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
2845,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
2846,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2847,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2848,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2849,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2850,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2851,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
2852,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
2853,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2854,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
2855,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
2856,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2857,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2858,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2859,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2860,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2861,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
2862,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2863,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2864,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2865,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Water
2866,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2867,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2868,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2869,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2870,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2871,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2872,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2873,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
2874,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2875,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
2876,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2877,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
2878,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
2879,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
2880,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2881,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2882,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2883,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Grassland
2884,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Water
2885,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Forest
2886,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2887,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2888,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2889,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
2890,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2891,Forest,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Forest
