Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXL_M_R
3475,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3476,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3477,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3478,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3479,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3480,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3481,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3482,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3483,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3484,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3485,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3486,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3487,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3488,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3489,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3490,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3491,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
3492,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3493,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3494,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3495,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3496,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
3497,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3498,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3499,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3500,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3501,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3502,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3503,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3504,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3505,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3506,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3507,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3508,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3509,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3510,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3511,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3512,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3513,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3514,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3515,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3516,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3517,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3518,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3519,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3520,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3521,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3522,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3523,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
3524,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
3525,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3526,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
3527,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3528,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3529,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3530,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3531,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3532,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3533,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3534,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3535,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3536,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
3537,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3538,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3539,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3540,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3541,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3542,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3543,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3544,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3545,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3546,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3547,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3548,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
3549,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3550,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
3551,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3552,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3553,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3554,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3555,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3556,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3557,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3558,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3559,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3560,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3561,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3562,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3563,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3564,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3565,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3566,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3567,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3568,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3569,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3570,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3571,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3572,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3573,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3574,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3575,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3576,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3577,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3578,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3579,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3580,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3581,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3582,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3583,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3584,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3585,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3586,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3587,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3588,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
3589,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3590,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3591,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3592,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3593,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3594,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3595,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3596,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3597,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3598,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3599,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3600,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3601,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3602,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3603,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3604,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3605,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3606,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3607,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3608,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3609,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3610,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3611,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3612,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3613,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3614,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3615,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3616,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3617,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3618,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3619,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3620,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3621,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3622,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3623,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
3624,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3625,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3626,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3627,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
3628,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3629,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3630,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
3631,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
3632,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
3633,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
3634,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
3635,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
3636,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
3637,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
3638,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
3639,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3640,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
3641,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
3642,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
3643,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3644,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
3645,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
3646,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3647,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3648,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3649,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3650,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3651,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
3652,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
3653,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
3654,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
3655,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3656,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3657,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3658,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3659,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3660,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
3661,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
3662,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3663,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3664,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
3665,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3666,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
3667,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3668,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3669,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
3670,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3671,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3672,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
3673,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
3674,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3675,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3676,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3677,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
3678,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3679,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3680,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3681,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3682,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3683,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
3684,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3685,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3686,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
3687,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3688,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3689,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3690,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3691,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3692,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3693,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3694,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3695,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3696,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3697,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
3698,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
3699,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3700,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
3701,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
3702,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3703,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3704,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3705,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3706,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3707,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3708,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3709,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3710,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3711,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3712,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
3713,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3714,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3715,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3716,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3717,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3718,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3719,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3720,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3721,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3722,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3723,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3724,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3725,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3726,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3727,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3728,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3729,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3730,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
3731,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3732,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
3733,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3734,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3735,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3736,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3737,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3738,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3739,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3740,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
3741,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
3742,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3743,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
3744,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3745,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3746,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
3747,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3748,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3749,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3750,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3751,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3752,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3753,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
3754,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
3755,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
3756,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3757,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3758,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
3759,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3760,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
3761,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3762,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3763,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3764,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3765,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3766,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3767,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3768,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3769,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3770,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3771,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3772,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3773,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3774,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3775,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3776,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3777,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
3778,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
3779,Forest,NULL,Water,Non_Water,Water,Water,Forest,Grassland
3780,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
3781,Forest,NULL,Water,Water,Water,Water,Water,Grassland
3782,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3783,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3784,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3785,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3786,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3787,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3788,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3789,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3790,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3791,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3792,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3793,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3794,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
