Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R
2555,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2556,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2557,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2558,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
2559,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2560,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2561,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2562,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2563,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2564,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2565,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2566,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2567,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2568,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2569,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2570,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2571,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2572,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2573,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2574,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2575,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2576,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2577,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2578,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2579,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2580,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Built-up
2581,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2582,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2583,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2584,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2585,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2586,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2587,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2588,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2589,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2590,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2591,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2592,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2593,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2594,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2595,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2596,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2597,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2598,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2599,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2600,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2601,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2602,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2603,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2604,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2605,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2606,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2607,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2608,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2609,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2610,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2611,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2612,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2613,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2614,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2615,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2616,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2617,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2618,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2619,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2620,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2621,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2622,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2623,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2624,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2625,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2626,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2627,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2628,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2629,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2630,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2631,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2632,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2633,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2634,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2635,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2636,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2637,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2638,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2639,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2640,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2641,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2642,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2643,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2644,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2645,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
2646,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2647,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2648,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2649,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2650,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2651,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2652,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2653,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2654,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2655,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2656,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2657,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2658,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2659,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2660,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2661,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2662,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2663,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2664,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2665,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2666,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2667,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2668,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2669,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2670,Forest,Built-up,Water,NULL,Water,NULL,NULL,Wetland
2671,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2672,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2673,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2674,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2675,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2676,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2677,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2678,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2679,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2680,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2681,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2682,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2683,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2684,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2685,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2686,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2687,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2688,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2689,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2691,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2692,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2693,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2694,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2695,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2696,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2697,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2698,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2699,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2700,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2701,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2702,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2703,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2704,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2705,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2706,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2707,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2708,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2709,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2710,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2711,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2712,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2713,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2714,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2715,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2716,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2717,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2718,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2719,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2720,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2721,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2722,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2723,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2724,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2725,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2726,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2727,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2728,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2729,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2730,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2731,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2732,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2733,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2734,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2735,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2736,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2737,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2738,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2739,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2740,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2741,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2742,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2743,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2744,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2745,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2746,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2747,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2748,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2749,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2750,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2751,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2752,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2753,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2754,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2755,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2756,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2757,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2758,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2759,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
2760,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2761,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2762,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2763,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2764,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2765,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2766,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2767,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2768,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2769,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
2770,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2771,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2772,Forest,Water,Water,Water,Water,NULL,NULL,Water
2773,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2774,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2775,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2776,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2777,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2778,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2779,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2780,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2781,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2782,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2783,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2784,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Built-up
2785,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2786,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2787,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2788,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2789,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2790,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2791,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2792,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2793,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2794,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2795,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2796,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2797,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2798,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2799,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2800,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2801,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2802,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2803,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2804,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2805,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2806,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2807,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2808,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2809,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2810,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2811,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2812,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2813,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2814,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2815,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2816,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2817,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2818,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2819,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2820,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2821,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2822,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2823,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2824,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2825,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2826,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2827,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2828,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2829,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2830,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2831,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2832,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2833,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2834,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2835,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2836,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2837,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2838,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2839,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2840,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2841,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2842,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2843,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2844,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2845,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2846,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2847,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2848,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2849,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2850,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2851,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2852,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2853,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2854,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2855,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2856,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2857,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2858,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2859,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2860,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2861,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2862,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2863,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2864,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2865,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2866,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2867,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2868,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2869,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2870,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2871,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2872,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2873,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2874,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2875,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2876,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2877,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2878,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2879,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2880,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2881,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2882,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2883,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2884,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2885,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2886,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2887,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2888,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2889,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2890,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2891,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2892,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2893,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2894,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2895,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2896,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2897,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2898,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2899,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
