Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQK_M_R
9110,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
9111,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9112,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
9113,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9114,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
9115,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9116,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
9117,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
9118,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9119,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
9120,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
9121,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
9122,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9123,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
9124,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
9125,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
9126,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9127,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9128,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
9129,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
9130,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9131,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9132,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9133,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
9134,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
9135,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9136,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
9137,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9138,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
9139,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
9140,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9141,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
9142,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9143,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
9144,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
9145,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
9146,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9147,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9148,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9149,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
9150,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9151,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9152,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9153,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
9154,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
9155,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
9156,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9157,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
9158,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
9159,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9160,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9161,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9162,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
9163,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9164,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9165,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9166,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9167,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
9168,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
9169,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
9170,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
9171,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
9172,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9173,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9174,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
9175,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9176,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
9177,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
9178,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
9179,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
9180,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9181,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
9182,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
9183,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
9184,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
9185,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
9186,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
9187,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
9188,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
9189,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
9190,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
9191,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
9192,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
9193,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
9194,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
9195,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
9196,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9197,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9198,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9199,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9200,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9201,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9202,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9203,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9204,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9205,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9206,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9207,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
9208,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
9209,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9210,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
9211,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9212,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
9213,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9214,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
9215,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9216,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9217,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9218,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
9219,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
9220,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
9221,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
9222,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
9223,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
9224,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
9225,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
9226,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Bareland
9227,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
9228,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9229,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
9230,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
9231,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9232,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
9233,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9234,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
9235,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9236,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9237,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
9238,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
9239,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9240,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9241,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9242,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
9243,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9244,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9245,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9246,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9247,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9248,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
9249,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9250,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9251,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9252,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9253,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9254,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9255,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,NULL
9256,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9257,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
9258,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9259,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9260,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9261,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9262,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9263,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9264,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
9265,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
9266,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9267,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
9268,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9269,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9270,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9271,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9272,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9273,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9274,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9275,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9276,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9277,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
9278,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9279,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9280,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9281,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
9282,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9283,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
9284,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9285,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9286,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9287,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
9288,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9289,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9290,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9291,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9292,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9293,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
9294,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9295,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
9296,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9297,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9298,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9299,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9300,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
9301,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9302,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
9303,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
9304,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
9305,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
9306,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
9307,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9308,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9309,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
9310,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9311,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
9312,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
9313,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
9314,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
9315,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
9316,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
9317,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
9318,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9319,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
9320,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9321,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9322,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
9323,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9324,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9325,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9326,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
9327,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9328,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9329,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9330,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9331,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9332,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9333,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
9334,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9335,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
9336,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9337,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
9338,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9339,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9340,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9341,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9342,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
9343,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9344,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
9345,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9346,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9347,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
9348,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9349,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9350,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9351,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
9352,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9353,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9354,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
9355,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9356,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9357,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
9358,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9359,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9360,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
9361,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9362,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9363,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
9364,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
9365,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9366,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9367,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9368,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
9369,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9370,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9371,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
9372,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9373,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9374,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9375,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9376,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9377,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9378,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9379,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
9380,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
9381,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9382,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
9383,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9384,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9385,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9386,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
9387,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9388,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9389,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9390,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9391,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9392,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
9393,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9394,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
9395,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9396,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
9397,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9398,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9399,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
9400,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9401,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
9402,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9403,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
9404,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
9405,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
9406,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
9407,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
9408,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
9409,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
9410,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9411,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9412,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
9413,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9414,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
9415,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
9416,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
9417,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
9418,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
9419,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
9420,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
9421,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
9422,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9423,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9424,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
9425,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9426,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
