Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R
8194,Water,Water,Water,Water,Water,Shrubland,Water,Water
8195,Water,Water,Water,Water,Water,Shrubland,Forest,Water
8196,Water,Water,Water,Water,Water,Wetland,NULL,Water
8197,Water,Water,Water,Water,Water,Wetland,NULL,Forest
8198,Water,Water,Water,Water,Water,Wetland,Shrubland,Forest
8199,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
8200,Water,Water,Water,Water,Water,Wetland,Water,Grassland
8201,Water,Water,Water,Water,Water,Wetland,Water,Wetland
8202,Water,Water,Water,Water,Water,Wetland,Water,Water
8203,Water,Water,Water,Water,Water,Wetland,Water,Forest
8204,Water,Water,Water,Water,Water,Wetland,Forest,Grassland
8205,Water,Water,Water,Water,Water,Wetland,Forest,Forest
8206,Water,Water,Water,Water,Water,Bareland,Water,Grassland
8207,Water,Water,Water,Water,Water,Bareland,Water,Bareland
8208,Water,Water,Water,Water,Water,Bareland,Water,Water
8209,Water,Water,Water,Water,Water,Bareland,Water,Forest
8210,Water,Water,Water,Water,Water,Water,NULL,Water
8211,Water,Water,Water,Water,Water,Water,NULL,Forest
8212,Water,Water,Water,Water,Water,Water,Wetland,Water
8213,Water,Water,Water,Water,Water,Water,Wetland,Forest
8214,Water,Water,Water,Water,Water,Water,Water,Grassland
8215,Water,Water,Water,Water,Water,Water,Water,Wetland
8216,Water,Water,Water,Water,Water,Water,Water,Bareland
8217,Water,Water,Water,Water,Water,Water,Water,Water
8218,Water,Water,Water,Water,Water,Water,Water,Forest
8219,Water,Water,Water,Water,Water,Water,Forest,Grassland
8220,Water,Water,Water,Water,Water,Water,Forest,Water
8221,Water,Water,Water,Water,Water,Water,Forest,Forest
8222,Water,Water,Water,Water,Water,Forest,NULL,Water
8223,Water,Water,Water,Water,Water,Forest,NULL,Forest
8224,Water,Water,Water,Water,Water,Forest,Wetland,Forest
8225,Water,Water,Water,Water,Water,Forest,Water,Water
8226,Water,Water,Water,Water,Water,Forest,Water,Forest
8227,Water,Water,Water,Water,Water,Forest,Forest,Water
8228,Water,Water,Water,Water,Water,Forest,Forest,Forest
8229,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8230,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8231,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8232,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8233,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8234,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
8235,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
8236,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
8237,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8238,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
8239,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8240,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8241,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8242,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
8243,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8244,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8245,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
8246,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8247,Water,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8248,Water,Water,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8249,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
8250,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
8251,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8252,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8253,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
8254,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8255,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8256,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8257,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8258,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8259,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
8260,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8261,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
8262,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8263,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8264,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8265,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8266,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
8267,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
8268,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
8269,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
8270,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
8271,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
8272,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
8273,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8274,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
8275,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
8276,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
8277,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
8278,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8279,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
8280,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
8281,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8282,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8283,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
8284,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
8285,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
8286,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
8287,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8288,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8289,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
8290,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8291,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
8292,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8293,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
8294,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8295,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
8296,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8297,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8298,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
8299,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
8300,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
8301,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
8302,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8303,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8304,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
8305,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8306,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
8307,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
8308,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
8309,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
8310,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
8311,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
8312,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8313,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
8314,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
8315,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
8316,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
8317,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
8318,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
8319,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
8320,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8321,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
8322,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8323,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
8324,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
8325,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
8326,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
8327,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
8328,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
8329,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8330,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
8331,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
8332,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
8333,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
8334,Water,Water,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
8335,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
8336,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
8337,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
8338,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
8339,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
8340,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
8341,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
8342,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
8343,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
8344,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
8345,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
8346,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
8347,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
8348,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
8349,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
8350,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
8351,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
8352,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8353,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8354,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8355,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
8356,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8357,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
8358,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
8359,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8360,Water,Forest,Wetland,Water,Wetland,NULL,Water,Forest
8361,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
8362,Water,Forest,Water,NULL,Water,Wetland,Forest,Forest
8363,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8364,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8365,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8366,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8367,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8368,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8369,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8370,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8371,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8372,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8373,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8374,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8375,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8376,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8377,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8378,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8379,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8380,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8381,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8382,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8383,Permanent_ice_and_snow,Water,Water,NULL,Water,Bareland,Water,Bareland
8384,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8385,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8386,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8387,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
8388,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8389,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8390,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8391,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8392,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8393,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8394,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8395,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8396,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8397,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
8398,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8399,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
8400,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
8401,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
8402,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
8403,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
8404,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8405,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8406,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8407,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8408,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
8409,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
8410,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8411,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8412,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8413,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8414,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8415,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8416,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8417,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8418,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8419,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
8420,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8421,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8422,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8423,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
8424,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8425,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
8426,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8427,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
8428,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8429,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8430,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8431,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8432,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8433,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
8434,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8435,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8436,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8437,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8438,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8439,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8440,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8441,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8442,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8443,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8444,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
8445,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8446,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8447,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
8448,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
8449,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8450,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
8451,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8452,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8453,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
8454,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
8455,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8456,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
8457,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
8458,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
8459,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
8460,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
8461,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8462,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8463,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8464,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8465,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8466,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8467,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8468,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8469,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8470,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8471,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
8472,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8473,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8474,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8475,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8476,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
8477,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8478,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8479,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8480,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8481,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8482,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8483,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
8484,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8485,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
8486,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8487,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8488,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
8489,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
8490,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
8491,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
8492,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
8493,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8494,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8495,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
8496,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8497,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8498,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
8499,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8500,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8501,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
8502,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
8503,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8504,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
8505,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
8506,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8507,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8508,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8509,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8510,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
8511,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
8512,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8513,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
8514,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
8515,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8516,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8517,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
8518,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8519,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
8520,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
8521,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
8522,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
8523,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8524,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8525,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8526,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
