Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWG_M_R
6484,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
6485,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6486,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6487,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6488,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6489,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
6490,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6491,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6492,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6493,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6494,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6495,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6496,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
6497,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
6498,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
6499,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
6500,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6501,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
6502,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6503,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6504,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
6505,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
6506,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
6507,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6508,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6509,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
6510,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
6511,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6512,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
6513,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
6514,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
6515,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
6516,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
6517,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6518,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
6519,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
6520,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
6521,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
6522,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
6523,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6524,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6525,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
6526,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6527,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
6528,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6529,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
6530,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
6531,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
6532,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6533,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
6534,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
6535,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
6536,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6537,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
6538,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6539,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
6540,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
6541,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
6542,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
6543,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
6544,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
6545,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
6546,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
6547,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
6548,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
6549,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
6550,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
6551,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
6552,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
6553,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
6554,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
6555,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
6556,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
6557,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6558,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
6559,Water,Water,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
6560,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Forest
6561,Water,Water,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
6562,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
6563,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
6564,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
6565,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
6566,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
6567,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
6568,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
6569,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
6570,Water,Water,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
6571,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
6572,Water,Water,Forest,Water,Non_Wetland,Built-up,Wetland,Water
6573,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
6574,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Wetland
6575,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
6576,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
6577,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
6578,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
6579,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
6580,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
6581,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
6582,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
6583,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Bareland
6584,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
6585,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
6586,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
6587,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
6588,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
6589,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
6590,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
6591,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Bareland
6592,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
6593,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
6594,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
6595,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
6596,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
6597,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
6598,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
6599,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6600,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6601,Water,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
6602,Water,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6603,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6604,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6605,Water,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
6606,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6607,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6608,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6609,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6610,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6611,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6612,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
6613,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6614,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6615,Water,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
6616,Water,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
6617,Water,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
6618,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
6619,Water,Forest,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
6620,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6621,Water,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
6622,Water,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6623,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
6624,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6625,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6626,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
6627,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6628,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6629,Water,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
6630,Water,Forest,Wetland,NULL,Wetland,Water,NULL,Grassland
6631,Water,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
6632,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6633,Water,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
6634,Water,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
6635,Water,Forest,Wetland,NULL,Wetland,Water,Water,Water
6636,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6637,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6638,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6639,Water,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6640,Water,Forest,Water,NULL,Water,Grassland,NULL,Grassland
6641,Water,Forest,Water,NULL,Water,Wetland,NULL,Forest
6642,Water,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
6643,Water,Forest,Water,NULL,Water,Bareland,NULL,Grassland
6644,Water,Forest,Water,NULL,Water,Water,NULL,Grassland
6645,Water,Forest,Water,NULL,Water,Water,NULL,Forest
6646,Water,Forest,Water,NULL,Water,Water,Shrubland,Water
6647,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
6648,Water,Forest,Water,NULL,Water,Forest,Water,Forest
6649,Water,Forest,Water,Water,Water,Grassland,NULL,Forest
6650,Water,Forest,Water,Water,Water,Water,NULL,Forest
6651,Water,Forest,Water,Water,Water,Water,Water,Forest
6652,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6653,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6654,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6655,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6656,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6657,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6658,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6659,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
6660,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6661,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6662,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6663,Water,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6664,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6665,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6666,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
6667,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6668,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
6669,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6670,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
6671,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
6672,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6673,Water,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
6674,Water,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
6675,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6676,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6677,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6678,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6679,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6680,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6681,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6682,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
6683,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6684,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6685,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6686,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6687,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6688,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6689,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6690,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6691,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6692,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
6693,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6694,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
6695,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6696,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
6697,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6698,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6699,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6700,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6701,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6702,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6703,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6704,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6705,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6706,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6707,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6708,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6709,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
6710,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6711,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
6712,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6713,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
6714,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6715,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
6716,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6717,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
6718,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6719,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6720,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6721,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6722,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6723,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6724,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6725,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
6726,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
6727,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
6728,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
6729,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
6730,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
6731,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
6732,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
6733,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
6734,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6735,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
6736,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6737,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
6738,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
6739,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
6740,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6741,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6742,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6743,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
6744,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6745,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6746,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6747,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6748,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6749,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6750,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
6751,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6752,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6753,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6754,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6755,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
6756,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6757,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
6758,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
6759,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
6760,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
6761,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
6762,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
6763,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6764,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
6765,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6766,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6767,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6768,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
6769,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6770,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6771,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6772,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6773,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6774,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6775,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6776,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6777,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
6778,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6779,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6780,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6781,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6782,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6783,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6784,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6785,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6786,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6787,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6788,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6789,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6790,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6791,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6792,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6793,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6794,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6795,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6796,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6797,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6798,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6799,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6800,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6801,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6802,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6803,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6804,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6805,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6806,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6807,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6808,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6809,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6810,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6811,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
