Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNF_M_R
4099,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
4100,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4101,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
4102,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4103,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4104,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4105,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4106,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4107,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4108,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
4109,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4110,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4111,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4112,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4113,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4114,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
4115,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
4116,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
4117,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
4118,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
4119,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
4120,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
4121,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
4122,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4123,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4124,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4125,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
4126,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4127,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
4128,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
4129,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4130,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4131,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4132,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4133,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
4134,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4135,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4136,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4137,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4138,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4139,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4140,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4141,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4142,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4143,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4144,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4145,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4146,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4147,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,NULL
4148,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
4149,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
4150,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4151,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
4152,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4153,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
4154,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
4155,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
4156,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4157,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4158,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4159,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4160,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4161,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4162,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4163,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
4164,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
4165,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
4166,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4167,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4168,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4169,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
4170,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4171,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4172,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4173,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4174,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4175,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4176,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4177,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4178,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4179,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4180,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4181,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4182,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4183,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4184,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4185,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4186,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4187,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4188,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4189,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4190,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4191,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4192,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4193,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4194,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
4195,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
4196,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
4197,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
4198,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
4199,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
4200,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4201,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4202,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4203,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4204,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4205,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4206,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
4207,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4208,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4209,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
4210,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
4211,Forest,Built-up,Water,NULL,Water,NULL,NULL,Cropland
4212,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
4213,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
4214,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
4215,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
4216,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4217,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4218,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4219,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4220,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4221,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4222,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4223,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4224,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4225,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4226,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
4227,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4228,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
4229,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
4230,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
4231,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4232,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
4233,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
4234,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4235,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4236,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4237,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4238,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
4239,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4240,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4241,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4242,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4243,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4244,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4245,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4246,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4247,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4248,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4249,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4250,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
4251,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4252,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4253,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4254,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4255,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4256,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4257,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4258,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4259,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4260,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4261,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4262,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
4263,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
4264,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
4265,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
4266,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
4267,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
4268,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
4269,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
4270,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4271,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4272,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
4273,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4274,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
4275,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
4276,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
4277,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4278,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4279,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4280,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4281,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4282,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
4283,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4284,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4285,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4286,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
4287,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4288,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4289,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
4290,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
4291,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
4292,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
4293,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
4294,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
4295,Forest,Water,Water,NULL,Water,NULL,NULL,Water
4296,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
4297,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
4298,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
4299,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
4300,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
4301,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
4302,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
4303,Forest,Water,Water,Water,Water,NULL,NULL,Water
4304,Forest,Water,Water,Water,Water,NULL,NULL,Forest
4305,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4306,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4307,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4308,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4309,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
4310,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4311,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
4312,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
4313,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
4314,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4315,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
4316,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
4317,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4318,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4319,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4320,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4321,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4322,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4323,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
4324,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4325,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
4326,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4327,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
4328,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
4329,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
4330,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
4331,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4332,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
4333,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4334,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
4335,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
4336,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
4337,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
4338,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4339,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4340,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4341,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4342,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4343,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4344,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4345,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4346,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
4347,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4348,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4349,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4350,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4351,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4352,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4353,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
4354,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4355,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
4356,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
4357,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
4358,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4359,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4360,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4361,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4362,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4363,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4364,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4365,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4366,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4367,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4368,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
4369,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4370,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4371,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4372,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4373,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4374,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4375,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
4376,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4377,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4378,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
4379,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4380,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4381,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4382,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4383,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4384,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4385,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4386,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4387,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4388,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
4389,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4390,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4391,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4392,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4393,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4394,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4395,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
4396,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
4397,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
4398,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
4399,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
4400,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
4401,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4402,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
4403,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
4404,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
4405,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
4406,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
4407,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
4408,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4409,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
4410,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4411,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
4412,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4413,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4414,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
4415,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4416,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
4417,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
4418,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
4419,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
4420,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
4421,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
4422,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
4423,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
4424,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
4425,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
4426,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
4427,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
4428,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
4429,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4430,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4431,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
4432,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
4433,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4434,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4435,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4436,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
4437,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4438,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4439,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4440,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
