Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRT_M_R
9077,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9078,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9079,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9080,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
9081,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9082,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9083,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
9084,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
9085,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
9086,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
9087,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9088,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
9089,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
9090,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9091,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
9092,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
9093,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
9094,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
9095,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
9096,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
9097,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
9098,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
9099,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
9100,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
9101,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9102,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
9103,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9104,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
9105,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
9106,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
9107,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9108,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
9109,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9110,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
9111,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9112,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9113,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9114,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9115,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
9116,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
9117,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
9118,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9119,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9120,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9121,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
9122,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
9123,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
9124,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
9125,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9126,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
9127,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9128,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
9129,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
9130,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
9131,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
9132,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
9133,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9134,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
9135,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
9136,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
9137,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
9138,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
9139,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
9140,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
9141,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
9142,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
9143,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
9144,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
9145,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
9146,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9147,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
9148,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
9149,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
9150,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
9151,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
9152,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
9153,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
9154,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9155,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9156,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9157,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9158,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9159,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
9160,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
9161,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9162,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9163,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
9164,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
9165,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
9166,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9167,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9168,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9169,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9170,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9171,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9172,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9173,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
9174,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9175,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9176,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
9177,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
9178,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9179,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9180,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
9181,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9182,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9183,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
9184,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9185,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
9186,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
9187,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9188,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
9189,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
9190,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9191,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9192,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
9193,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
9194,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9195,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9196,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
9197,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9198,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
9199,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
9200,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
9201,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
9202,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
9203,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
9204,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
9205,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9206,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
9207,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9208,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
9209,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
9210,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9211,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
9212,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
9213,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
9214,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9215,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9216,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9217,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
9218,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9219,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9220,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
9221,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
9222,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
9223,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
9224,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
9225,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
9226,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9227,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
9228,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
9229,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
9230,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
9231,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9232,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
9233,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9234,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9235,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9236,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
9237,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
9238,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
9239,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
9240,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
9241,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
9242,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
9243,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
9244,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
9245,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Water
9246,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
9247,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
9248,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
9249,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
9250,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
9251,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9252,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
9253,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
9254,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
9255,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Water
9256,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
9257,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
9258,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9259,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
9260,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
9261,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9262,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
9263,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
9264,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
9265,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9266,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
9267,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
9268,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
9269,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9270,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9271,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
9272,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9273,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9274,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
9275,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
9276,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
9277,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9278,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
9279,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9280,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9281,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9282,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9283,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
9284,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9285,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
9286,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9287,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9288,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
9289,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
9290,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
9291,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
9292,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
9293,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
9294,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
9295,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
9296,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
9297,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
9298,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
9299,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
9300,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
9301,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
9302,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
9303,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
9304,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
9305,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
9306,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Forest
9307,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
9308,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
9309,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
9310,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
9311,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
9312,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
9313,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Water
9314,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
9315,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
9316,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
9317,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9318,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
9319,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
9320,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
9321,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Bareland
9322,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
9323,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
9324,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
9325,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
9326,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
9327,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
9328,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9329,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
9330,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9331,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
9332,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
9333,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
9334,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
9335,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
9336,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Water
9337,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
9338,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9339,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
9340,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
9341,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
9342,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
9343,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
9344,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
9345,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
9346,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
9347,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
9348,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
9349,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
9350,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
9351,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Water
9352,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
9353,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
9354,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
9355,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
9356,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
9357,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
9358,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
9359,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
9360,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
9361,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
9362,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
9363,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9364,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
9365,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
9366,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9367,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
9368,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
9369,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9370,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
9371,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9372,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
9373,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
9374,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9375,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9376,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
9377,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9378,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
9379,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
9380,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
9381,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Water
9382,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
9383,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Water
9384,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9385,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
9386,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
9387,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
9388,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
9389,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Water,Forest
9390,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
9391,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
9392,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9393,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9394,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Wetland
9395,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
9396,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
9397,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
9398,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
9399,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
9400,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
9401,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
9402,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9403,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
9404,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
9405,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9406,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
9407,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9408,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9409,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
9410,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
9411,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
