Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LRH_M_R
7538,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7539,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,NULL
7540,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,Wetland
7541,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,Water
7542,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,Forest
7543,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Built-up
7544,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,NULL
7545,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
7546,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
7547,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
7548,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,NULL
7549,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
7550,Water,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
7551,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
7552,Water,Water,Built-up,Water,Non_Wetland,Water,Shrubland,Wetland
7553,Water,Water,Built-up,Water,Non_Wetland,Water,Water,NULL
7554,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
7555,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
7556,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
7557,Water,Water,Water,NULL,Water,NULL,NULL,Water
7558,Water,Water,Water,NULL,Water,NULL,Shrubland,Water
7559,Water,Water,Water,NULL,Water,NULL,Shrubland,Forest
7560,Water,Water,Water,NULL,Water,NULL,Water,Wetland
7561,Water,Water,Water,NULL,Water,NULL,Water,Forest
7562,Water,Water,Water,NULL,Water,Shrubland,NULL,Grassland
7563,Water,Water,Water,NULL,Water,Shrubland,NULL,Wetland
7564,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
7565,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
7566,Water,Water,Water,NULL,Water,Shrubland,Water,NULL
7567,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
7568,Water,Water,Water,NULL,Water,Shrubland,Water,Wetland
7569,Water,Water,Water,NULL,Water,Shrubland,Water,Water
7570,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
7571,Water,Water,Water,NULL,Water,Shrubland,Forest,Forest
7572,Water,Water,Water,NULL,Water,Bareland,Water,Water
7573,Water,Water,Water,NULL,Water,Water,NULL,Water
7574,Water,Water,Water,NULL,Water,Water,Shrubland,Water
7575,Water,Water,Water,NULL,Water,Water,Water,NULL
7576,Water,Water,Water,NULL,Water,Water,Water,Bareland
7577,Water,Water,Water,NULL,Water,Water,Water,Water
7578,Water,Water,Water,NULL,Water,Water,Water,Forest
7579,Water,Water,Water,NULL,Water,Water,Forest,Forest
7580,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Forest
7581,Water,Water,Water,Non_Water,Water,NULL,Water,NULL
7582,Water,Water,Water,Non_Water,Water,Shrubland,Water,NULL
7583,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
7584,Water,Water,Water,Non_Water,Water,Shrubland,Forest,Water
7585,Water,Water,Water,Non_Water,Water,Water,Shrubland,NULL
7586,Water,Water,Water,Non_Water,Water,Water,Water,NULL
7587,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
7588,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
7589,Water,Water,Water,Non_Water,Water,Water,Water,Water
7590,Water,Water,Water,Non_Water,Water,Water,Water,Forest
7591,Water,Water,Water,Non_Water,Water,Water,Forest,NULL
7592,Water,Water,Water,Water,Water,NULL,NULL,Wetland
7593,Water,Water,Water,Water,Water,NULL,Shrubland,Water
7594,Water,Water,Water,Water,Water,NULL,Water,Water
7595,Water,Water,Water,Water,Water,Shrubland,NULL,Wetland
7596,Water,Water,Water,Water,Water,Shrubland,NULL,Water
7597,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
7598,Water,Water,Water,Water,Water,Shrubland,Water,Water
7599,Water,Water,Water,Water,Water,Shrubland,Water,Forest
7600,Water,Water,Water,Water,Water,Bareland,Water,Water
7601,Water,Water,Water,Water,Water,Water,Shrubland,Water
7602,Water,Water,Water,Water,Water,Water,Water,Grassland
7603,Water,Water,Water,Water,Water,Water,Water,Wetland
7604,Water,Water,Water,Water,Water,Water,Water,Water
7605,Water,Water,Water,Water,Water,Water,Water,Forest
7606,Water,Water,Water,Water,Water,Water,Forest,Water
7607,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7608,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7609,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7610,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7611,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7612,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7613,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7614,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
7615,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
7616,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7617,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
7618,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
7619,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
7620,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7621,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7622,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
7623,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7624,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7625,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7626,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
7627,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7628,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7629,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7630,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
7631,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7632,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
7633,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
7634,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
7635,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
7636,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
7637,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7638,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7639,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
7640,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
7641,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7642,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7643,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
7644,Water,Water,Forest,NULL,Non_Wetland,Bareland,Built-up,Water
7645,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7646,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
7647,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
7648,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
7649,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
7650,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
7651,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
7652,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
7653,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7654,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Water
7655,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
7656,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7657,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Cropland
7658,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
7659,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7660,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7661,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
7662,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7663,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
7664,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7665,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7666,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7667,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7668,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7669,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
7670,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Cropland
7671,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7672,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7673,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7674,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7675,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7676,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7677,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7678,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
7679,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,NULL
7680,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
7681,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
7682,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
7683,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7684,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
7685,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
7686,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
7687,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7688,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7689,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7690,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7691,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
7692,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7693,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
7694,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
7695,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
7696,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
7697,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7698,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
7699,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
7700,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
7701,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7702,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
7703,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7704,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
7705,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7706,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
7707,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
7708,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
7709,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,NULL
7710,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
7711,Water,Water,Forest,Non_Water,Non_Wetland,Water,Built-up,Wetland
7712,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
7713,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7714,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7715,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7716,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7717,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,NULL
7718,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
7719,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Cropland
7720,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
7721,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
7722,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
7723,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7724,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7725,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
7726,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
7727,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7728,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
7729,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Water
7730,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
7731,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
7732,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
7733,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
7734,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
7735,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
7736,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7737,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
7738,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
7739,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
7740,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
7741,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
7742,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
7743,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,NULL
7744,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Water
7745,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
7746,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
7747,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
7748,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
7749,Water,Water,Forest,Water,Non_Wetland,Water,Water,NULL
7750,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
7751,Water,Water,Forest,Water,Non_Wetland,Water,Water,Cropland
7752,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
7753,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
7754,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7755,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
7756,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
7757,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
7758,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
7759,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7760,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
7761,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7762,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7763,Water,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
7764,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7765,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7766,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7767,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7768,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7769,Water,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
7770,Water,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
7771,Water,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
7772,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7773,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7774,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7775,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7776,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7777,Water,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
7778,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7779,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7780,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7781,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7782,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
7783,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7784,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
7785,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7786,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7787,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
7788,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7789,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
7790,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7791,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7792,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7793,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
7794,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7795,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7796,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7797,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7798,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
7799,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7800,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7801,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7802,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7803,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7804,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7805,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7806,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7807,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7808,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7809,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7810,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7811,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
7812,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7813,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7814,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7815,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7816,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7817,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7818,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7819,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7820,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7821,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7822,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7823,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7824,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7825,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7826,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7827,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7828,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
7829,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
7830,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
7831,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
7832,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7833,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7834,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7835,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
7836,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7837,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7838,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7839,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7840,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
7841,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7842,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7843,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7844,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
7845,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7846,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7847,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7848,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7849,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7850,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7851,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7852,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7853,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7854,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7855,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7856,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
